Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,965431473553,898577853140,49671791438,19827388357,0,0,167302511556,0,2100811018044,-731137698501,3446600064,-105785869611,20960595234,-917784516,7035604027,0,-10580346500,1283832118241,-5550456569,0,0,0,0,0,0,-5550456569,0,0,0,-396083698886,0,-372840000000,0,-768923698886,509357962786,19260450433,0,528618413219
2007,0,777821544592,961524217070,28383198753,232566253501,0,-123067459158,167312007683,0,2044539762441,644925597422,-139166942749,140802199016,-609192571,-228166667,0,54616000,-10445575242,2679872297650,-131141406904,50000000,-2509738000000,383240000000,0,0,61545399146,-2196044007758,0,-62834383080,100000000000,-100000000000,0,-636814614000,0,-699648997080,-215820707188,528618413219,0,312797706031
2008,0,-468052926198,933650295603,76751705032,1543119936540,0,-115635142264,170960877208,0,2140794745921,-862775629907,-110982638160,215113572703,-788327930,-920912812,-1647279914,90400000,-9505542136,1369378387765,-229215088142,830296843,-3085000000000,2185000000000,0,0,123796722202,-1004588069097,0,-2169916500,75074414034,-75074414034,0,-162617307000,0,-164787223500,200003095168,312797706031,0,512800801199
2009,0,886470454735,901050015275,813767141,540664782782,0,-366878825300,175712567664,0,2137832762297,-12321006969,-66798464541,27460895987,570236808,-174202701298,-30503745710,57797680,-8453879705,1873641894549,-14787273248,88000000,-1796823073944,2155000000000,-1435557500000,0,432363162380,-659716684812,0,0,0,-343423051000,0,0,0,-343423051000,870502158737,512800801199,0,1383302959936
2010,0,6037748617,810930509441,22622692059,808100656224,0,-409724920519,203183084743,0,1441149770565,-269272834050,-85659629410,74606159600,-617111389,-199853084743,0,96308000,-11025493800,949424084773,-180211652418,329080000,-6414800000000,6862298034927,-745195117400,0,401870052822,-75709602069,0,-25862427241,0,-372648174393,0,-487731921000,0,-886242522634,-12528039930,1383302959936,0,1370774920006
2011,0,9684833301,694662966422,9900607495,544201187100,0,-459785232906,232659740923,0,1031324102335,213869660852,-27718442237,168591659492,-11157477258,-199853084743,-947941557,69571000,-3239797828,1170938250056,-175768018566,1834291099,-3412154830591,2742961750000,-461048270150,0,398541311777,-905633766431,0,-34736002028,0,-418825354710,0,0,0,-453561356738,-188256873113,1370774920006,0,1182518046893
2012,0,780237511160,693114625676,16171853406,-103874756847,0,-553568975213,206288239379,0,1038368497561,-415015128614,-112129188959,428247858716,6815917020,-215778839379,0,0,-18194187124,712314929221,-383129314089,248000000,-3709920000000,3075770000000,-40000000000,0,579105738967,-477925575122,0,0,0,-407359971204,0,-2750000000,0,-410109971204,-175720617105,1182518046893,0,1006797429788
2013,0,2250268286844,694431496937,96660981440,-1136261285750,0,-394642178036,155070875542,0,1665528176977,-4829000161,-169498919770,37373187885,3851103167,-166579478951,-278826806400,0,-22257448734,1064760814013,-140950895484,0,-4294200000000,4007200000000,-230000000000,0,513990660502,-143960234982,0,0,0,-420997743207,0,-320941134850,0,-741938878057,178861700974,1006797429788,0,1185659130762
2014,0,1301513251540,700605926145,2419713457,-585950726854,0,-450477359963,138841465702,0,1106952270027,-842028989541,231721717518,381358110464,1663858797,-146301864050,-396655209670,3245965862,-26344587930,313611271477,-199641698895,0,-3954000000000,4261200000000,-27600000000,0,468152974501,548111275606,0,0,0,-379796632147,0,-480691356975,0,-860487989122,1234557961,1185659130762,0,1186893688723
2015,0,604491454225,458197337934,332721619997,203313279013,0,-458051316816,120228756089,0,1260901130442,719558758792,41489022573,394778338898,117016686,-120607420109,-185072382597,1240766916,-37004916254,2075400315347,-294290301559,49636360,-2715000000000,1031500000000,0,401594286824,0,-1576146378375,0,0,0,-332616810965,0,-639662081500,0,-972278892465,-473024955493,1186893688723,0,713868733230
