Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,4,99963829653,21300498065,11975426154,-7282497789,0,12032361078,-16342728052,0,121646889109,-188849098240,-147172616573,-10312102204,332050747,-6126148716,2526193039,0,-613241174,-228568074012,-74735568455,-317367145,-1651145000,0,0,0,-9903713283,-86607793883,0,0,2418223059376,-1776129167616,0,0,0,642093891760,326918023865,432879101393,1,759797125259
2017,1,60685386548,203043378295,-2171058410,-7643809888,0,-7071460531,32781928088,0,279624364102,-143636084603,-420474473391,151506156166,4355831976,-15973868319,-11303932414,0,-9941647021,-165843653504,-208517077936,38623207154,-44594480053,0,-97650749199,-3600000000,4309704206,-311429395828,0,0,2754058335976,-2486940087252,0,-19262795200,0,247855453524,-229417595808,759797673961,0,530380078153
2017,2,16241489545,-152481507046,2826760260,9718070132,0,-10427839608,31671713678,0,-102451313039,27623393794,-279154157390,138311730055,-24606026380,-15698790832,-9258658355,0,-2124918608,-267358740755,-76221011726,-38623207154,42029058157,81656666700,85859104249,65816406166,13333874567,173850890959,6200000000,0,1957772754351,-1985192500657,0,-63877040617,0,-85096786923,-178604636719,530380078153,22533870,351797975304
2017,3,113971054286,40415533853,4730988212,159505063,0,-25720024548,33227996766,0,166785053632,119916776112,398803758288,77181864650,6499167663,-58391716762,-13252318022,0,-472335432,697070250129,-138217236228,39350175483,-760147074,-20745000000,-103303113599,-2284427586,22149937941,-203809811063,62437302880,0,1397597061645,-1902778218378,0,-50889131510,0,-493632985363,-372546297,351797975304,-22533870,351402895137
2017,4,10562633409,31620831268,38934253839,1443983322,0,-12294449153,18278277976,0,88545530661,-55916486820,-54789075727,708346779821,-8780430200,-45740994733,-30304929049,0,-330813805,602326430148,-233598045013,61039992,-129003655616,-60911666700,26294758549,94504181,-33345870214,-430408934821,71133221630,0,2421259946843,-2345835168248,-723318290,1152298744,0,146986980679,318904476006,351402895137,0,670307371143
2018,1,49145544218,30536399950,-26060186336,227068896,0,-126457765874,29712668558,0,-42896270588,-177833149470,-402367839355,411811636204,-10210201371,-29712668558,-13372915646,0,-11063979222,-275645388006,-125644461177,0,-86931860054,0,-3710711086,308325485,111388751238,-104589955594,15000000000,0,2893972919414,-2378150822255,0,-31414139960,0,499407957199,119172613599,686805450514,-12539516,805965524597
2018,2,123864932562,31075242828,57441934464,14360297707,0,96159319376,28677715499,0,351579442436,176627725416,-404731157098,192098688853,-5131340024,-23792891462,-2516307008,0,1104980672,285239141785,-245360969227,4231072374,28360047254,66050484398,3710711086,-308325485,-64216955366,-207533934966,427000000000,0,2533262678323,-2911966161760,0,-55151340040,0,-6854823477,70850383342,805965524597,12515675,876828423614
2018,3,13668492266,31485822339,-5698037191,-12992796670,0,-8045978706,22090422571,0,40507924609,2402044417,310245458370,-694024814263,-34257053721,-16575334735,-9769342631,0,-19474350167,-420945468121,455360259919,736472335,57014132924,-66050484398,-5714460973,478796897,-17495911834,424328804870,0,0,1957525263754,-2316222833674,0,-37658908773,0,-396356478693,-392973141944,876828423614,23841,483855305511
2018,4,154985869493,37661341000,47523226814,-999895397,0,-11124368587,25720619017,0,253766792340,-274679645821,619131296985,801797005848,10213855364,-36120530889,-46247589491,0,-17163313112,1310697871224,-898014968078,0,1557679876,37256378374,4055699170,-104244324,13284285463,-841965169519,0,0,1174956503047,-1546052507682,0,0,0,-371096004635,97636697070,483855305511,0,581492002581
2019,1,12867177519,37081895539,-1122429122,1850531715,0,-19105045651,20818099853,0,52390229853,186650688009,-386396137531,192404315922,962054249,-20818099853,-38889388686,0,-20253972879,-33950310916,-111776482922,40200000,-87055399937,0,0,0,11929480333,-186862202526,0,0,2085611577534,-1763159767831,0,-51340792500,0,271111017203,50298503761,577412093818,-68919661,627641677918
2019,2,-23283277725,39619624494,1063996735,-423115967,0,-7047658790,24214426086,0,34143994833,-435957410097,387117728053,132365833474,3932124650,-52492387379,-27230228746,0,1810061559,43689716347,-203399094372,62287272,-147745590245,104174905102,-103997192294,0,14120736836,-336783947701,0,0,1993186422423,-1794099626403,0,-48168449942,0,150918346078,-142175885276,627641677918,36311355,485502103997
2019,3,92450312658,54028690036,-19304383561,-1646751135,0,15874620846,26215466941,0,167617955784,333554022393,-256866640818,198430245045,-99256739848,2062494352,-3702976305,0,-7379925858,334458434745,-817813419274,235093606,62143809780,-104174905102,103997192294,0,26893382465,-728718846231,0,0,2327371094179,-1805327394465,0,0,0,522043699714,127783288228,485502103997,32608306,613318000531
2019,4,22263410106,37373582525,1831337557,18735317698,0,-42684060402,40362451656,0,77882039141,-423087310494,127162825674,252520111403,-1589708184,-40362451656,-10313618270,0,-1981415012,-19769527398,-438469197552,12830135145,173054587904,0,-3300000000,20352000000,38183967536,-197348506967,0,0,2413579337283,-1920234574191,0,0,0,493344763092,276226728727,613318000531,0,889544729258
2020,1,-64639362053,49726895382,-1417690688,18376516366,0,-16548659066,33751659459,0,35612289968,134189621187,-371531261075,280543847423,-1887988096,-40507282891,-12682223794,0,-5628823264,18108179458,-13645430548,138587271,0,66467156199,0,0,13286043401,66246356323,0,0,2114955335631,-2228469259697,0,-30300885661,0,-143814809727,-59460273946,862961077941,971475462,804472279457
