disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2017-01-04,stockAlert,listedUpcom,Ngày giao dịch đầu tiên trên UPCoM,2017-01-12,,,Giá tham chiếu 10.800 đ/cp,,,,
2017-05-24,investorRight,MEETING,Họp cổ đông,2017-06-01,,,ĐHĐCĐ thường niên năm 2017,,,,
2017-07-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2017-07-19,2017-08-08,2017-08-08,Trả cổ tức năm 2016 (1100 đ/cp),1100,11,,2016
2018-01-19,investorRight,MEETING,Họp cổ đông,2018-02-27,,,ĐHĐCĐ thường niên năm 2018,,,,
2018-04-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-04-17,2018-05-08,2018-05-08,Trả cổ tức năm 2017 (2000 đ/cp),2000,20,,2017
2019-03-14,investorRight,MEETING,Họp cổ đông,2019-04-02,,,ĐHĐCĐ thường niên năm 2019,,,,
2019-05-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-05-21,2019-06-25,2019-06-25,Trả cổ tức năm 2018 (3200 đ/cp),3200,32,,2018
2020-03-05,investorRight,MEETING,Họp cổ đông,2020-03-30,,,ĐHĐCĐ thường niên năm 2020,,,,
2020-05-05,schedEvent,schedIssue,Dự kiến phát hành,2020-06-24,2020-06-24,,"Dự kiến phát hành 4,260,100cp cho CĐHH",,58,,
2020-06-02,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2020-06-17,2020-06-18,,"Trả cổ tức năm 2019, Tỷ lệ 100:58",,58,,2019
