Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2013,1,3987696285,16014825000,0,0,0,0,13859208779,0,33861730064,14094593419,11074285063,-4954318112,-4443302728,-8081318779,0,0,690900000,42242568927,-1317725367,0,0,0,0,0,10041173,-1307684194,0,0,142877802083,-176832008088,-468000000,0,0,-34422206005,6512678728,2798297837,0,9310976565
2015,1,3840088033,12474536172,0,0,0,0,-7626371075,0,8688253130,-28779809740,26077615162,-14066940344,6248159790,-9926371075,-900000000,11700000,-535000000,-13182393077,0,0,0,0,0,0,9252533,9252533,0,0,192694597601,-185065539709,-468000000,0,0,7161057892,-6012082652,8374530405,0,2362447753
2015,2,4663649850,14796899195,0,0,0,0,8009911132,0,27470460177,-1029010376,-72171342686,62114757477,5685492507,-9196197076,-500000000,17825000,-16500000,12375485023,-3200000,0,0,0,0,0,113647463,110447463,0,0,190177432901,-198384809271,-452410000,0,0,-8659786370,3826146116,2362447753,0,6188593869
2016,1,2646072243,13099504726,0,0,0,-5956070,6292965982,0,22032586881,-18362696981,28861160701,-25286570946,2163836363,-6292965982,-484302101,300000,-553200000,2078147935,0,0,0,0,0,0,5956070,5956070,0,0,179651309005,-190921957083,0,0,0,-11270648078,-9186544073,13107945951,0,3921401878
2016,2,4173726818,13096107759,0,0,0,-98139495,7723733536,0,24895428618,12698736347,-45139418963,15678186360,2999340909,-7723733536,-500000000,13347500,-4240176,2917647059,0,0,0,0,0,0,98139495,98139495,0,0,226976555351,-201806521482,0,-10283000000,0,14887033869,17902820423,3921401878,0,21824222301
2016,3,4324000926,10431555139,0,0,0,-6005169,8101299579,0,22850850475,20976350116,11168198168,-38532893043,3555702872,-8101299579,-1340000000,0,-49116289,10527792720,-57664546,0,0,0,0,0,6005169,-51659377,0,0,208916736837,-234239304275,0,0,0,-25322567438,-14846434095,21824222301,0,6977788206
2016,4,4188035321,12211363120,452250086,0,0,-5275321,7578133416,0,24424506622,-27124356174,86312076580,-33529451740,-197405938,-7743744343,-611790000,1462159715,-172653685,42819341037,-16651304748,0,0,0,0,0,5275321,-16646029427,0,0,187261156745,-202498669264,0,0,0,-15237512519,10935799091,6977788206,0,17913587297
2017,1,3208359764,11573696096,0,0,0,-5863206,6940787749,0,21716980403,-13064953012,40036110416,3542415328,2920076955,-6940787749,-638550892,96476359,-498265000,47169502808,-2884170955,0,0,0,0,0,5863205,-2878307750,0,0,203240899630,-254869644835,0,0,0,-51628745205,-7337550147,17913587297,0,10576037150
2017,2,4732024638,11755142492,3700000000,0,0,-104473543,7476664481,0,27559358068,12871282926,-36283823355,5808239901,2894162428,-7476664481,-515000000,3734200,-15000000,4846289687,-3000000000,0,0,0,0,0,104473543,-2895526457,0,0,277420346416,-274312342546,0,0,0,3108003870,5058767100,10576037150,0,15634804250
2017,3,1326475920,11902216738,3600000000,0,0,-4778790,6201083710,0,23024997578,15464986446,4199182224,1104635928,1136285944,-6201083710,-760000000,15402600,-50000000,37934407010,-2828412500,0,0,0,0,0,4778790,-2823633710,0,0,228103791058,-257797292673,0,-7796282450,0,-37489784065,-2379010765,15634804250,0,13255793485
2017,4,11163903450,11969638762,671928088,0,0,-2786523627,4913177219,0,25932123892,12196815254,26965927432,14281492608,302594062,-4846414905,-2210000000,-115613159,-72000000,72434925184,-8381033456,2909090908,0,0,0,0,8099914,-5463842634,0,0,250968587287,-311058229787,0,-283217550,0,-60372860050,6598222500,13255793485,0,19854015985
2018,2,8170948690,11966453009,2570107863,0,0,-104096166,5173906999,0,27777320395,-11092048907,80034028984,-20318977666,2414250000,-5173906999,-900000000,0,-26000000,72714665807,-12980466360,0,0,0,0,0,104096166,-12876370194,0,0,201103730449,-234158625969,0,-14690000000,0,-47744895520,12093400093,12964979558,0,25058379651
