Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,3,348757666239,-290318622550,-31860714785,-907578207,0,67620163356,-13639114446,4432366463,79651799607,-7428673626,0,-108177508476,94029618810,-2176001494,13936389058,2538824011,-7277351717,28194901735,0,118502915514,-70862081741,0,0,0,75835735508,148210183398,5119522060,-1688623343,151641082115
2010,1,172929856118,-134881577819,-9229305919,-505810022,-259847391,64713981559,-65485087579,1644904890,27282208947,-762652360,0,-89440074571,81530675964,0,2138938980,1315606560,-5217505427,0,0,14514474834,-58739933202,0,-22679270000,0,-66904728368,-44840024848,90331450443,0,45491425595
2010,2,321023812679,-273045290517,-26137074527,-507886130,-4902939311,75358511544,-124709090249,3177712277,-32919956511,-786577360,0,-151999039068,164839933306,0,19780396351,6749986294,38584699523,0,0,27923912555,-67843512452,0,-22679270000,0,-62598869897,-56934126885,90331450443,0,33397323558
2010,3,531768212321,-395927757907,-37483925299,-514742245,-19089540768,113958284376,-55364548459,0,137345982019,-786577360,0,-351229298468,263683752144,0,20080368180,11196411699,-57055343805,0,0,45498369264,-89613122192,0,-22679270000,0,-66794022928,13496615286,90331450443,0,103828065729
2010,4,703721149032,-549240139907,-49119324471,-1268680467,-19089540768,24241945156,-29345618020,6418813185,79899790555,-4175566327,0,-471050073491,446958445515,-1415870000,26662461780,13226723259,10206120736,0,0,137283078779,-119754704994,0,-45616060000,0,-28087686215,62018225076,90331450443,0,152349675519
2011,1,210222738606,-106405473749,-18367691224,-2336683722,-11097294522,93090610909,-25163747702,1738076483,139942458596,-1888422727,0,-175400931905,83736713172,0,5350158365,2958933468,-85243549627,0,0,65322626724,-85751059497,0,-40821621000,0,-61250053773,-6551144804,132349675519,6781789814,132580320529
2011,2,190698216107,-121466157506,-11101951272,-2370814275,-1190017423,40051353185,-21396571840,0,73224056976,-14670797,0,-204275346866,189915234276,0,0,7608111388,-6766671999,17333278,-61503032717,72429702513,-26390099415,0,-19510450500,0,-34956546841,31500838136,132580320529,-136702935,163944455730
2011,3,185550456526,-136948823437,-12103825358,-757841032,-2243205142,18316238230,-47772258757,0,4040741030,0,0,-5132318014,99526323284,0,0,7994247027,102388252297,0,-10608932565,49868874138,-71341778949,0,-17522306850,0,-49604144226,56824849101,163944455730,136702935,220906007766
2011,4,136967466753,-150968515807,-10855973172,-1491521926,0,-56845436112,49982242997,0,-33211737267,0,0,-99505062645,103508824966,0,0,2675007883,6678770204,0,-24742749537,31728677894,-70305149008,0,-18018934050,0,-81338154701,-107871121764,220906007766,-6988328465,106046557537
2012,1,167154539646,-145719902833,-20209841556,-903058608,0,47237975183,-55270002333,0,-7710290501,0,0,-27006941756,57837086247,0,0,4988512975,35818657466,0,-1821087540,23792888732,-28254411242,0,-16587460500,0,-22870070550,5238296415,106046557537,206538651,111491392603
2012,2,190954971718,-158221789995,-20956855134,-781915993,0,-12666379988,7118578011,0,5446608619,-4016007200,363636364,-24464866260,-38431206156,0,1515119909,718509097,-64314814246,0,0,97869000000,-43942638732,0,-16943582500,0,36982778768,-21885426859,111491392603,117180823,89723146567
2012,3,181042975963,-123328993295,-14432195226,-1629246413,-6731302677,186322306702,-211796134070,0,9447410984,-66068368,-363636364,-157130797176,162207805160,0,0,6089791191,10737094443,0,0,121267603083,-109069455454,0,-32585345000,0,-20387197371,-202691944,89723146567,-117180823,89403273800
2012,4,149203157658,-84179122873,-12241520717,-642940309,-3295798571,94929131838,-72704665831,0,71068241195,0,0,-130296582291,84129682063,0,51618447,5023012011,-41092269770,0,0,132478000000,-123689515160,0,-16510672500,0,-7722187660,22253783765,89403273800,7734594,111664792159
2013,1,107211145396,-105349206173,-21441637471,-953844945,0,41238841597,-40742780124,0,-20037481720,0,0,-46984124509,11879257954,0,0,1679075144,-33425791411,0,0,66634740093,-97316192750,0,0,0,-30681452657,-84144725788,111664792159,0,27520066371
2013,2,129884367459,-103078383254,-20861676204,-805106529,0,-26625604409,31487891248,0,10001488311,-1000000000,0,-21698875491,27450742046,0,0,666157656,5418024211,14885000000,0,112020900000,-78629961728,0,0,0,48275938272,63695450794,27520066371,38013076,91253530241
2013,3,160878203882,-85433140517,-7076548623,-1406047737,0,187514702730,-231472663726,0,23004506009,922847500,0,-162949179838,128785855720,0,0,4295741738,-28944734880,115000000,0,106170487078,-142584605032,0,-33966396750,0,-70265514704,-76205743575,91253530241,-38013076,15009773590
2013,4,137709817421,-95816668396,-14306221997,-640392358,-4915274609,152650163261,-137468366926,0,37213056396,0,0,-251540431300,138574844002,0,0,14903721803,-98061865495,0,0,236969536941,-69236764813,0,-16982968125,0,150749804003,89900994904,15009773590,21857880,104932626374
2014,1,97518188591,-67674413501,-23480560074,-1282595891,-6172306176,87177328909,-98560071926,0,-12474430068,0,0,-88065348291,155134482292,0,0,6562577980,73631711981,0,0,116162575320,-167332838910,0,-17260799100,0,-68431062690,-7273780777,104932626374,0,97658845597
2014,2,113714013465,-100718568322,-14247812415,-994592493,-4035499941,140204451895,-126967497080,0,6954495109,-50000000,-130415269809,148683799176,0,0,0,5417390073,23635919440,0,-240000000,103294508977,-171917911668,0,-16717216800,0,-85580619491,-54990204942,97658845597,204101888,42872742543
