date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,117630,87550,17130,321170,256680,27720
2019-12-03,270154,181371,31900,365216,257756,23510
2019-12-04,210199,126182,14150,166531,116621,16100
2019-12-05,102562,67325,16110,275928,185948,14760
2019-12-06,119066,72630,8970,137334,109630,8750
2019-12-09,178217,134917,13340,222523,176223,9640
2019-12-10,319198,278258,26130,193092,153812,7430
2019-12-11,222953,132383,28890,192007,152327,15310
2019-12-12,312620,214190,37340,152130,102670,21850
2019-12-13,351824,281264,40800,394976,344106,36110
2019-12-16,334516,212206,32110,331034,256544,16230
2019-12-17,93352,55922,10090,172898,112678,10560
2019-12-18,347574,284774,27610,498166,442366,33150
2019-12-19,462771,399181,58330,552189,451079,39840
2019-12-20,185927,142277,8840,203433,169173,10210
2019-12-23,604464,532474,23440,332786,267946,23020
2019-12-24,220044,148369,27290,287556,170226,21310
2019-12-25,112998,80548,9910,117882,86362,13620
2019-12-26,141021,97251,14650,263089,214349,12550
2019-12-27,275525,225270,3880,223345,169290,9770
2019-12-30,392932,311712,34460,267208,207612,10750
2019-12-31,97275,61332,11520,133495,102670,18520
2020-01-02,229291,162507,15250,157199,117963,13650
2020-01-03,208095,172705,50020,328035,287845,5640
2020-01-06,277021,150116,27400,603089,480834,66330
2020-01-07,563665,390465,33060,449605,333135,44480
2020-01-08,273585,171460,33580,448695,398585,18870
2020-01-09,359380,283885,17900,363290,327995,45550
2020-01-10,735605,596205,36190,791315,668195,69230
2020-01-13,339470,296670,24320,705170,653730,24130
2020-01-14,315689,248446,4520,685441,663834,32470
2020-01-15,318982,277482,54900,1152878,1112901,24490
2020-01-16,471139,395574,19620,700441,668096,68730
2020-01-17,1548193,1427058,94910,671597,581322,46550
2020-01-20,404467,339457,29730,427723,388783,19720
2020-01-21,406685,345627,16370,342905,300645,46280
2020-01-22,334218,230898,24990,543492,480662,23650
2020-01-30,1339944,1092924,51710,2201616,2052946,101520
2020-01-31,343880,270070,19690,926280,790740,81120
2020-02-03,665065,496625,79540,599375,487755,59750
2020-02-04,667710,517210,49350,450700,382847,47670
2020-02-05,269161,212731,20010,462149,364406,22940
2020-02-06,401678,303923,23000,487892,355767,45910
2020-02-07,611335,519425,56790,559205,484445,87630
2020-02-10,213712,125417,29940,393348,328578,13670
2020-02-11,156357,97987,22630,363853,323743,16490
2020-02-12,261814,190784,9870,347936,270306,38530
2020-02-13,221333,167983,27050,411937,359627,11680
2020-02-14,193285,154093,45590,239515,164497,13630
2020-02-17,159742,106852,17330,184158,137067,14390
2020-02-18,205941,148131,9470,226939,185329,14980
2020-02-19,144778,108738,15040,119232,82182,7050
2020-02-20,311046,241426,18390,230074,174324,22760
2020-02-21,207807,154617,35470,690543,583193,23110
2020-02-24,396232,223087,65190,599678,523253,43260
2020-02-25,496650,416510,52100,732880,577380,65980
2020-02-26,412066,308041,40790,750964,557999,54430
2020-02-27,570429,454149,40470,656221,555341,34690
2020-02-28,819324,663434,17540,888686,723756,42720
2020-03-02,336613,194898,17280,332387,291152,47250
2020-03-03,485911,304156,28770,362359,243024,38320
2020-03-04,272734,204803,4290,308796,239596,18480
2020-03-05,429427,360377,49370,404283,245323,72570
2020-03-06,511229,434529,19840,373521,253261,29620
2020-03-09,290364,221810,140290,919136,768601,36500
2020-03-10,782568,546898,57400,650872,503692,61450
2020-03-11,636058,458253,72100,1170132,1083017,47900
2020-03-12,245053,164060,163260,1337347,1166467,80970
2020-03-13,588317,472022,61620,1271433,1106798,96820
2020-03-17,385460,286995,24190,564320,373685,21280
2020-03-18,557268,387853,54890,542352,386627,129960
2020-03-19,576302,413062,49420,614848,490298,27200
2020-03-20,857101,669151,25080,1906259,1700889,43950
2020-03-23,369061,308631,41620,763939,667169,194280
2020-03-24,753081,475551,41950,746509,587219,65870
2020-03-25,1281650,1110740,95030,554030,439200,248460
2020-03-26,724728,539118,34200,759862,600472,39730
2020-03-27,840442,627717,89380,729178,554683,67030
2020-03-30,658809,395444,23830,978521,808466,65350
2020-03-31,428716,308226,38800,528784,384794,71360
2020-04-01,746140,646910,32600,483180,398570,35940
2020-04-02,614660,614660,0,614660,614660,0
2020-04-03,719146,559771,82500,1007544,801143,43880
2020-04-06,1325213,1020563,78230,785987,632647,102720
2020-04-07,961414,648239,58970,812156,689621,53490
2020-04-08,447470,312260,37210,888550,764230,42190
2020-04-09,1081984,872974,102710,713186,568886,69200
2020-04-10,695772,472127,125640,903608,784323,44180
2020-04-13,413555,273405,42170,633275,537475,47720
2020-04-14,712962,479827,110030,1231568,1040943,73410
2020-04-15,548799,456648,48910,468941,343041,30730
2020-04-16,652235,571192,11880,404815,272395,63680
2020-04-17,723810,500030,72850,749330,488640,68720
2020-04-20,557978,429533,71590,467022,350237,124770
2020-04-21,824584,542999,70840,1334506,1102941,137450
2020-04-22,685634,530029,47000,926656,782681,130420
2020-04-23,420499,294209,23830,781111,679501,59640
2020-04-24,481567,324002,19540,490603,410388,34310
2020-04-27,1112446,772006,110130,1457754,1285074,227230
2020-04-28,647685,483565,42890,522925,413225,61720
2020-04-29,403228,333963,11200,210792,156107,17190
2020-05-04,224970,166490,32320,254000,204260,6910
2020-05-05,187389,125749,43590,286481,224891,42970
