Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,0,942968697,0,0,0,0,-935000000,0,0,7968697,-18650000000,0,-92096119,-86000879,0,0,0,0,-18820128301,0,0,0,0,0,0,935000000,935000000,18000000000,0,0,0,0,0,0,18000000000,114871699,0,0,114871699
2010,0,9314321856,621012049,2480000,0,0,-4664074985,124243055,0,5397981975,4630959296,-33093427,1922613584,4172497084,-124243055,-246490060,250000000,-5400000,15964825397,-9818606670,0,-148020480000,0,-46864674094,0,1162391654,-203541369110,194000000000,0,908886510,-3091300166,0,0,0,191817586344,4241042631,114871699,0,4355914330
2011,0,17785364626,2512152858,-2480000,0,0,0,0,0,20295037484,-51684947814,-1694648642,69057928646,-1912322910,-1788000000,-7882319999,3638765738,-3346922699,24682569804,-15259088901,8080478000,-159253802685,0,0,0,2286972448,-164145441138,0,0,135741113490,0,0,0,0,135741113490,-3721757844,4355914330,0,634156486
2012,0,38625625724,9608590770,1100000000,0,0,-30983386558,12315680965,0,30666510901,-469695921024,-163818910,683683175181,201664923,-30250823485,-6975695352,410927359,0,207876019593,-212883063932,880000000,-1033153617133,788865000000,-269606474360,280360000000,40921865582,-404616289843,275700000000,0,694934751423,-756066211321,0,-11871160000,0,202697380102,5957109852,634156486,0,6591266338
2013,0,137049668372,9714983536,-953796288,95449147,0,-51623526858,19122010356,0,113404788265,294922455190,-89872525554,-29358502073,-9404917438,-21889550695,-10672540512,2562989199,-3854061439,245838134943,-50549518861,0,-307504079687,530612485020,-297000000000,0,43540420390,-80900693138,0,0,219965266012,-341762231760,0,-36789788750,0,-158586754498,6350687307,6591266338,126810,12942080455
2014,0,454024204707,14891990185,320693362,-417255,0,-326057573092,45920592803,0,189099490710,-634858996081,48797404285,2571766361,-2804981872,-41609400074,-20176907051,5679241289,-10719362262,-464021744695,-441662704359,120198578386,-2197804320000,912900000000,-1097400000000,706154065934,19694948030,-1977919432009,2315399340000,0,942026340130,-264567852937,0,0,0,2992857827193,550916650489,12942080455,417255,563859148199
2015,0,1157708960821,27960503622,102100000,865799,0,-680738877187,42515901673,0,547549454728,-895786766462,-576836689503,1294178137374,-45485980709,-42515901673,-23788618249,14352000,-3906894200,253421093306,-3557142737577,0,-1931516631660,2251669034032,-278482604000,270265934066,631154452040,-2614052553099,612000000000,0,1369491232865,-21499525267,0,0,0,1959991707598,-400639752195,563859148199,-865799,163218530205
2016,0,1335684216376,88265423815,13527918387,-126542,0,-533270212853,238408950549,0,1142616169732,-780588328800,-619398018058,3677904874540,-123571480325,-214726774938,-361232475945,289723000,-3309822000,2435783867206,-3422603337916,58998372658,-3694506050059,1358376794200,-237223000000,353202399066,346261332386,-5237493489665,1081672040000,0,3424357687993,-1206954393474,0,0,0,3299075334519,497365712060,163218530205,0,660584242265
2017,0,551050202836,2383740439664,91463992613,0,0,-671943207921,332702675985,0,2687014103177,-3265169390639,-68987109520,4856506485528,-433986489155,-319852036909,-322931785650,0,-4564177035,3134029599797,-3135712346848,17585477508,-3762795052271,1860895961164,-73409864679,289155833904,267952871850,-4536327119372,494840810000,0,2397700863307,-1678011888168,-6639578000,-341732000,0,1207548475139,-194749044436,660584242265,0,465835197829
2018,0,677265141592,636981232533,109426876282,-112838690,0,-860474186371,287393403473,0,850479628819,-2388133317376,-520070264654,5081700710024,-485296245794,-345347849722,-168927198168,0,-3391071552,2017259741931,-4639036423182,150000000,-6496380825500,7840199341004,-200000000000,200000000000,555431011636,-2739636896042,2200000000,0,3459273116878,-2664705389256,-14792459000,-191409651000,0,590565617622,-131811536489,465835197829,112831556,334136492896
2019,0,783160196058,42817149828,50096496125,7875785897,0,-3809085871423,521902166727,0,-2403234076788,-483496761744,190889315798,5603973897178,-766147929954,-520425135630,-195107587239,4838963998,-3967819890,959172675729,-3217948641162,15901392500,-11990732057574,11287346194874,-1545583380000,1761970857200,579833105835,-3109212528327,1100000000000,0,6245911987707,-4875678104459,-21992995000,0,0,2448240888248,298201035650,334136492896,619637834,632957166380
