date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,3697029,2277257,970790,9555591,7831881,332030
2019-12-03,3537136,1916728,233880,3057144,1638704,347800
2019-12-04,2633351,1548851,297770,2463759,1352369,281410
2019-12-05,6439114,4919504,708700,4600366,3096096,707630
2019-12-06,1851787,1021555,181670,3959123,3032515,403880
2019-12-09,2351996,1517516,320420,2391124,1282404,554990
2019-12-10,2226595,1159330,362810,4199575,3221100,465370
2019-12-11,2038561,1197850,179730,4356939,3446260,181450
2019-12-12,2764693,1828703,355860,2675597,1798267,234590
2019-12-13,2576625,1476325,270090,3326915,2191065,346790
2019-12-16,16027818,12656238,698120,5145692,3462074,3651130
2019-12-17,15155068,11817858,926920,12475262,9652122,1048700
2019-12-18,3005396,1674010,251620,5597034,4153894,171760
2019-12-19,3298491,2049687,687650,5334079,4096659,262630
2019-12-20,3098122,2064729,290140,2919738,1940638,374790
2019-12-23,4796673,3116533,373760,4640777,3120427,296590
2019-12-24,7686694,5771566,415510,4914066,3279294,658140
2019-12-25,6641308,4737393,497120,7731572,6119067,426490
2019-12-26,4011668,1999808,198760,8591412,6940892,446960
2019-12-27,3456775,1955160,158720,5446585,4193250,100510
2019-12-30,3217712,1332832,786580,9334498,7456858,356040
2019-12-31,2149538,1008278,176480,5281532,4094577,256240
2020-01-02,2815505,1638997,275010,2740175,1749295,239850
2020-01-03,2481822,1578022,242850,3600588,2676270,467330
2020-01-06,3859409,1699059,451320,10699481,9088441,437980
2020-01-07,3163744,1597074,265300,3907336,2643099,557940
2020-01-08,2597108,1178693,138550,5697502,4356767,192590
2020-01-09,2799731,1741221,268600,3011339,2017040,256470
2020-01-10,2093108,940437,193290,4291412,2783783,363510
2020-01-13,2254101,699943,394400,4641909,3574199,343200
2020-01-14,2867365,1422596,262180,1819235,970075,366250
2020-01-15,844709,254940,166940,2233931,1282441,99000
2020-01-16,1197440,444929,92260,2297520,1684621,313120
2020-01-17,1708369,1039583,119800,2706151,1822321,345130
2020-01-20,1415547,906236,85010,2096643,1557214,90090
2020-01-21,1484472,664700,453960,2078338,1384580,145500
2020-01-22,2961827,2253838,174690,2071623,1086272,207190
2020-01-30,2327349,1230139,124520,4230491,3158391,318210
2020-01-31,3180095,1727900,247320,6802525,5584150,208980
2020-02-03,3047605,1706045,2146500,11912825,7960815,416370
2020-02-04,2055953,672173,168160,3484277,2095077,552940
2020-02-05,2040094,980934,276820,2925976,2168568,244380
2020-02-06,4369499,3252737,1353350,3244301,2305711,198510
2020-02-07,3429921,2005156,238380,2652749,1435379,447660
2020-02-10,1829797,1072657,474960,2974073,1772253,111720
2020-02-11,2441710,1465191,250450,2154580,1326869,238810
2020-02-12,2472952,1568282,583790,2055748,1055530,223480
2020-02-13,2298422,1476892,141030,3009118,1964768,416760
2020-02-14,2445660,1398821,247080,3013420,1899349,992980
2020-02-17,2577730,1832500,249140,2571120,1608900,280100
2020-02-18,977937,458096,166610,2146973,1412874,307430
2020-02-19,5368396,4127676,528990,2360324,1269366,546260
2020-02-20,1821202,1136302,309000,2772858,1969468,268580
2020-02-21,2016974,1174264,170630,4087636,3310795,394340
2020-02-24,5075240,1914505,715320,14002030,12154075,898180
2020-02-25,3976314,2188179,189190,3227916,2013111,280250
2020-02-26,1491138,841528,212920,2298822,1618742,303350
2020-02-27,2192818,1569195,454650,1606562,692162,284300
2020-02-28,2508451,1573351,569190,5272439,4238319,610030
2020-03-02,1513423,782653,523120,2268917,1428087,168690
2020-03-03,5501427,3711997,693620,4407923,3206963,427390
2020-03-04,14569469,10902191,1200500,4978741,3261699,3339270
2020-03-05,17682928,13284313,1619940,7295112,5205887,1252080
2020-03-06,3334892,1660637,572170,4615978,3595243,125000
2020-03-09,2405781,1673260,6465430,12663939,9462559,406730
2020-03-10,7444630,4150975,901810,9090580,6306785,568040
2020-03-11,3875784,1891314,191780,8176386,5849496,536490
2020-03-12,3571252,1651362,789530,17718568,14473958,833140
2020-03-13,5850769,3650304,223930,4393551,2502596,235280
2020-03-17,7395908,5091178,1046350,3846182,1999722,526050
2020-03-18,8230242,5391587,494680,6047778,3986783,654320
2020-03-19,3704519,1780710,2061390,15845801,11212396,909000
2020-03-20,3206469,1415789,212180,5970551,4284321,279770
2020-03-23,2730745,1932745,463360,4703655,3121045,645020
2020-03-24,4640905,2457035,311870,6404525,3699585,678590
2020-03-25,3451797,1858257,253620,2948153,1590473,235320
2020-03-26,2484571,938605,224830,8788869,7288429,685420
2020-03-27,3881441,1675849,845570,9616859,7535069,767130
2020-03-30,442524,334982,2170030,5278666,3277456,446290
2020-03-31,5569318,3552248,362100,9807142,6965472,700450
2020-04-01,11888396,9116567,338470,2197554,1337063,804880
2020-04-02,7042975,7042975,0,7042975,7042975,0
2020-04-03,4153911,2849475,316780,367459,178455,1851150
2020-04-06,9822170,6086080,1837190,4423610,2948860,1694600
2020-04-07,4890501,2724586,873000,7038189,4533484,1081900
2020-04-08,4286035,2352570,1282460,2667315,1150950,914380
2020-04-09,5009004,3164784,564030,4704406,3184666,509350
2020-04-10,4359022,2301467,594940,9410368,7592983,609590
2020-04-13,2619522,1380762,238920,3763168,2567875,498510
2020-04-14,2263290,1144190,326700,4306010,3064860,433410
2020-04-15,3571897,2127756,274390,4095853,2710314,303260
2020-04-16,2726688,1264833,520510,2812962,1591257,667360
2020-04-17,3329359,2112339,411950,3689711,2029072,713080
2020-04-20,2828542,1447832,336220,2960428,1759738,567760
2020-04-21,3072005,1410680,781780,6941385,4671590,492920
2020-04-22,2456621,960021,569600,2143539,1173529,599260
2020-04-23,1390528,583248,169660,2173102,1426112,144560
2020-04-24,2112675,790438,448270,2346065,1168925,166070
2020-04-27,3432760,1924095,488310,3070750,1555970,596420
2020-04-28,671935,261425,310570,1302675,588435,199530
2020-04-29,632453,229393,173890,757297,304107,121970
2020-05-04,2203351,659050,2094560,11105049,8285574,999190
2020-05-05,458161,41630,288090,1058069,310150,153700
