Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,7108324660,3285595910,473984500,0,0,-3040657613,1389505144,0,9216752601,2246011027,-2026282408,6364355040,0,-1389505144,165000000,3950000,-209335000,14370946116,-773595910,790562771,0,0,-1290280000,500000000,2776094842,2002781703,0,0,26085381500,-41826221050,0,-1433147000,0,-17173986550,-800258731,2019722042,0,1219463311
2008,0,5200709385,3558241353,-88482893,0,0,-3951602744,684957437,0,5403822538,-1085661226,611370529,3544514577,0,-684957437,-2188092810,960723,-116444957,5485511937,-19711462165,722661904,0,0,-6595513902,3096002000,3255176840,-19233135323,21277850000,0,23407190500,-25814690500,0,-4098000000,0,14772350000,1024726614,1219463311,0,2244189925
2009,0,24336614870,6642612042,0,0,0,-5782943213,280049502,0,25476333201,-19895914260,1914241931,27538447207,0,-280049502,-571977949,0,-103295000,34077785628,-17275860065,1709523810,-5117750000,1000000000,-21800713000,8465124000,4147336988,-28872338267,11352996500,-1555346000,31641243500,-22614923000,0,-2915349000,0,15908622000,21114069361,2244189925,0,23358259286
2010,0,20244918021,9735898506,1398459400,0,0,-2508928718,1386777878,0,30257125087,-20693065905,-9773194052,0,-10381446039,-1386777878,-6901843117,0,-133775460,-19012977364,-3930414897,0,-64284480000,69473902000,0,0,2106077202,3365084305,0,0,35610481888,-27558845488,0,-11000000000,0,-2948363600,-18596256659,23358259286,0,4762002627
2011,0,19438362500,8094496805,4493341083,0,0,-5629691727,2641074388,0,29037583049,-22388704091,1980000000,10105106164,0,-2641074388,-795829500,1600000,-220721103,15077960131,-289500000,272727273,0,0,-2049916000,0,1982344454,-84344273,0,-3133960000,53267648817,-60506836057,0,-6000000000,0,-16373147240,-1379531382,4762002627,0,3382471245
2012,0,25516150409,7150100795,-5016955598,0,0,-5506209403,853160150,0,22996246353,10278983620,3386336130,21264518019,0,-853160150,-6062751014,2090500000,-130039989,52970632969,-3784390909,120000000,-225000000,10164815000,-22642433000,6397483902,5577118494,-4392406513,0,0,42943075300,-54488634960,0,-13996250000,0,-25541809660,23036416796,3382471245,0,26418888041
2013,0,49921156408,18202961041,538833833,0,0,-29892768123,384437141,0,39154620300,39380765791,3945390758,-35738863017,-118596809,-384437141,-9457098809,1635897859,-966170824,37451508108,-25295165847,5805434710,-5292000000,0,0,12446758434,4477232369,-7857740334,4818570790,0,27782445107,-23029055107,0,-11329644900,0,-1757684110,27836083664,26418888041,0,54254971705
2014,0,35478262593,26667296333,174682514,-63108997,0,-2722885224,606744156,0,60140991375,-32186796765,-6573998414,-2106250223,2819472255,-606744156,-6485118399,0,-339894550,14661661123,-23844470724,1255909092,-10058000000,10803000000,0,0,2132370433,-19711191199,0,0,43451959509,-42266959509,0,-13822908600,0,-12637908600,-17687438676,54254971705,12659620,36580192649
2015,0,53972744028,29852114156,587177341,-275660,0,-3778787135,403755559,0,81036728289,-31974092967,2393262048,7821209950,-3662948677,-403755559,-11265215427,0,-354693549,43590494108,-59357090649,3163636366,-31509000000,17592000000,0,0,1213350643,-68897103640,23015290345,0,37098632900,-22376561900,0,-22198297250,0,15539064095,-9767545437,36580192649,29021225,26841668437
2016,0,66930101585,34146750924,5675089234,-8250838,0,-4488627939,877875282,0,103074917396,-34621449444,8049236034,15008883974,-724919196,-877875282,-14663660743,0,-171545097,75073587642,-44560495509,4587567197,-14512785556,17765000000,0,0,1467480898,-35253232970,0,0,88312076487,-99148589871,0,-10475091000,0,-21311604384,18508750288,26841668437,3461805,45353880530
2017,0,71765399118,39773730497,4003749312,-5330270,0,-2229906077,475574096,0,113783216676,-29328856439,-17137323706,85262666259,-17171292379,-475574096,-11894411906,0,-265246296,122773178113,-87580972930,19180911817,-21570047263,19442842055,-12125291168,0,1738983552,-80913573937,8602600000,0,73341680358,-76554864502,0,-21970111000,0,-16580695144,25278909032,45353880530,5330270,70638119832
2018,0,84667493262,45297557840,10886928965,-32682383,0,-3037865445,241789612,0,138023221851,26168622739,1297262080,-32045678226,667606889,-241789612,-18204795174,0,-75941236,115588509311,-83018787323,2712399357,-1563771930,9533990764,-30000000,0,836967559,-71529201573,0,-460000000,48557269338,-53000320801,0,-25148029500,0,-30051080963,14008226775,70638119832,19703821,84666050428
2019,0,98892838442,50487546318,7161060993,9871843,0,-15534355854,299413544,0,141316375286,746612855,-16504068628,54297431341,-1121564315,-299413544,-20738067371,0,-3051806061,154645499563,-116070795333,9451022727,-6633700000,5555000000,0,0,1834074011,-105864398595,672887200,0,43588272622,-43992570662,0,-22334985000,0,-22066395840,26714705128,84666050428,25737833,111406493389
