Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,29954427331,0,29954427331,-26473343856,3481083475,1038776781,-826187265,-826187265,-191435427,-712406158,2789831406,0,-92054448,-92054448,0,2697776958,-593510930,0,-593510930,2104266028,0,2104266028,601.22,0
2015,1,35770507508,0,35770507508,-29282145011,6488362497,1203540,-165371314,-165371314,-285240021,-779118273,5259836429,0,0,0,0,5259836429,-1157164014,0,-1157164014,4102672415,0,4102672415,1172.19,0
2015,2,38496023937,0,38496023937,-31237886823,7258137114,1272356698,-2277525035,-2277525035,-55951607,-1156692647,5040324523,0,-349584127,-349584127,0,4690740396,-1108347185,0,-1108347185,3582393211,0,3582393211,1024,0
2015,3,40503028083,0,40503028083,-31723430424,8779597659,52292428,-1131804502,-1131804502,-235564639,-1614007961,5850512985,0,0,0,0,5850512985,-1287112856,0,-1287112856,4563400129,0,4563400129,0,0
2015,4,39051168772,-1084772727,37966396045,-32502418975,5463977070,582211901,-1119601496,-1119601496,-198718376,-1339463459,3388405640,347225329,-4282740,342942589,0,3731348229,-822363025,0,-822363025,2908985204,0,2908985204,0,0
2016,1,98347641911,0,98347641911,-83095284592,15252357319,86577883,-1215845749,-1215845749,-316858533,-1715265638,12090965282,0,0,0,0,12090965282,-2660012362,0,-2660012362,9430952920,0,9430952920,0,0
2016,2,72849242571,-596363637,72252878934,-56696291751,15556587183,25177187,-1453647796,-1453647796,-309558266,-1709866737,12108691571,20000000,-2173594,17826406,0,12126517977,-2183915342,0,-2183915342,9942602635,0,9942602635,0,0
2016,3,86143124424,-865454546,85277669878,-69779777217,15497892661,571142,-1365943896,-1365943896,-316069602,-2040473098,11775977207,0,-8500000,-8500000,0,11767477207,-2355195441,0,-2355195441,9412281766,0,9412281766,0,0
2016,4,45003596136,0,45003596136,-39552300093,5451296043,7916128,-1768266025,-1768266025,-477387037,-1855296856,1358262253,244165000,0,244165000,0,1602427253,-320485451,0,-320485451,1281941802,0,1281941802,0,0
2017,1,89712285947,0,89712285947,-74765576974,14946708973,4702937,-2011575428,-2011575428,-368920606,-1641913212,10929002664,0,0,0,0,10929002664,-2185800533,0,-2185800533,8743202131,0,8743202131,0,0
2017,2,103270621838,-2491818182,100778803656,-90279172970,10499630686,485386022,-1994864343,-1994864343,-360797989,-1380125674,7249228702,0,-471646,-471646,0,7248757056,-1449845740,0,-1449845740,5798911316,0,5798911316,0,0
2017,3,75953035173,-1169090909,74783944264,-66788192245,7995752019,9162126643,-2144940336,-2144940336,-372536001,-1972076368,12668325957,0,-1249457,-1249457,0,12667076500,-2533665191,0,-2533665191,10133411309,0,10133411309,0,0
2017,4,92677693222,0,92677693222,-82286698294,10390994928,10816930504,-2501028586,-2501028586,-269979918,-2431359877,16005557051,18681818,-1282199,17399619,0,16022956670,-3204847775,0,-3204847775,12818108895,0,12818108895,0,0
2018,1,117316689456,0,117316689456,-100311515527,17005173929,1843308140,-2649156462,-2649156462,-228908401,-1713579040,14256838166,4500000000,-4153287,4495846713,0,18752684879,-3751367633,0,-3751367633,15001317246,0,15001317246,0,0
2018,2,104469680940,-459090909,104010590031,-96458233348,7552356683,9370778347,-2338864027,-2338864027,-275642190,-2045869717,12262759096,0,-3727667,-3727667,0,12259031429,-2452551819,0,-2452551819,9806479610,0,9806479610,0,0
2018,3,76307463855,0,76307463855,-71482156915,4825306940,2081383461,-2768916957,-2768916957,-375727326,-2597851367,1164194751,0,-462099,-462099,0,1163732652,-232838950,0,-232838950,930893702,0,930893702,0,0
2018,4,78981588720,0,78981588720,-74412848100,4568740620,2281833900,-3199413130,-2888590549,-221865133,-2410907991,1018388266,0,-12173252,-12173252,0,1006215014,-203677653,0,-203677653,802537361,0,802537361,0,0
2019,1,141995131688,0,141995131688,-124193287216,17801844472,5753503600,-2949298463,-2949298463,-333429000,-3340882013,16931738596,0,-2090006,-2090006,0,16929648590,-3386347719,0,-3386347719,13543300871,0,13543300871,0,0
2019,2,160383861495,0,160383861495,-144738782130,15645079365,8616231905,-2957604233,-2957604233,-274496871,-3878971204,17150238962,55296810,-18917668,36379142,0,17186618104,-3441107154,0,-3441107154,13745510950,0,13745510950,583,0
2019,3,121903454421,0,121903454421,-116221605097,5681849324,12595803447,-2765555595,-2765555595,-286598940,-4165138242,11060359994,405063946,-256414554,148649392,0,11209009386,-2293084788,0,-2293084788,8915924598,0,8915924598,0,0
2019,4,94539238035,0,94539238035,-89666205050,4873032985,3753531149,-3358039415,-3358039415,-372476001,-4863172649,32876069,305323181,-8131472,297191709,0,330067778,-67639850,0,-67639850,262427928,0,262427928,0,0
2020,1,64469775899,0,64469775899,-62146103827,2323672072,2993884632,-2612111947,-2612111947,-244933324,-2186487772,274023661,148865898,-233327457,-84461559,0,189562102,-65575212,0,-65575212,123986890,0,123986890,0,0
2020,2,120610632260,0,120610632260,-113150014142,7460618118,2725923962,-3906254306,-3906254306,-233547310,-2962689058,3084051406,0,-151247198,-151247198,0,2932804208,-616810281,0,-616810281,2315993927,0,2315993927,0,0
