Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2010,0,103000970264,0,103000970264,-92255297646,10745672618,2936736727,-3693471739,-3693471739,-23109009,-3203082129,6762746468,54183,-25163,29020,0,6762775488,-1690693872,0,-1690693872,5072081616,0,5072081616,2007,0
2011,0,103409601490,0,103409601490,-90927135096,12482466394,5932503,-7991009968,-7991009968,-117857452,-3714758215,664773262,0,-25562791,-25562791,0,639210471,-166192138,0,-166192138,473018333,0,473018333,164,0
2012,0,41289053704,0,41289053704,-30791799207,10497254497,1014851,-7956843069,-7956843069,-442681398,-1039424867,1059320014,0,-79993555,-79993555,0,979326459,-264830003,0,-264830003,714496456,0,714496456,204,0
2013,0,50991853524,0,50991853524,-40330041686,10661811838,1948694395,-6699098771,-6699098771,-371554997,-1095436631,4444415834,40052000,-560469268,-520417268,0,3923998566,-1002364402,0,-1002364402,2921634164,0,2921634164,835,0
2014,0,83168346280,0,83168346280,-63973840944,19194505336,2046492651,-5223868079,-5223868079,-461879511,-1302994541,14252255856,45454545,-801051272,-755596727,0,13496659129,-2991896075,0,-2991896075,10504763054,0,10504763054,3001,0
2015,0,153820728300,-1084772727,152735955573,-124745881232,27990074341,1908064567,-4694302347,-4694302347,-775474643,-4889282340,19539079578,347225329,-353866867,-6641538,0,19532438040,-4374987080,0,-4374987080,15157450960,0,15157450960,2948.73,0
2016,0,302343605042,-1461818183,300881786859,-249123653652,51758133207,120242340,-5803703466,-5803703466,-1419873438,-7300902329,37353896314,244165000,-10673594,233491406,0,37587387720,-7519608596,0,-7519608596,30067779124,0,30067779124,1266.64,0
2017,0,361613636180,-3660909091,357952727089,-314119640483,43833086606,20469146106,-8652408693,-8652408693,-1372234514,-7425475131,46852114374,18681818,-3003302,15678516,0,46867792890,-9374159239,0,-9374159239,37493633651,0,37493633651,944.76,0
2018,0,377075422971,-459090909,376616332062,-342664753890,33951578172,15571698767,-10956350576,-10645527995,-1102143050,-8877374485,28587408828,4500000000,-334597015,4165402985,0,32752811813,-6617481765,0,-6617481765,26135330048,0,26135330048,582.5,0
2019,0,518821685639,0,518821685639,-474819879493,44001806146,30722236520,-12030497706,-12030497706,-1267000812,-16248164108,45178380040,765683937,-3612167951,-2846484014,0,42331896026,-9329222724,0,-9329222724,33002673302,0,33002673302,704.78,0
