Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,1742863980489,-695864109883,-88209077272,-27428532507,-15512746886,582101259003,-708053437552,0,789897335392,-704659455,25181818,0,0,-288000000000,5000000000,473857087,-283205620550,0,0,50592200449,-542817688491,0,0,0,-492225488042,14466226800,535557676917,0,550023903717
2016,2,0,0,0,0,0,0,0,0,-661308053768,-399837391172,-25181818,-600432330926,332494126627,-199511825000,0,23876791097,-843435811192,280000000000,0,1884186762742,-1093800377247,0,-115200000000,0,955186385495,-549557479465,872023903717,2043042085,324509466337
2017,1,1121863499035,-533474018258,-58315326508,-31842038851,-24719206470,630227403424,-574209762927,0,529530549445,-1008136364,1640000,0,0,-60000000000,0,7359148187,-53647348177,0,0,323079658008,-881752145213,0,9894887,0,-558662592318,-82779391050,326209943022,-2011116419,241419435553
2017,2,0,0,0,0,0,0,0,0,-356216431331,-52015548376,988103250,-323946970741,199776008890,60000000000,0,57349456016,-57848950961,0,0,1231502058436,-927243380479,-22372735882,-40009894887,0,241876047188,-172189335104,241419435553,2080942077,71311042526
2018,1,1285553705741,-1032304551650,-32666900889,-17595631554,-21395102571,0,0,0,181591519077,0,41280909,0,0,0,0,9186036277,9227317186,0,0,777130845054,-653615335047,-3938483246,-41319064960,0,78257961801,269076798064,157400039140,0,426476837204
2018,2,0,0,0,0,0,0,0,0,-489654462916,-32918626376,179628182,-287172131150,365354711495,-1132000000,3768947073,56657234080,104737763304,0,0,768787362693,-727244269707,-11281010299,-16362457196,0,13899625491,-371017074121,426476837204,-113668571,55346094512
2018,3,0,0,0,0,0,0,0,0,1514816592119,70637244044,953904744,726734593651,-866738522731,-49010250000,277423899854,-64719451132,95281418430,0,-1316716596973,-337831116554,14822458959,57830909333,0,0,-1581894345235,28203665314,54475767108,113668571,82793100993
2018,4,106615053351,-1628753585945,9570054368,-182084265943,-2071872486,-1016222434499,1141544976289,0,-1571402074865,-16640800000,-757477471,0,0,49589950000,-269886005117,117057425980,-120636906608,0,0,2551976299740,-680322402115,-26692984023,-57681522156,0,1787279391446,95240409973,82932857516,0,178173267489
2019,1,1348370024062,-934335459007,-20448451183,-41434995237,-23215581565,0,0,0,328935537070,-789800000,52957273,0,0,0,0,7077057000,6340214273,0,0,373474644109,-707016601028,-5813322150,0,0,-339355279069,-4079527726,175490236164,0,171410708438
2019,3,0,0,0,0,0,0,0,0,-37140802360,-2465841748,7822442719,-197611498212,223992663961,-1617578000,0,17399696066,47519884786,0,0,261802871478,-372387942669,-5818893355,0,0,-116403964546,-106024882120,139227259664,-9954472,33192423072
2019,4,938117881284,-732120682404,-28338307117,-215020526776,-2437757388,57887395579,-52711295615,0,-34623292437,-718000000,0,-277759055298,381974770334,-74702000,0,33451243075,136874256111,9201500000,0,544825038374,-618246665936,-10778985793,0,0,-74999113355,27251850319,33192423072,0,60444273391
2020,1,905030421375,-728757340551,-17326244708,-61848362534,-7094518252,0,0,0,90003955330,0,0,0,0,0,0,8743747888,8743747888,0,0,332768935325,-391244604188,-5073891189,0,0,-63549560052,35198143166,114609307435,0,149807450601
