2020-04-08,2450,0,100,3950,0,0
2020-03-13,22950,0,0,4850,0,500
2020-03-20,7800,0,300,10800,0,200
2020-03-23,1200,0,0,1200,0,0
2020-04-09,800,0,0,6100,0,100
2020-04-10,2800,0,1500,600,0,100
2020-04-13,400,0,0,600,0,0
2020-04-14,7150,0,8200,35050,17000,0
2020-04-15,62200,0,4300,55100,18700,2100
2020-04-16,119050,18500,8100,24150,0,5300
2020-04-17,29400,5900,3900,17500,0,3100
2020-04-20,42050,25000,500,34450,17800,31500
2020-04-21,8850,0,500,38050,6000,14600
2020-04-22,14200,0,500,29500,15900,5400
2020-04-23,17200,0,400,38600,12300,3000
2020-04-24,29750,13000,10100,11150,0,9700
2020-04-27,89600,41300,11800,32500,11500,8000
2020-04-28,10750,0,1000,56350,25700,1300
2020-04-29,3800,0,1200,37800,23000,1900
2020-05-04,9400,0,2400,13600,8300,400
2020-05-05,3800,0,3700,7200,0,200
