Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2012,1,2565576000,0,2565576000,-1568376372,997199628,2697700,0,0,0,-324257552,675639776,0,0,0,0,675639776,-168909944,0,-168909944,506729832,0,506729832,0,0
2012,2,6309270545,0,6309270545,-5166350313,1142920232,2826500,-258335000,-258335000,0,-306537523,580874209,0,0,0,0,580874209,-145218552,0,-145218552,435655657,0,435655657,0,0
2012,3,0,0,0,0,0,293631,-155965000,0,0,-248394963,-404066332,0,0,0,0,-404066332,0,0,0,-404066332,0,-404066332,0,0
2012,4,7663225566,0,7663225566,-6136584279,1526641287,423400,-282588888,-282588888,0,-145209367,1099266432,0,0,0,0,1099266432,-121660017,0,-121660017,977606415,0,977606415,0,0
2013,1,3500000000,0,3500000000,-2138195216,1361804784,356200,-114950000,-114950000,0,-167358984,1079852000,0,0,0,0,1079852000,-269963000,0,-269963000,809889000,0,809889000,0,0
2013,2,7092004091,0,7092004091,-5438143043,1653861048,960366,-132646614,-132646614,0,-183330960,1338843840,0,0,0,0,1338843840,-334710960,0,-334710960,1004132880,0,1004132880,0,0
2013,3,36360000,0,36360000,-1557658821,-1521298821,64103,-114579166,0,0,-185104838,-1820918722,0,0,0,0,-1820918722,0,0,0,-1820918722,0,-1820918722,0,0
2013,4,72727273,0,72727273,-106311117,-33583844,499235,-150513534,0,0,-185548964,-369147107,0,0,0,0,-369147107,0,0,0,-369147107,0,-369147107,0,0
2014,4,39399312968,0,39399312968,-33668198057,5731114911,86202,0,0,0,-2338298669,3392902444,0,0,0,0,3392902444,-678580488,0,-678580488,2714321956,0,2714321956,181,0
2015,1,11094743416,0,11094743416,-8338029873,2756713543,9952,0,0,-487988182,-666875045,1601860268,0,0,0,0,1601860268,-352409259,0,-352409259,1249451009,0,1249451009,83,0
2015,2,53706306929,-395272727,53311034202,-49778614434,3532419768,1200221141,-265442673,-265442673,-515303357,-299801107,3652093772,0,0,0,0,3652093772,-803460630,0,-803460630,2848633142,0,2848633142,190,0
