disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2013-07-19,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2013-07-26,,,Giá tham chiếu 11.000đ/cp,,,,
2014-03-04,investorRight,MEETING,Họp cổ đông,2014-03-07,2014-03-31,2014-03-31,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-08-25,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành riêng lẻ năm 2014,,,,
2015-04-17,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2015-04-21,,,Chưa CBTT BCTC kiểm toán năm,,,,
2015-04-17,investorRight,MEETING,Họp cổ đông,2015-04-22,2015-05-28,2015-05-28,ĐHĐCĐ thường niên năm 2015,,,,
2015-05-08,stockAlert,alert,Cảnh báo,2015-05-11,2016-03-30,,Vi phạm liên tục các quy định về CBTT báo cáo tài chính,,,,
2016-03-17,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-03-24,,,Số lượng 15.000.000 cp,,,,
2016-03-21,investorRight,MEETING,Họp cổ đông,2016-03-29,2016-04-25,2016-04-25,ĐHCĐ thường niên năm 2016,,,,
2016-04-27,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2015, tỷ lệ 100:6.5",,6.5,,2015
2016-04-27,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:10",,10,,2016
2017-05-09,investorRight,MEETING,Họp cổ đông,2017-05-19,2017-06-05,2017-06-05,ĐHĐCĐ thường niên năm 2017,,,,
2018-03-21,investorRight,MEETING,Họp cổ đông,2018-04-11,2018-04-27,2018-04-27,ĐHĐCĐ thường niên năm 2018,,,,
2018-04-09,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2018-04-10,,,"Chậm CBTT BCTC 2019, c.ty KT từ chối kết luận BCTC BN 2020",,,,
2018-04-09,stockAlert,alert,Cảnh báo,2018-04-10,,,Chậm nộp BCTC kiểm toán 2019 quá 15 ngày,,,,
2018-10-15,investorRight,MEETING,Họp cổ đông,2018-10-08,2018-10-23,2018-10-23,ĐHĐCĐ bất thường năm 2018,,,,
2019-03-21,investorRight,MEETING,Họp cổ đông,2019-04-05,2019-04-26,2019-04-26,ĐHĐCĐ thường niên năm 2019,,,,
2020-03-27,investorRight,MEETING,Họp cổ đông,2020-04-10,2020-04-29,2020-04-29,ĐHĐCĐ thường niên năm 2020,,,,
