Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,12271474626,-13088207133,-1341745325,0,-153316460,-2551331,-20318701042,0,-22633046665,0,0,20000000000,0,0,0,86202,20000086202,-20000000000,0,19700000000,0,0,0,0,-300000000,-2932960463,3943075703,0,1010115240
2015,1,845499129,-522103600,-178548311,0,0,0,-464785860,0,-319938642,0,0,0,0,0,0,9952,9952,0,0,0,0,0,0,0,0,-319928690,947269417,0,627340727
2015,2,71627801116,-64922843795,-118982289,0,-143390000,157327,458175860,0,6900918219,0,0,0,0,0,0,63814,63814,0,0,0,-2200000,0,0,0,-2200000,6898782033,627340727,0,7526122760
2015,3,22533407581,-36539050639,-260334000,0,-900585754,10546582673,-1367527500,0,-5987507639,0,0,0,0,0,0,492235,492235,0,0,0,-600000000,0,0,0,-600000000,-6587015404,7526122760,0,939107356
2016,1,100000000,-171936383035,-284167750,-623648014,0,4667602100,-210444702,0,-168287041401,0,0,0,0,0,0,879628,879628,150000000000,0,0,-2002800000,0,0,0,147997200000,-20288961773,22972149375,0,2683187602
2016,2,23140229960,-22685766855,-208785325,0,-800000000,-112031246,-353802375,0,-1020155841,0,0,0,0,0,0,-877594,-877594,-150000000000,0,150000000000,0,0,0,0,0,-1021033435,2683187602,0,1662154167
2016,3,27221063984,-21248344802,-178882825,0,-750000000,57931276,-178348009,0,4923419624,-60000000000,60000000000,0,0,0,0,4498996,4498996,150000000000,0,-150000000000,0,0,0,0,0,4927918620,1662154167,0,6590072787
2016,4,9749557008,38112905156,-366489260,0,-584671000,64500584000,-555414502,0,110856471402,60000000000,-59884500000,0,0,-115200000000,0,258665,-115084241335,0,0,0,0,0,0,0,0,-4227769933,6590072787,47811,2362350665
2017,1,24274430150,-23612039931,-494715670,0,0,2400000,-265855000,0,-95780451,0,0,0,0,0,0,79047,79047,0,0,0,0,0,0,0,0,-95701404,1656666865,-4070,1560961391
2017,2,16890104934,-18068111662,-386899270,0,0,17320000,-331276549,0,-1878862547,0,0,0,4278260000,0,0,92831,4278352831,0,0,0,0,0,0,0,0,2399490284,1560961391,4070,3960455745
2017,3,85329484549,-86594709389,-312686770,0,0,0,-51025248,0,-1628936858,0,0,0,-4278260000,0,4278260000,59455,59455,0,0,0,0,0,0,0,0,-1628877403,3960455745,-7121,2331571221
2017,4,-60905615389,61583869249,-75646787,0,0,0,-8841004,0,593766069,0,0,0,0,0,0,49675,49675,0,0,0,0,0,0,0,0,593815744,2331571221,7121,2925394086
2018,1,0,-20000000,-157731577,0,0,0,-225653417,0,-403384994,0,0,0,0,0,0,5493,5493,0,0,0,0,0,0,0,0,-403379501,2925394086,0,2522014585
2018,2,0,-71000000,-140548876,0,0,0,-43396727,0,-254945603,0,0,0,0,0,0,496,496,0,0,0,0,0,0,0,0,-254945107,2522014585,0,2267069478
2018,3,0,-55000000,-127896349,0,0,108743678477,-115586224907,0,-7025442779,0,0,0,0,0,0,5000134885,5000134885,0,0,0,0,0,0,0,0,-2025307894,2267069478,0,241761584
2018,4,4898193243,-205363609,47077557,0,0,48505912739,83708770765,0,136954590695,0,0,0,0,-258400000000,115200000000,-4999991434,-148199991434,0,0,19000000000,-7970000000,0,0,0,11030000000,-215400739,241761584,0,26360845
2019,1,0,0,-53111331,0,0,60000000,-7495000,0,-606331,0,0,0,0,0,0,673,673,0,0,0,0,0,0,0,0,-605658,26360845,0,25755187
2019,2,6589687161,-58843000,-73771431,0,0,-60000000,-68290577,0,6328782153,0,0,0,0,-59772766452,53770000000,2927,-6002763525,0,0,70000000,-70000000,0,0,0,0,326018628,25755187,0,351773815
2019,3,0,-98960000,-68296507,0,0,71360960,-100131090,0,-196026637,0,40000000000,-59754840000,0,59772766452,-40000000000,26413,17952865,0,0,-70000000,70000000,0,0,0,0,-178073772,351773815,0,173700043
2019,4,0,-4660000000,-57174847,0,-87432183,8860000000,-4167564403,0,-112171433,0,0,59754840000,0,-59754840000,0,6032,6032,0,0,0,0,0,0,0,0,-112165401,173700043,0,61534642
2020,1,0,-2200000000,-41899862,0,0,2300000000,-3128546,0,54971592,0,0,0,0,0,0,5033,5033,0,0,0,0,0,0,0,0,54976625,61534642,0,116511267
2020,2,1202192508,-258596944400,-227978099947,0,0,226761651229,-1625725394,0,-260236926004,0,0,0,228160000000,0,0,651922,228160651922,0,0,35300000000,-3050000000,0,0,0,32250000000,173725918,116511267,0,290237185
