disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-05-24,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2010-06-01,,,Giá tham chiếu 32.000đ/cp,,,,
2011-01-10,investorRight,MEETING,Họp cổ đông,2011-01-18,,,ĐHCĐ bất thường 2011,,,,
2011-03-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-03-24,2011-04-14,2011-04-14,Trả cổ tức năm 2010 (800 đ/cp),800,8,,2010
2011-04-15,investorRight,MEETING,Họp cổ đông,2011-04-27,,,ĐHCĐ thường niên năm 2011,,,,
2011-06-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-06-28,2011-07-20,2011-07-20,Trả cổ tức năm 2010 (200 đ/cp),200,2,,2010
2011-11-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-11-23,2011-12-15,2011-12-15,Cổ tức năm 2011 (600 đ/cp),600,6,,2011
2012-03-19,investorRight,MEETING,Họp cổ đông,2012-03-28,2012-04-27,2012-04-27,ĐHCĐ thường niên 2012,,,,
2012-06-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-06-27,2012-07-31,2012-07-31,Cổ tức đợt 2.2011 (400 đ/cp),400,4,2,2011
2013-03-12,investorRight,MEETING,Họp cổ đông,2013-03-22,2013-04-27,2013-04-27,Đại hội cổ đông thường niên năm 2013,,,,
2013-04-22,stockAlert,alert,Cảnh báo,2013-04-22,2015-03-30,,CP thuộc diện cảnh báo,,,,
2014-03-05,investorRight,MEETING,Họp cổ đông,2014-03-14,2014-04-29,2014-04-29,Đại hội cổ đông thường niên năm 2014,,,,
2014-06-30,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2014-06-30,,,Vì thuộc diện kiểm soát,,,,
2015-03-10,investorRight,MEETING,Họp cổ đông,2015-03-17,2015-04-24,2015-04-24,ĐHĐCĐ thường niên năm 2015,,,,
2015-04-20,stockAlert,noticed,Nhắc nhở,2015-04-20,,,Vv chậm nộp BCTN,,,,
2016-02-24,investorRight,MEETING,Họp cổ đông,2016-03-17,2016-04-26,2016-04-26,ĐHCĐ thường niên năm 2016,,,,
2016-03-24,stockAlert,suspend,Tạm ngừng giao dịch,2016-03-30,2016-04-11,,LNST năm 2013 và 2014 âm,,,,
2016-04-08,stockAlert,alert,Cảnh báo,2016-04-11,2019-04-16,,Chuyển từ Cảnh báo sang kiểm soát đặc biệt,,,,
2017-02-20,investorRight,MEETING,Họp cổ đông,2017-03-15,2017-04-27,2017-04-27,Đại hổi cổ đông thường niên 2017,,,,
2018-04-10,stockAlert,noticed,Nhắc nhở,2018-04-10,,,Chậm công bố kết luận của cơ quan thuế,,,,
2018-06-08,investorRight,MEETING,Họp cổ đông,2018-03-22,2018-06-20,2018-06-20,ĐHĐCĐ thường niên năm 2018,,,,
2019-02-27,investorRight,MEETING,Họp cổ đông,2019-03-21,2019-04-25,2019-04-25,ĐHĐCĐ thường niên năm 2019,,,,
2019-04-09,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế GD),2019-04-17,2019-04-23,,LNST chưa pp tại 31/12/2017 và KQKD trên BCTC 2018 âm,,,,
2019-04-22,stockAlert,control,Kiểm soát (Không hạn chế giao dịch),2019-04-24,,,Được gd toàn thời gian dưới dạng bị kiểm soát,,,,
2019-04-24,stockAlert,noticed,Nhắc nhở,2019-04-24,,,Chậm công bố BCTN năm 2018,,,,
2020-02-20,investorRight,MEETING,Họp cổ đông,2020-03-13,2020-06-16,2020-06-16,ĐHĐCĐ thường niên năm 2020,,,,
