Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,109415618009,-112548994304,-25427591547,-1567847490,-2192230909,7907929857,-20780595541,1529917217,-45193711925,-2081720000,0,-5000000000,0,0,676892228,0,-6404827772,87899374201,0,5738183247,-47190112066,0,0,0,46447445382,-5151094315,58824640141,0,53673545826
2011,1,140951985415,-161258237073,-40422079147,-961507585,-4935208188,2243586658,0,7258318770,-64381459920,-231165,-1773863,0,0,0,0,164205944,162200916,0,0,17970235000,0,0,0,0,17970235000,-46249024004,62897348356,465455,16648789807
2011,2,255615984910,-198338841391,-63463507025,-2075374904,-4971239049,43536853919,-29764061130,0,539815330,-808617888,81371110,0,0,0,0,114533308,-612713470,0,0,2885082408,-17000000000,0,0,0,-14114917592,-14187815732,16648789807,0,2460974075
2011,3,385033679170,-268309185332,-103227388795,-3214166952,-2602720383,6503923642,-53835046906,0,-39650905556,0,0,0,0,0,0,36861395,36861395,0,0,58604965523,-17970235000,0,0,0,40634730523,1020686362,2460974075,0,3481660437
2011,4,571685494366,-384932647271,-129890526301,-3892318141,-994001172,8117473852,-73495023775,0,-13401548442,0,0,0,0,0,0,93521828,93521828,0,0,50052167588,-29985331612,0,0,0,20066835976,6758809362,3481660437,0,10240469799
2012,1,114609581694,-53820495540,-32463651188,-3778584535,0,1592581354,-15899738161,0,10239693624,0,0,0,0,0,0,56591487,56591487,0,0,19299766587,-37507981359,0,0,0,-18208214772,-7911929661,10240469799,0,2328540138
2012,2,230481300238,-90711871178,-59093115675,-6769223759,-4576209758,4191143517,-31112037251,0,42409986134,0,0,0,0,0,0,64408890,64408890,0,0,40830281703,-80294639996,0,0,0,-39464358293,3010036731,2328540138,0,5338576869
2012,3,106452316457,-116833502567,19576581232,-9682481441,-181939740,1765068785,-4207697480,0,-3111654754,0,0,0,0,0,0,13554002,13554002,0,0,34772279452,-33989877631,0,0,0,782401821,-2315698931,5338576869,0,3022877938
2012,4,452448259466,-233106218190,-78482561651,-28648316838,-4817965915,11796270802,-66656329832,0,52533137842,0,0,0,0,0,0,165004519,165004519,0,0,122028864958,-176571756709,0,0,0,-54542891751,-1844749390,10240469799,0,8395720409
2013,1,63385810263,-16466798628,-6344863788,-4757177621,-4817965915,1702019283,-14751312773,0,17949710821,53351712,0,0,0,0,0,0,53351712,0,0,37460489825,-50857941936,0,0,0,-13397452111,4605610422,8539869152,0,13145479574
2013,2,79826586312,-68544610799,-6094877877,-6473193271,4232710269,2750357534,-11835316687,0,-6138344519,-53351712,0,0,0,0,0,78067306,24715594,0,0,16810352151,-16108253609,0,0,0,702098542,-5411530383,13145479574,0,7733949191
2013,3,73775131472,-70944620491,-22313286599,-5017957815,0,20168396835,19389715881,0,15057379283,0,0,0,0,0,0,11227618,11227618,0,0,26920538145,-36786040694,-4257132768,0,0,-14122635317,945971584,7733949191,0,8679920775
2013,4,122026184720,-56668160864,-10768317780,-6083775686,0,-8800509409,-4399375003,0,35306045978,0,0,0,0,0,0,129398137,129398137,0,0,36411043847,-41507968733,-1874582590,0,0,-6971507476,28463936639,8679920775,0,37143857414
2014,1,69117960864,-57731088758,-18647253784,-23820649149,0,21019332576,-18427949919,0,-28489648170,0,0,0,0,0,0,43763592,43763592,0,0,26580681286,-33608379398,3421087063,0,0,-3606611049,-32052495627,37143857414,0,5091361787
2014,2,49276834410,-18064107551,-4726008509,16090929214,0,13390462095,-20786140781,0,35181968878,0,-32289432,0,0,0,0,34639184,2349752,0,0,-10774025292,-21801937475,-5651078810,0,0,-38227041577,-3042722947,5091361787,0,2048638840
2014,3,63176029027,-15810906440,-4065800920,431534234,0,-28920522438,21926639466,0,36736972929,0,-1362550,0,0,0,0,12264991,10902441,0,0,-15242972673,-24584511579,2229991747,0,0,-37597492505,-849617135,2048638840,0,1199021705
2014,4,72271118161,-11375088868,-11466840549,-5726027146,0,8037315749,-36446777879,0,15293699468,-299909090,0,0,0,0,0,145493419,-154415671,0,0,16346269763,-17584564592,0,0,0,-1238294829,13900988968,1199021705,0,15100010673
2015,1,100410943428,-12138760392,-14188431560,-150574342,0,7024070532,-24059421684,0,56897825982,0,0,0,0,0,0,186982258,186982258,0,0,6538176524,-5563417530,0,0,0,974758994,58059567234,30540856733,0,88600423967
2015,2,44842089369,-30945888079,-10266103018,-85058613,0,-2280607751,-17112942002,0,-15848510094,-2746562218,371563636,0,0,0,0,616315188,-1758683394,0,0,6356513245,-8277807439,-600000000,0,0,-2521294194,-20128487682,88600423967,0,68471936285
2015,3,28330174263,-20265148024,-7631099940,-663141789,0,3697736323,-10115386298,536331320,-6646865465,1573252218,-6706730807,0,0,0,0,176567865,-4956910724,0,0,4104698718,-5098873229,-3640594710,0,0,-4634769221,-16238545410,68471936285,0,52233390875
