Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2008,0,6761843792,0,6761843792,-4620288181,2141555611,7398641,-96498523,-96498523,0,-1781162440,271293289,50001650,-314903149,-264901499,0,6391790,-26497506,0,-26497506,-20105716,0,-20105716,0,0
2009,0,6049600556,0,6049600556,-3664056011,2385544545,25827063894,-19281816028,-372849613,0,-3700996762,5229795649,328803798,-737795077,-408991279,0,4820804370,-871339606,0,-871339606,3949464764,644062821,3305401943,0,0
2010,0,65797900895,0,65797900895,-63566704925,2231195970,74623923166,-30178266238,-11356503746,-43971667,-11397037993,35235843238,1159873896,-1399636240,-239762344,0,34996080894,-9523110954,0,-9523110954,25472969940,6072247899,19400722041,1309,0
2011,0,7637673299,0,7637673299,-6938625792,699047507,17112753704,-9096214714,-1320745714,0,-15004087301,-6288500804,101915674,-188570171,-86654497,-852162855,-7227318156,-436040017,31653230,-404386787,-7631704943,3870542,-7635575485,-482,0
2012,0,7859878507,0,7859878507,-7317897532,541980975,18883601473,-1825099535,-1414483187,-77871508,-13484192579,4038418826,14059253,-114771136,-100711883,-639567647,3298139296,-638221728,70244744,-567976984,2730162312,205241711,2524920601,153,0
2013,0,75629670974,-69950495,75559720479,-73248257333,2311463146,17855329322,788837317,-574285833,-773717382,-9295147023,10886765380,30006392,-236471775,-206465383,-229831923,10450468074,-2407240162,12417237,-2394822925,8055645149,144649952,7910995197,479.45,0
2014,0,135987121145,0,135987121145,-123903498907,12083622238,25862814728,-170630010,-322520448,0,-10768287018,27007519938,51056890,-85461644,-34404754,9362602948,36335718132,-6787218960,20028313,-6767190647,29568527485,48714398,29519813087,1469.45,0
2015,0,310779328015,0,310779328015,-223718908257,87060419758,36071118705,-1810237115,-544667371,-263429772,-13422932482,108568099485,7478290652,-2547595096,4930695556,0,113498795041,-26266695719,15726805,-26250968914,87247826127,200740606,87047085521,2335,0
2016,0,177801027493,-184399992,177616627501,-156689238277,20927389224,53152256375,-657265964,-413227065,-168285379,-13022789789,60781018661,204220636,-4549036575,-4344815939,0,56436202722,-12423050468,0,-12423050468,44013152254,109483611,43903668643,656,0
2017,0,187194123823,-357327237,186836796586,-153075282510,33761514076,60326311697,-20638250016,-1098204868,-451760650,-11131727671,72055738522,967966160,-3058831270,-2090865110,0,69964873412,-15209092412,2007715,-15207084697,54757788715,127989747,54629798968,713,713
2018,0,259752708115,-7000000,259745708115,-214643947514,45101760601,35236914681,-1241549701,-1223403580,-372206415,-11632306984,75211219821,132545197,-722042510,-589497313,0,74621722508,-14905378834,-122623124,-15028001958,59593720550,213600998,59380119552,767,767
2019,0,303786059230,0,303786059230,-246455436404,57330622826,101837707524,-3966666879,-3966666879,-278733630,-12641195853,146450740097,4617343,-1052256213,-1047638870,0,145403101227,-29820434242,754215883,-29066218359,116336882868,266624769,116070258099,1404,1404
