Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2006,0,189300783955,-1181818182,188118965773,-169380649006,18738316767,3146095831,-1370531647,0,-4770073365,-2690375630,13053431956,1084964405,-22555752,1062408653,0,14115840609,-3509804084,334416177,-3175387907,10940452702,0,10940452702,4857,0
2007,0,336266806073,0,336266806073,-286300103455,49966702618,4604315633,-1420524319,0,-8295773783,-4501981500,40352738649,2153969901,-24300146,2129669755,0,42482408404,-11154812102,-270572658,-11425384760,31057023644,0,31057023644,6187,0
2008,0,18828252807,0,18828252807,-11630280601,7197972206,40803110,-325626993,0,0,-4906978489,2006169834,450388985,-82505818,367883167,0,2374053001,-48625162,0,-48625162,2325427839,0,2325427839,1163,0
2009,0,25984055327,0,25984055327,-18560938697,7423116630,23815685,-152875358,-152875358,0,-2400841790,4893215167,154102409,-722670746,-568568337,0,4324646830,-378406598,0,-378406598,3946240232,0,3946240232,1973,0
2010,0,32931879807,0,32931879807,-23285554973,9646324834,141695670,-159634302,-24466328,0,-3434018107,6194368095,305351272,-1566134796,-1260783524,0,4933584571,-616698071,0,-616698071,4316886500,0,4316886500,2158,0
2011,0,34237056315,0,34237056315,-26606191026,7630865289,439505820,75826284,-13688281,0,-4556866194,3589331199,208784881,-1151181748,-942396867,0,2646934332,-755035447,0,-755035447,1891898885,0,1891898885,946,0
2012,0,26463418538,0,26463418538,-18491064176,7972354362,149061894,23688255,-18965154,-320890000,-5670957750,2153256761,273173756,-982789656,-709615900,0,1443640861,-517245419,0,-517245419,926395442,0,926395442,463,0
2013,0,23814330764,0,23814330764,-18310135619,5504195145,35342013,-12988662,-12988662,-24033000,-3946969079,1555546417,613801593,-516411253,97390340,0,1652936757,-646084791,0,-646084791,1006851966,0,1006851966,503,0
2014,0,19583627524,0,19583627524,-13693129528,5890497996,11066725,-21764243,-21764243,0,-4637882034,1241918444,386363636,-53037373,333326263,0,1575244707,-508141141,0,-508141141,1067103566,0,1067103566,534,0
2015,0,20965343030,0,20965343030,-13295503082,7669839948,147054649,-2408753,-2408753,0,-5107060399,2707425445,235314816,-1183282181,-947967365,0,1759458080,-492894807,0,-492894807,1266563273,0,1266563273,633,0
2016,0,24275887380,0,24275887380,-15754529549,8521357831,186550124,-82009558,-82009558,0,-5898789234,2727109163,8183428,-416378950,-408195522,0,2318913641,-1004811659,0,-1004811659,1314101982,0,1314101982,657,0
2017,0,25962038977,0,25962038977,-16445501818,9516537159,120732318,-227896880,-227896880,0,-6666698095,2742674502,0,-95822303,-95822303,0,2646852199,-754716809,0,-754716809,1892135390,0,1892135390,946,0
2018,0,25837689952,0,25837689952,-16358992989,9478696963,148895860,-139392174,-139392174,0,-7193279811,2294920838,389115621,0,389115621,0,2684036459,-602684892,0,-602684892,2081351567,0,2081351567,1041,0
2019,0,20697018624,0,20697018624,-10827244944,9869773680,92919330,-92101716,-92101716,0,-7289545903,2581045391,0,-48711878,-48711878,0,2532333513,-574342403,0,-574342403,1957991110,0,1957991110,979,0
