Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,8967422085,0,8967422085,-6384768250,2582653835,4938885,-5459709,0,0,-545720475,2036412536,149090909,-296711664,-147620755,0,1888791781,-165269281,0,-165269281,1723522500,0,1723522500,0,0
2010,1,5466071305,0,5466071305,-3942604759,1523466546,6932700,-6876447,-6876447,0,-650093493,873429306,0,0,0,0,873429306,-87538305,0,-87538305,785891001,0,785891001,0,0
2010,2,5921244394,0,5921244394,-4678342706,1242901688,6384400,-10441214,-10441214,0,-722688491,516156383,62505819,0,62505819,0,578662202,-93973134,0,-93973134,484689068,0,484689068,0,0
2010,3,10683393329,0,10683393329,-7473108616,3210284713,29218567,-7148667,-7148667,0,-748288209,2484066404,43527272,-715394278,-671867006,0,1812199398,-226525038,0,-226525038,1585674360,0,1585674360,0,0
2010,4,10861170779,0,10861170779,-7191498892,3669671887,99160003,-135167974,0,0,-1312947914,2320716002,199318181,-850740518,-651422337,0,1669293665,-208661594,0,-208661594,1460632071,0,1460632071,0,0
2011,1,6414995012,0,6414995012,-4253191310,2161803702,134539503,0,0,0,-706110311,1590232894,51818181,-982657221,-930839040,0,659393854,-164848464,0,-164848464,494545390,0,494545390,0,0
2011,2,6349021427,0,6349021427,-5173804309,1175217118,133332531,-3000000,0,0,-784429509,521120140,53250662,0,53250662,0,574370802,-143592700,0,-143592700,430778102,0,430778102,0,0
2011,3,6737214846,0,6737214846,-5213515990,1523698856,84385228,-5349208,-5349208,0,-634279560,968455316,34545454,0,34545454,0,1003000770,-167602427,0,-167602427,835398343,0,835398343,0,0
2011,4,13864784929,0,13864784929,-11299243529,2565541400,87248558,-8339073,-8339073,0,-1811639554,832811331,51897857,-142860527,-90962670,0,741848661,-268609931,0,-268609931,473238730,0,473238730,0,0
2012,1,4396435053,0,4396435053,-2973064467,1423370586,45360670,0,0,0,-806915739,661815517,34545455,0,34545455,0,696360972,-174090243,0,-174090243,522270729,0,522270729,0,0
