Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2015,3,91083246137,-167574613,90915671524,-71260213594,19655457930,254812164,-689095266,-678641067,-1010552654,-9924246977,11263592128,830051492,-545554242,284497250,0,11548089378,-1135111830,-30292323,-1165404153,10382685225,1192351144,9190334081,729,0
2015,4,118101342279,-399599882,117701742397,-99006581974,18695160423,1680848597,-779734364,-717991607,-2209204006,-5930016540,15901182312,9324010904,-667264079,8656746825,0,24557929137,-4164521528,562831562,-3601689966,20956239171,-19958587,20976197758,1156,1156
2016,3,68101376992,-238559052,67862817940,-49399947156,18462870784,1504989795,-793211320,-783591151,-1636424188,-10494704227,10791108853,1540256886,-1113205303,427051583,0,11218160436,-1174076707,92101452,-1081975255,10136185181,673607573,9462577608,521,0
2016,4,175115074616,-179724818,174935349798,-153229731190,21705618608,1791900690,-904968625,-848894611,-2300030498,-15466444352,7983487479,5584738272,-717364499,4867373773,0,12850861252,-1680561350,-523984171,-2204545521,10646315731,-1260016571,11906332302,663,663
2017,1,64646359325,0,64646359325,-51559529371,13086829954,1694898365,-764383294,-723465942,-1924593628,-5955124308,7204808907,387729873,-181080618,206649255,0,7411458162,-1182056938,-92554548,-1274611486,6136846676,290792184,5846054492,383,383
2017,2,109832258999,-231761070,109600497929,-83610432965,25990064964,2006399747,-700281603,-504385541,-1565280158,-8703208355,23713862502,1892365570,-554573192,1337792378,0,25051654880,-3320193403,114550456,-3205642947,21846011933,1599227895,20246784038,1271,1271
2017,3,93510103979,-214172090,93295931889,-70557224017,22738707872,2132383383,-580297473,-565620138,-1454308944,-6609539414,17738107759,1333158792,-564783364,768375428,0,18506483187,-3338720846,-37250648,-3375971494,15130511693,1143546884,13986964809,812,0
2017,4,169152188161,-1050667211,168101520950,-135512776239,32588744711,2335305820,-727358807,-692642328,-3907570205,-21478430638,19407009707,5170619575,-433709445,4736910130,0,24143919837,-3175507473,365655821,-2809851652,21334068185,711988527,20622079658,1332,1332
2018,1,67763025044,-238296533,67524728511,-45945254076,21579474435,1334076084,-482375157,-481396037,-2224849256,-5357004842,14949536881,348109333,-261470024,86639309,0,15036176190,-2759288973,-78699348,-2837988321,12198187869,969576857,11228611012,736,736
2018,2,106658435813,-1086903382,105571532431,-80530436118,25041096313,3253900674,-486487329,-478328690,-2110960896,-5339190287,27652746730,562151593,-370459304,191692289,0,27844439019,-3228683137,-208614348,-3437297485,24407141534,3088299349,21318842185,1268,1268
2018,3,113740519402,0,113740519402,-86891264659,26849254743,1427623992,-523882810,-521053478,-1922375257,-10317636544,17483466499,739513316,-1192267627,-452754311,0,17030712188,-2644599275,-132427188,-2777026463,14253685725,1825132868,12428552857,749,749
2018,4,166205356162,-32041818,166173314344,-145282747377,20890566967,3145378147,-699581890,-699568664,-3172868659,-15011009261,15303723909,2465372741,-704126322,1761246419,0,17064970328,-2569658522,454452881,-2115205641,14949764687,-328055393,15277820080,1002,0
2019,1,91601534792,0,91601534792,-70739880577,20861654215,994363525,-667798202,-667798202,-2376123207,-6288996038,14403990332,1572222673,-415056911,1157165762,0,15561156094,-2651201817,2441304,-2648760513,12912395581,1371369420,11541026161,757,757
2019,2,101844348079,0,101844348079,-77728808578,24115539501,4053675816,-548110100,-522844011,-1849347618,-10739666423,25013612473,1398378720,-836101394,562277326,0,25575889799,-3071079326,-73538696,-3144618022,22431271777,2060786153,20370485624,1179,1179
2019,3,104155750981,-71719588,104084031393,-81883335270,22200696123,2700177122,-591073872,-591073872,-1740720602,-9470859630,17894857753,1258428482,-1131782147,126646335,0,18021504088,-2713407556,2441304,-2710966252,15310537836,942943150,14367594686,942,0
2019,4,175287292027,-2568896363,172718395664,-146364368433,26354027231,2039538130,-510793896,-510793896,-3350062050,-19598318767,18668089032,1977863373,-781015924,1196847449,0,19864936481,-1656817582,282153631,-1374663951,18490272530,538814267,17951458263,1177,0
2020,1,81869001258,-36689091,81832312167,-57093889161,24738423006,1124559426,-467504318,-467504318,-2375969484,-8930769533,14620109097,431379279,-366852816,64526463,0,14684635560,-2885253411,44001304,-2841252107,11843383453,1179420714,10663962739,699,0
2020,2,118975912952,-228110529,118747802423,-92826798738,25921003685,2964268657,-804211938,-472831965,-2025351502,-6972168629,26564811143,565812823,-635450210,-69637387,0,26495173756,-3879228773,45231804,-3833996969,22661176787,1632956015,21028220772,1379,0
