Year,Quarter,Current Assets,Cash and cash equivalents,Cash,Cash equivalents,Short-term financial investments,Short-term investments,Provisions for impairments of short-term investments,Accounts receivable,Trade accounts receivable,Prepayments to suppliers,Intercompany receivables,Receivables from financial investments,Other receivables,Provision for doubtful debts,Inventories,Inventories,Provision for decline in inventories,Other current assets,Short-term prepaired expenses,Shortage of current assets waiting for solution ,VAT deductible,Receivables from State,Margin deposits,Others,LOANS AND ADVANCES TO CUSTOMERS,Loans and advances to customers,Provision for credit loss,Long-Term Assets,Fixed Assets,Tangible fixed assets Accumulated depreciation,Cost,Accumulated depreciation,Finance lease assets,Cost,Accumulated depreciation,Intangible fixed assets,Cost,Accumulated depreciation,Construction in progress,Investment Properties,Cost,Accumulated depreciation,Long-term financial investments,Investments in subsidiaries,Investments in joint-ventures and associates,Other long-term investments,Prosivions for impairments in long-term investments,Other long-term assets,Long-term prepayments,Deferred income tax liabilities,Deferred income tax liabilities,Other long-term assets, Total Assets,Liabilites,Current liabilities,Short-term debts and borrowings,Trade payable,Advances from customers,Taxes payable to State,Payable to employees,Accrued expenses,Other payables,Bonus and welfare funds,Amount due to customers,Deposit from commercial banks,Deposits from customers,Long-term liabilities,"Long-term deposit, mortgage",Deferred income tax liabilities,Provision for severance allowances,Reserves,Unearned premium reserve,Technical reserve,Claim reserve,Catastrophe reserve,Dividend reserve,Equalization reserve,Sharehodler's Equity,Sharehodler's Equity,Owner's equity,Additional Paid-In Capital,Treasury shares,Other reserves,Foreign exchange revaluation,Reserves for investment and development,Financial researve funds,Statutory reserve,Retained earnings,"Other capital, funds",Bonus and Welfare fund (Before 2010),Minority Interests,
2017,2,1467123697116,242360821283,53860821283,188500000000,990556541700,0,0,81711415368,35451056951,2993288677,0,0,48486007687,-5218937947,1821293270,1821293270,0,96272520394,96272520394,0,0,0,0,0,0,0,0,197155805252,129633553525,67985559562,108294873491,-40309313929,0,0,0,61647993963,65298744887,-3650750924,0,0,0,0,58000058302,0,0,0,0,3058726415,3058726415,0,0,0,1664279502368,1042217544339,1042082544339,0,66504462623,0,13961206834,86297238561,0,5956315051,57149662620,0,0,0,135000000,0,0,0,0,0,0,0,0,0,0,622061958029,622061958029,380000000000,12000000000,-13898400000,0,0,86133188964,0,27030743973,130796425092,0,0,0,1664279502368
2017,3,1512067308217,362266325562,64266325562,298000000000,914845291700,0,0,80448316096,31441989568,3489717527,0,0,50908838067,-5392229066,2305598079,2305598079,0,96764942025,96764942025,0,0,0,0,0,0,0,0,190920801962,128882303306,67533431998,109502948582,-41969516584,0,0,0,61348871308,65298744887,-3949873579,0,0,0,0,50000058302,0,0,0,0,5616173344,5616173344,0,0,0,1702988110179,1028849332072,1028848332072,0,63967032192,0,14785753503,87048126576,0,6092528523,39597408323,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,674138778107,674138778107,380000000000,12000000000,-13898400000,0,0,86133188964,0,27030743973,182873245170,0,0,0,1702988110179
2017,4,1629193133527,139584410301,41084410301,98500000000,1212845291700,0,0,87899840082,49203453270,2631306646,0,0,42070586400,-6005506234,3287901939,3287901939,0,128141413843,128141413843,0,0,0,0,0,0,0,0,162470739520,127624300253,66384848791,110033348582,-43648499791,0,0,0,61239451462,65448744887,-4209293425,0,0,0,0,22500058302,0,0,0,0,5849098335,5849098335,0,0,0,1791663873047,1133826712077,1133826712077,0,62362561711,0,562458929,57954675346,0,13616810885,38110166711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657837160970,657837160970,380000000000,12000000000,-13898400000,0,0,86133188964,0,33451923418,160150448588,0,0,0,1791663873047
2018,1,1729164233887,372591176972,60745885272,311845291700,1059272000000,0,0,103349427952,35651489137,4998031596,0,0,68669083728,-5969176509,3038469339,3038469339,0,134719135964,134719135964,0,0,0,0,0,0,0,0,163772236720,125724192620,64692197145,109503981309,-44811784164,0,0,0,61031995475,65448744887,-4416749412,0,0,0,0,26000058302,0,0,0,0,5491782168,5491782168,0,0,0,1892936470607,1192792275474,1192792275474,0,82503704550,0,9830235543,37247405533,0,12494675093,31293418961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700144195133,700144195133,380000000000,12000000000,-13898400000,0,0,86133188964,0,33448652880,202460753289,0,0,0,1892936470607
2018,2,1741371806026,302620400740,70620400740,232000000000,1150617291700,0,0,89610799627,30412627968,3340625196,0,0,62372648998,-6515102535,2886258065,2886258065,0,139211965131,139211965131,0,0,0,0,0,0,0,0,209223963922,124940042283,64115502794,110623368582,-46507865788,0,0,0,60824539489,65448744887,-4624205398,0,0,0,0,69000058302,0,0,0,0,4223899707,4223899707,0,0,0,1950595769948,1277581826253,1277581826253,0,78173781115,0,16379184158,81206748832,0,8821451042,60495976472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673013943695,673013943695,380000000000,12000000000,-13898400000,0,0,124633188964,0,33448652880,136830501851,0,0,0,1950595769948
2018,3,1860008355566,391021712741,69021712741,322000000000,1162117291700,0,0,87808086346,26762852812,1606098687,0,0,66041969477,-6602834630,2711066320,2711066320,0,152594221135,152594221135,0,0,0,0,0,0,0,0,198878977213,130507371956,69679088964,118170934037,-48491845073,0,0,0,60828282992,65634778877,-4806495885,0,0,0,0,57000058302,0,0,0,0,3401156155,3401156155,0,0,0,2058887332779,1358358071677,1358008071677,0,75972625928,0,8937152895,81887665675,0,6500126599,50609710847,0,0,0,350000000,0,0,0,0,0,0,0,0,0,0,700529261102,700529261102,380000000000,12000000000,-13898400000,0,0,124633188964,0,33448652880,164345819258,0,0,0,2058887332779
2018,4,1939316019657,210879614866,58607614866,152272000000,1418345291700,0,0,79250693347,33130235801,1649546637,0,0,50813762592,-6342851683,3461175901,3461175901,0,150670726258,150670726258,0,0,0,0,0,0,0,0,200432393714,129359032400,68666177989,119233106764,-50566928775,0,0,0,60692854411,65634778877,-4941924466,0,0,0,0,60000058302,0,0,0,0,4068870383,4068870383,0,0,0,2139748413371,1390902292431,1390902292431,0,62985402539,0,17504385671,98824922879,0,12715935837,37142924990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748846120940,748846120940,380000000000,12000000000,-13898400000,0,0,124633188964,0,42046889887,204064442089,0,0,0,2139748413371
2019,1,2102068406259,409860957916,70515666216,339345291700,1341204000000,0,0,105265357556,33083080530,689790687,0,0,77835338022,-6342851683,3321966201,3321966201,0,162173524689,162173524689,0,0,0,0,0,0,0,0,173489735813,127218899639,66679936018,119233106764,-52553170746,0,0,0,60538963621,65634778877,-5095815256,0,0,0,0,35000058302,0,0,0,0,4215503993,4215503993,0,0,0,2275558142072,1463874904829,1463874904829,0,101485265072,0,22158049368,63954636482,0,13033475056,34727658961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811683237243,811683237243,380000000000,12000000000,-13898400000,0,0,124633188964,0,38000000000,270948448279,0,0,0,2275558142072
2019,2,2190154960239,77981236940,77981236940,0,1763747291700,0,0,96856547379,29311495366,1103884157,0,0,72256332050,-5815164194,2774180561,2774180561,0,170210641893,170210641893,0,0,0,0,0,0,0,0,183862195807,126164749849,65779677015,118976735173,-53197058158,0,0,0,60385072834,65634778877,-5249706043,0,0,0,0,46500058302,0,0,0,0,4119861453,4119861453,0,0,0,2374017156046,1591305440659,1591305440659,0,77851298067,0,21186524403,117095222913,0,32676516303,75006433629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782711715387,782711715387,380000000000,12000000000,-13898400000,0,0,176133188964,0,38000000000,190476926423,0,0,0,2374017156046
2019,3,2304874210915,76420447283,76169020288,251426995,1857747291700,0,0,103678553947,33690837471,870658687,0,0,74809706014,-5692648225,2709186521,2709186521,0,175917518535,175917518535,0,0,0,0,0,0,0,0,178232905293,124126522406,63846709426,118976735173,-55130025747,0,0,0,60279812980,65634778877,-5354965897,0,0,0,0,43500058302,0,0,0,0,3514653756,3514653756,0,0,0,2483107116208,1626582022515,1626582022515,0,89027022153,0,21444174190,124488056367,0,7359568201,70313871129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856525093693,856525093693,380000000000,12000000000,-13898400000,0,0,176133188964,0,38000000000,264290304729,0,0,0,2483107116208
2019,4,2375366059314,47694393644,47694393644,0,1939747291700,0,0,89860456179,31819015863,1015730687,0,0,62750233389,-5724523760,2852348591,2852348591,0,192375708877,192375708877,0,0,0,0,0,0,0,0,194103077331,122404961892,62202443706,118541261266,-56338817560,0,0,0,60202518186,65634778877,-5432260691,0,0,0,0,58500058302,0,0,0,0,6183132632,6183132632,0,0,0,2569469136645,1678293086706,1678293086706,0,77205315892,0,15643578269,66259796205,0,19226593110,65118826129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891176049939,891176049939,380000000000,12000000000,-13898400000,0,0,176133188964,0,38000000000,298941260975,0,0,0,2569469136645
2020,1,2501333712678,80566546592,80252604892,313941700,1975247291700,0,0,124281297270,33281694461,830016287,0,0,96135516331,-5965929809,2463132476,2463132476,0,206163242347,206163242347,0,0,0,0,0,0,0,0,178539370246,129602209095,69427693740,126347154505,-56919460765,0,0,0,60174515355,65634778877,-5460263522,0,0,0,0,36000058302,0,0,0,0,5898588183,5898588183,0,0,0,2679873082924,1751187675851,1751187675851,0,77002709615,0,25285204870,60976932434,0,16580715898,55005746566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928685407073,928685407073,380000000000,12000000000,-13898400000,0,0,176133188964,0,38000000000,336450618109,0,0,0,2679873082924
2020,2,2663851587306,71987183965,71987183965,0,2123247291700,0,0,149042606505,58637878743,954312505,0,0,95385394628,-5934979371,2722413278,2722413278,0,206236230811,206236230811,0,0,0,0,0,0,0,0,194150735102,127507582807,67361070283,126382404505,-59021334222,0,0,0,60146512524,65634778877,-5488266353,0,0,0,0,53000058302,0,0,0,0,6413372331,6413372331,0,0,0,2858002322408,1910566664067,1910566664067,0,96100923174,0,24728079854,106798365341,0,5794289181,118787657581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947435658341,947435658341,380000000000,12000000000,-13898400000,0,0,248833188964,0,38000000000,282500869377,0,0,0,2858002322408
