Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,18296383565,-25143588668,-3085929500,-26818342,-1133595161,2663694142,-4224994671,0,-12654848635,-4014484310,0,0,20000000000,0,0,159972464,16145488154,0,0,5116000000,-4138828687,0,-250000,0,976921313,4467560832,2396178086,0,6863738918
2010,1,49781397091,-28023278133,-2872087500,-701789863,-105612253,1379935969,-8040405324,0,11418159987,-3656849797,0,0,0,0,0,64657404,-3592192393,0,0,0,-7557753404,0,0,0,-7557753404,268214190,5356275307,-3522507,5620966990
2010,2,108378942792,-64837544196,-5262562500,-1757587429,-577241891,3911992153,-14970824135,0,24885174794,-8121229639,0,0,0,0,0,127541098,-7993688541,0,0,1000000000,-11226228886,0,-6626848800,0,-16853077686,38408567,5356275307,-3522507,5391161367
2010,3,168174925315,-102125982362,-8089814500,-2620936442,-1879809954,8096294694,-20979217933,0,40575458818,-12034188898,0,0,0,0,0,162909377,-11871279521,0,0,1000000000,-26334600956,0,-6799655696,0,-32134256652,-3430077355,5356275307,-3522507,1922675445
2011,1,74539186753,-34425251741,-3840221350,-637520405,-1345336191,982976933,-32960660893,0,2313173106,-4620312386,0,-24726000000,27435400000,0,128516973,82836037,-1699559376,0,0,23260000000,-10000000000,0,-13585918750,0,-325918750,287694980,1149615494,0,1437310474
2011,4,49918572234,-8220158927,-1293336944,-901669310,0,2821604145,-14851806198,0,27473205000,-5609452802,0,0,0,0,0,16179572,-5593273230,0,0,35300000000,-51794308337,0,-4183224945,0,-20677533282,1202398488,1006955789,5715061,2215069338
2012,1,52242402176,-23470510510,-3895172501,-1302545912,-216831658,2771980215,-17806224584,0,8323097226,-4848082021,0,0,0,0,0,15400406,-4832681615,0,0,20081907331,-25158847074,0,0,0,-5076939743,-1586524132,2215069338,-4638976,623906230
2012,2,54917820739,-30314917151,-2356810010,-1106934624,0,2067986311,-11137347468,0,12069797797,-3983872214,0,0,0,0,0,-15400406,-3999272620,0,0,18058383450,-24819756155,0,0,0,-6761372705,1309152472,623906230,0,1933058702
2012,3,30834813819,-18285911212,-2604896910,-4215044658,-885622455,4497384930,-866121830,0,8474601684,0,0,0,0,0,0,4213004,4213004,0,0,12416606268,-22541692858,0,0,0,-10125086590,-1646271902,1933058702,-36782907,250003893
2012,4,47303243167,-26520666054,-2473314365,-3704291768,-953402176,509301962,-87112626232,0,-72951755466,-1991700489,1340000000,0,0,0,0,5224404,-646476085,0,0,105745904874,-27450504784,0,0,0,78295400090,4697168539,250003893,-61117,4947111315
2013,1,32996374274,-29690294479,-3639569691,-2801344586,0,1091054730,-1184875521,0,-3228655273,-890527273,0,0,0,0,0,5012460,-885514813,0,0,23688625282,-24181834370,0,0,0,-493209088,-4607379174,4947456012,143970,340220808
2013,2,37836584987,-42147390502,-2921977030,-3047427254,0,712033483,122131212,0,-9446045104,0,0,0,0,0,0,3868360,3868360,0,0,36011824153,-25519811248,0,0,0,10492012905,1049836161,340220808,137258,1390194227
2013,3,52345814450,-42743333622,-2752601589,-3069309069,0,1380732960,-3836262095,0,1325041035,-70209000,0,0,0,0,0,5122404,-65086596,0,0,30923072285,-32949025043,0,0,0,-2025952758,-765998319,1390194227,0,624195908
2013,4,66633322780,-51036958314,-3076960212,-2141977030,-1068863755,334566927,-2485566894,0,7157563502,-48000000,0,0,0,-17502900000,0,29678547,-17521221453,68671580000,0,137844896454,-190016980753,0,0,0,16499495701,6135837750,624195908,-119288,6759914370
2014,1,56809043339,-44878215935,-4114881252,-254674846,-2618921821,31342442329,-31376670245,0,4908121569,0,0,0,0,-17600000000,14600000000,20401030,-2979598970,0,-5353088000,134991730006,-136672397699,0,0,0,-7033755693,-5105233094,6759914370,0,1654681276
2014,2,58824703551,-44097537926,-3062911270,-1289351361,-354896782,2957893758,-13484406721,0,-506506751,-769476000,0,0,0,0,0,6165891,-763310109,0,-8995904,122105108283,-118723876909,0,0,0,3372235470,2102418610,1654681276,284136,3757384022
2014,3,65756087409,-42866564277,-3863829947,-2851807243,-616621005,5529712938,-12962021238,0,8124956637,-649559085,434545455,0,0,0,0,8531995,-206481635,0,0,117116381371,-127649897503,0,0,0,-10533516132,-2615041130,3757384022,0,1142342892
2015,1,108124468163,-58658606334,-8210231327,-27431117599,-37825260818,21491094127,-14858839510,0,-17368493298,-53591497584,18169403068,-7650000000,30285003899,-543520795215,6965000000,7817992571,-541524893261,503536652000,-44360000,620930952028,-476476218814,0,-34140903412,0,613806121802,54912735243,44211919920,167710,99124822873
2015,2,87150295726,-53176469752,-1938090150,-45574438686,-6560459601,232811609,2898917948,0,-16967432906,-218745958711,-46000000,-317097000000,6150793054,-361693163295,20000000,12036238698,-879375090254,9010400000,0,920091136221,-65227774238,0,0,0,863873761983,-32468761177,99124822873,266214,66656327910
2015,3,84032332720,-38784111048,-5346196295,-61872811439,-3999629868,5617247821,-14318090190,0,-34671258299,-269737244045,110921000000,-151000000000,163813080181,-842794074512,0,100897573661,-887899664715,1224500000000,-22180000,350391956008,-608451750000,0,-72872459418,0,893545566590,-29025356424,66656327910,681922,37631653408
2015,4,104007262583,-55402345258,-6461735986,-37846359467,-3841019629,5149077936,-6112955662,0,-508075483,-494049827362,110948813233,-880000000000,44652445034,-191932718925,0,96744928228,-1313636359792,0,-11114280000,1398722583703,-63706046058,0,-8240902208,0,1315661355437,1516920162,37631653408,1307,39148574877
