disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-27,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2006-12-27,,,,,,,
2007-04-20,investorRight,MEETING,Họp cổ đông,2007-03-15,2007-05-05,2007-05-05,ĐHCĐ thường niên năm 2007,,,,
2007-07-31,investorRight,POLL,Lấy ý kiến cổ đông,2007-08-06,,,Lấy ý kiến cổ đông bằng văn bản về việc Thay đổi người đại diện theo Pháp Luật Công ty Cổ phần Cơ khí – Điện Lữ Gia,,,,
2007-09-04,investorRight,ISSUE,Phát hành thêm,2007-09-12,,,"Phát hành 1000000 cp cho CĐHH, giá 10000 đ/cp",,100,,
2007-09-04,investorRight,ISSUE,Phát hành thêm,2007-09-12,2007-11-01,,"Phát hành 500000 cp cho CĐHH, giá 32000 đ/cp",,50,,
2007-09-04,investorRight,ISSUE,Phát hành thêm,2007-09-12,,,Phát hành 500.000 cp cho CĐ chiến lược,,50,,
2007-09-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-09-12,2007-10-05,2007-10-05,Cổ tức đợt 1/2007 (700 đ/cp),700,7,1,2007
2007-09-04,investorRight,POLL,Lấy ý kiến cổ đông,2007-09-12,,,Lấy ý kiến cổ đông bằng văn bản về việc niêm yết cổ phiếu phát hành thêm,,,,
2008-03-12,investorRight,MEETING,Họp cổ đông,2008-03-17,2008-04-26,2008-04-26,ĐHCĐ thường niên 2008,,,,
2008-03-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-03-17,2008-04-02,2008-04-02,Cổ tức đợt 2/2007 (800 đ/cp),800,8,2,2007
2008-03-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-01-29,2007-02-14,2007-02-14,Trả cổ tức năm 2006 (900 đ/cp),900,9,,2006
2008-09-10,investorRight,ISSUE,Phát hành thêm,2008-09-26,2008-11-06,,"Phát hành  cp cho CĐHH, giá 15000 đ/cp",,150,,
2008-09-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-09-26,2008-11-28,2008-11-28,Cổ tức đợt 1/2008 (900 đ/cp),900,9,1,2008
2009-03-11,investorRight,MEETING,Họp cổ đông,2009-03-18,2009-04-24,2009-04-24,ĐHCĐ thường niên 2009,,,,
2009-03-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-03-18,2009-04-24,2009-04-24,Cổ tức đợt 2/2008 (800 đ/cp),800,8,2,2008
2009-05-15,investorRight,KINDDIV,Cổ phiếu thưởng,2009-05-25,2009-05-27,,Tỷ lệ 100:10,,10,,
2009-10-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-10-28,2009-11-30,2009-11-30,Cổ tức đợt 1/2009 (700 đ/cp),700,7,1,2009
2010-03-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-03-22,2010-04-28,2010-04-28,Trả cổ tức năm 2009 (800 đ/cp),800,8,,2009
2010-03-11,investorRight,MEETING,Họp cổ đông,2010-03-22,2010-04-29,2010-04-29,ĐHCĐ thường niên 2010,,,,
2010-12-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-12-29,2011-01-24,2011-01-24,Trả cổ tức năm 2010 (1600 đ/cp),1600,16,,2010
