disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-01-06,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2009-01-07,,,Ngày giao dịch đầu tiên trên sàn HNX,,,,
2009-03-13,investorRight,MEETING,Họp cổ đông,2009-03-20,2009-04-18,2009-04-18,ĐHCĐ thường niên 2009,,,,
2010-02-24,investorRight,MEETING,Họp cổ đông,2010-03-03,,,ĐHCĐ thường niên 2010,,,,
2010-04-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-06,2010-06-01,2010-06-01,Tạm ứng cổ tức đợt 1/2010 (250 đ/cp),250,2.5,1,2010
2010-04-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-06,2010-06-01,2010-06-01,Cổ tức năm 2009 (800đ/cp),800,8,,2009
2011-02-22,investorRight,MEETING,Họp cổ đông,2011-02-25,,,ĐHCĐ thường niên 2011,,,,
2011-05-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-13,2011-06-10,2011-06-10,Tạm ứng cổ tức đợt 1/2011 (650 đ/cp),650,6.5,1,2011
2011-05-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-13,2011-06-10,2011-06-10,Trả cổ tức còn lại năm 2010 (850đ/cp),850,8.5,,2010
2012-02-09,investorRight,MEETING,Họp cổ đông,2012-02-28,,,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-05-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-06-06,2012-06-28,2012-06-28,Trả cổ tức còn lại năm 2011 (1.200 đ/cp),1200,12,,2011
2013-03-18,investorRight,MEETING,Họp cổ đông,2013-03-20,2013-05-16,2013-05-16,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-03-18,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-03-20,2013-05-30,2013-05-30,Tạm ứng cổ tức năm 2012 (800 đ/cp),800,8,,2012
2014-03-17,investorRight,MEETING,Họp cổ đông,2014-03-26,,,Đại hội cổ đông thường niên năm 2014,,,,
2014-05-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-06-03,2014-06-25,2014-06-25,Trả cổ tức năm 2013 (700 đ/cp),700,7,,2013
2014-06-30,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2014-06-30,2015-08-21,,Lợi nhuận sau thuế 6 tháng đầu năm 2014 âm,,,,
2015-03-13,investorRight,MEETING,Họp cổ đông,2015-03-25,2015-04-25,2015-04-25,ĐHĐCĐ thường niên năm 2015,,,,
2015-03-17,stockAlert,alert,Cảnh báo,2015-03-18,2015-08-21,,Lợi nhuận sau thuế chưa phân phối năm 2014 âm,,,,
2016-03-07,investorRight,MEETING,Họp cổ đông,2016-03-16,,,ĐHCĐ thường niên năm 2016,,,,
2016-04-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-05-16,2016-06-03,2016-06-03,Trả cổ tức năm 2015 (600 đ/cp),600,6,,2015
2017-04-21,investorRight,MEETING,Họp cổ đông,2017-03-17,2017-04-20,2017-04-20,ĐHĐCĐ thường niên năm 2017,,,,
2017-07-27,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2017-07-31,2018-01-05,,Vi phạm pháp luật thuế,,,,
2018-03-08,investorRight,MEETING,Họp cổ đông,2018-03-27,,,ĐHĐCĐ thường niên năm 2018,,,,
2018-12-13,investorRight,MEETING,Họp cổ đông,2018-11-21,2018-12-27,2018-12-27,ĐHĐCĐ bất thường năm 2018,,,,
2019-01-02,schedEvent,schedIssue,Dự kiến phát hành,2019-05-21,2019-05-21,,"Dự kiến chào bán 8.780.150 cp riêng lẻ, giá 10.000 đ/cp",,,,
2019-03-08,investorRight,MEETING,Họp cổ đông,2019-03-27,2019-04-25,2019-04-25,ĐHĐCĐ thường niên năm 2019,,,,
2019-05-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-05-23,2019-06-12,2019-06-12,Trả cổ tức năm 2018 (500 đ/cp),500,5,,2018
2019-09-10,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-09-19,,,Số lượng 8780150 cp,,,,
2019-12-17,investorRight,MEETING,Họp cổ đông,2020-01-07,,,ĐHĐCĐ bất thường năm 2020,,,,
2020-03-04,investorRight,MEETING,Họp cổ đông,2020-03-27,2020-06-23,2020-06-23,ĐHĐCĐ thường niên năm 2020,,,,
2020-08-14,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2020-08-18,,,LNST trên BCTC soát xét 6 tháng đầu năm 2020 âm,,,,
