Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,135440001403,-127032252937,-14817286774,0,-1952108770,17648777678,-27984441893,472326970,-18697311293,-293931847,13312715,0,0,0,0,2211503862,1930884730,0,0,0,0,-24720000,0,0,-24720000,-16791146563,90436318476,0,73645171913
2010,2,278118364198,-262777937631,-23377431005,0,-6349671962,12560107328,-10605545479,0,-12432114551,-113609136,23466722,0,-21491554340,20282250000,0,5201467263,3902020509,0,0,0,0,0,-1370400000,0,-1370400000,-9900494042,90436318476,0,80535824434
2010,3,135923449156,-126765101045,-9878947206,0,-2862990810,3970727241,-3725287452,0,-3338150116,-134815895,0,-23000000000,22066380667,0,0,2799325444,1730890216,0,0,0,0,0,-2790036400,0,-2790036400,-4397296300,80535824434,0,76138528134
2010,4,163312506611,-162804797099,-10625900612,0,-2404184032,9336960580,-4669370462,0,-7854785014,-224239347,0,-15500000000,23000000000,0,0,2299142917,9574903570,0,0,0,0,0,-3000000,0,-3000000,1717118556,76138528134,0,77855646690
2011,1,207355326349,-208792536837,-14778622774,0,-2327133279,6281050770,-5039252491,0,-17301168262,-26601894649,31818182,-10010054545,10500000000,0,0,1893472191,-24186658821,0,0,0,0,0,0,0,0,-41487827083,77855646690,0,36367819607
2011,2,243004912208,-235617649182,-9397307042,0,-1465760664,11084013892,-4882993453,0,2725215759,-1768203091,0,15000000000,0,0,0,1952794787,15184591696,0,0,0,0,0,-3661092400,0,-3661092400,14248715055,36367819607,0,50616534662
2011,3,229882271424,-222670692394,-9045228204,-23333333,-1281119433,8480757428,-5847375587,0,-504720099,-118000000,0,0,0,0,0,1574129186,1456129186,0,0,0,0,0,-2681075000,0,-2681075000,-1729665913,50616534662,0,48886868749
2011,4,184174314517,-187214784202,-9493519695,-20888889,-893944109,5426368537,-6027555560,0,-14050009401,-76000000,0,0,10000000000,0,0,1891844413,11815844413,0,0,0,0,0,-43970000,0,-43970000,-2278134988,48886868749,0,46608733761
2012,1,205471379985,-194218201599,-12938964821,-27911111,-3584280407,7278107560,-8127297622,0,-6147168015,0,0,-3000000000,0,0,0,945248729,-2054751271,0,0,12000000000,-12000000000,0,-2688259268,0,-2688259268,-10890178554,46608733761,0,35718555207
2012,2,206430764736,-189421956125,-9173131523,-17083333,-1743654421,8155127699,-9023324802,0,5206742231,-10090909,0,-11200000000,3000000000,0,0,1152572990,-7057517919,0,0,3900000000,-3900000000,0,-3059481232,0,-3059481232,-4910256920,35718555207,0,30808298287
2012,3,249217738433,-225243742586,-9561789881,-8680556,-1646010728,5261400716,-4811696544,0,13207218854,-562476857,0,0,11200000000,0,0,799787879,11437311022,0,0,5000000000,-5000000000,0,-3112454500,0,-3112454500,21532075376,30808298287,0,52340373663
2012,4,235639002251,-217461733862,-11873339090,-569640600,-116005363,5661343701,-7632310679,0,3647316358,-108544359,0,0,0,0,0,1031769638,923225279,0,0,0,0,0,-2632500000,0,-2632500000,1938041637,52340373663,0,54278415300
2013,1,231873314084,-218319047651,-16198452435,-11980000,-2469082947,13265501814,-10211887042,0,-2071634177,-7851707454,0,-6000000000,0,0,0,312374200,-13539333254,0,0,4000000000,-4000000000,0,0,0,0,-15610967431,54278415300,0,38667447869
2013,2,231564142793,-211687061648,-10171245164,-31111111,-1451049056,7530390477,-13949503827,0,1804562464,28236364,0,-16200000000,6000000000,0,0,825906836,-9345856800,0,0,3000000000,0,0,-2541748125,0,458251875,-7083042461,38667447869,0,31584405408
2013,3,284774047310,-270368572888,-10294740473,-13400000,-1824037548,8596091331,-8070075548,0,2799312184,-4166475292,0,0,8000000000,0,0,544158342,4377683050,0,0,4000000000,-5000000000,0,0,0,-1000000000,6176995234,31584405408,0,37761400642
2013,4,269226056251,-249475487889,-11136923918,-39333955,-1840535467,6311338345,-7056793107,0,5988320260,-233319066,0,0,0,-54719478,185600000,888182006,785743462,0,0,0,0,0,-2550371875,0,-2550371875,4223691847,37761400642,0,41985092489
