disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2010-05-06,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2010-05-07,,,Ngày giao dịch đầu tiên trên HNX,,,,
2010-05-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-18,2010-06-10,2010-06-10,Cổ tức đợt 3/2009 (400 đ/cp),400,4,3,2009
2010-08-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-08-18,2010-09-14,2010-09-14,Tạm ứng cổ tức đợt 1/2010 (800 đ/cp),800,8,1,2010
2011-03-09,investorRight,MEETING,Họp cổ đông,2011-03-16,2011-04-20,2011-04-20,ĐHCĐ thường niên 2011,,,,
2011-03-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-03-16,2011-04-20,2011-04-20,Tạm ứng cổ tức đợt 2/2010 (1.000 đ/cp),1000,10,2,2010
2011-05-17,investorRight,KINDDIV,Cổ phiếu thưởng,2011-05-27,2011-05-31,,Tỷ lệ 100:50,,50,,
2011-05-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-27,2011-06-15,2011-06-15,Cổ tức đợt 3/2010 (200 đ/cp),200,2,3,2010
2011-07-13,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-07-26,,,số lượng 1.750.000 cp,,,,
2011-08-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-09-07,2011-09-26,2011-09-26,Tạm ứng cổ tức đợt 1.2011 (500 đ/cp),500,5,1,2011
2011-12-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-01-10,2012-02-07,2012-02-07,Tạm ứng cổ tức đợt 2/2011 (500 đ/cp),500,5,2,2011
2012-02-17,investorRight,MEETING,Họp cổ đông,2012-03-01,2012-04-26,2012-04-26,ĐHĐCĐ thường niên năm 2012,,,,
2012-05-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-06-06,2012-07-02,2012-07-02,Trả cổ tức đợt 3/2011 (700 đ/cp),700,7,3,2011
2012-08-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-08-15,2012-09-10,2012-09-10,Tạm ứng cổ tức đợt 1/2012 (500 đ/cp),500,5,1,2012
2012-11-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-11-14,2012-12-05,2012-12-05,Trả cổ tức đợt 2/2012 (500 đ/cp),500,5,2,2012
2013-03-01,investorRight,MEETING,Họp cổ đông,2013-03-13,2013-04-24,2013-04-24,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-05-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-05-28,2013-06-17,2013-06-17,Trả cổ tức đợt 3/2012 (500 đ/cp),500,5,3,2012
2013-11-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-11-25,2013-12-16,2013-12-16,Cổ tức đợt 1/2013 (500đ/cp),500,5,1,2013
2014-02-21,investorRight,MEETING,Họp cổ đông,2014-02-28,,,Đại hội đồng cổ đông thường niên 2014,,,,
2014-02-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-02-28,2014-03-20,2014-03-20,Tạm ứng cổ tức bằng tiền đợt 2/2013 (500đ/cp),500,5,2,2013
