Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,2,21895599777,6623503201,0,0,0,0,11526136501,0,40045239479,-60998554811,-23585405426,3412628627,80278503,-8272634741,-650573493,0,-1775791563,-51744813425,-41171673922,0,0,0,0,0,0,-41171673922,0,0,321150360840,-23156435715,0,-73637195000,0,224356730125,131440242778,47612558309,0,179052801087
2010,1,39395719589,6548069160,0,0,0,0,5491774029,0,51435562778,-4712261495,-5215959096,17288373945,108461893,-7292752440,-190672637,0,0,51420752948,0,0,0,0,0,0,0,0,0,0,11294366749,-22077162470,0,0,0,-10782795721,40637957227,6974601082,0,47612558309
2010,2,61291599366,13171572361,0,0,0,0,23422910530,0,97886082257,-67595879924,-27532614522,23495519972,188740396,-23057887181,-841246130,0,-1775791563,766923305,-42262657704,0,0,0,0,0,0,-42262657704,0,0,332444727589,-45233598185,0,-73637195000,0,213573934404,172078200005,6974601082,0,179052801087
2010,3,32273349557,6680276275,0,0,0,0,-1601107207,0,37352518625,-12349362068,-74506280375,9711236320,76438039,-8057394553,-14247443758,0,-1373953600,-63394241370,-20366544636,0,0,0,0,0,0,-20366544636,0,0,3476956548,-23292339546,0,-8257320025,0,-28072703023,-111833489029,179052801087,0,67219312058
2010,4,171412334150,6696880187,0,0,0,0,123548813176,0,301658027513,-1108919351817,-1164238497338,-69445706095,-669938030,-40795161804,-5792786153,0,-246573586,-2088449987310,-526733455,0,0,0,0,0,0,-526733455,0,0,2404640452222,-18339025514,0,-77118000,0,2386224308708,297247587943,67219312058,0,364466900001
2011,1,42678499693,6762240702,0,0,0,0,1668843794,0,51109584189,832713495453,-952027339208,43109424131,-562142152,-84422495166,-5003199032,0,-2713397011,-117796068796,-1029305018,0,0,0,0,0,1003478501,-25826517,2203976426000,0,12810490241,-2229152521188,0,-40644211500,0,-53009816447,-170831711760,364466899701,0,193635187941
2011,2,33890577199,6807457777,0,0,0,-8237910424,9457782971,0,41917907523,137527317676,-130887839645,27944162330,-463870332,-7294808773,-50479606598,0,-3103199565,15160062616,-10900307853,30000000,0,0,0,0,5038127749,-5832180104,0,0,19820887214,-36742649467,0,-142629000,0,-17064391253,-7736508741,193635187941,0,185898679200
2011,3,88745838768,7191002894,0,0,0,-3754904993,6165307795,0,98347244464,-199394706207,12687756981,111398082798,-3551097602,-7944720349,-6776561539,0,-1480261516,3285737030,-678324725,21181818,0,0,0,0,5963540284,5306397377,0,0,21318691918,-19085453080,0,-100042282000,0,-97809043162,-89216908755,185898679200,0,96681770445
2011,4,238195232877,7404022960,0,0,0,-1590944444,9355864187,0,253364175580,-437878879810,154818705482,86350075924,-2120255399,-7404126802,-18159520718,0,-1636333150,27333841107,-14061648000,0,0,0,0,0,1590944444,-12470703556,0,0,33474794974,-19911796664,0,-23439395750,0,-9876397440,4986740111,96681770445,0,101668510556
2012,1,67008715617,7409761166,0,0,0,-1682073333,5399126121,0,78135529571,5843972151,-67148953629,75899136457,-1671361054,-7287417701,-55888387871,0,-4788383550,23094134374,-1817207950,0,0,0,0,0,2086128889,268920939,0,0,18228364573,-28793022890,0,-4387500,0,-10569045817,12794009496,101668510456,0,114462519952
