Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,3,104445664025,-5863363638,98582300387,-26728916747,71853383640,415591386,-5333749151,-5333749151,-6520274002,-1438765001,58976186872,2026009091,-87845577,1938163514,0,60914350386,-7140682898,-2061491707,-9202174605,51712175781,0,51712175781,943,0
2010,1,63313316643,0,63313316643,-9462436141,53850880502,472107424,-5491774029,-5491774029,-7238224624,-2214885673,39378103600,100571361,-82955372,17615989,0,39395719589,-7106760860,0,-7106760860,32288958729,0,32288958729,589,0
2010,2,55854595929,0,55854595929,-9217319904,46637276025,1930792349,-11526136501,-11526136501,-5960748959,-9204779570,21876403344,27714363,-8517930,19196433,0,21895599777,-3577509565,0,-3577509565,18318090212,0,18318090212,334,0
2010,3,49148439185,-895363728,48253075457,-10123006943,38130068514,-235335494,1601107207,1601107207,-4887190438,-2403831401,32204818388,114489038,-45957869,68531169,0,32273349557,-5003199032,0,-5003199032,27270150525,0,27270150525,497,0
2010,4,169786577819,-331363637,169455214182,-81084312239,88370901943,222709418059,-123548813176,-123548813176,-11522682804,-4641556051,171367267971,75063092,-29996913,45066179,0,171412334150,-40445464857,0,-40445464857,130966869293,0,130966869293,2388,0
2011,1,81198881972,0,81198881972,-34056689432,47142192540,6303301004,-1668843794,-1668843794,-5343180338,-3903448892,42530020520,162135090,-13655917,148479173,0,42678499693,-5645099967,-2015673164,-7660773131,35017726562,0,35017726562,364,0
2011,2,88985775018,0,88985775018,-36685839949,52299935069,4988245328,-9457782971,-9457782971,-10758680377,-3384667142,33687049907,216828501,-13301209,203527292,0,33890577199,-6046397730,0,-6046397730,27844179469,0,27844179469,0,0
2011,3,316267126153,0,316267126153,-206151397661,110115728492,3838444750,-6614580220,-6165307795,-14917567908,-3720334718,88701690396,137938920,-93790549,44148371,0,88745838767,-18928966261,0,-18928966261,69816872506,0,69816872506,255,0
2011,4,834172874508,0,834172874508,-539794716558,294378157950,2457269676,-9335864187,-9335864187,-43245839493,-6279597713,237974126233,221811222,-704578,221106644,0,238195232877,-56878155554,0,-56878155554,181317077323,0,181317077323,661,0
2012,1,183797477815,0,183797477815,-95119397353,88678080462,1749771253,-5399126121,-5399126121,-13469163807,-4595786494,66963775293,55902681,-10962357,44940324,0,67008715617,-13078700373,0,-13078700373,53930015244,0,53930015244,197,0
