disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2016-10-20,stockAlert,listedUpcom,Ngày giao dịch đầu tiên trên UPCoM,2016-10-25,2017-12-11,,Giá tham chiếu 10.000 đ/cp,,,,
2016-11-28,investorRight,MEETING,Họp cổ đông,2016-11-23,2016-12-04,2016-12-04,ĐHĐCĐ bất thường năm 2016,,,,
2016-12-08,schedEvent,schedIssue,Dự kiến phát hành,2017-01-25,2017-01-25,,"Phát hành 25.000.000 CP, giá 10.000 đ/cp",,,,
2017-02-23,investorRight,MEETING,Họp cổ đông,2017-02-08,2017-03-08,2017-03-08,ĐHĐCĐ thường niên năm 2017,,,,
2017-03-08,schedEvent,schedIssue,Dự kiến phát hành,2017-05-03,2017-05-03,,Dự kiến phát hành 7.500.000 cổ phiếu thông qua đấu giá,,,,
2017-03-08,schedEvent,schedIssue,Dự kiến phát hành,2017-05-03,2017-05-03,,Dự kiến phát hành cổ phiếu cho cổ đông hiện hữu tỷ lệ 1:0.96,,96,,
2017-03-10,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-03-16,,,Số lượng 25000000 cp,,,,
2017-04-21,investorRight,POLL,Lấy ý kiến cổ đông,2017-05-03,,,V/v: Thay đổi nhân sự,,,,
2017-06-15,investorRight,ISSUE,Phát hành thêm,2017-05-03,2017-07-31,,"Phát hành 30,078,940 cp cho CĐHH, giá 10000 đ/cp, tỷ lệ 100:96",,96,,
2017-08-24,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2017-08-29,,,Số lượng 37578940 cp,,,,
2017-08-29,investorRight,MEETING,Họp cổ đông,2017-09-12,,,ĐHCĐ bất thường năm 2017,,,,
2017-12-07,stockAlert,delistedUpcom,Hủy niêm yết trên UPCoM,2017-12-12,,,Hủy niêm yết trên UPCoM,,,,
2017-12-07,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2017-12-15,,,Giá tham chiếu 20.000 đ/cp,,,,
2017-12-18,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2017-12-18,2018-06-19,,Thời gian niêm yết dưới 6 tháng,,,,
2018-03-27,investorRight,MEETING,Họp cổ đông,2018-03-16,2018-04-09,2018-04-09,ĐHĐCĐ thường niên năm 2018,,,,
2018-05-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-06-06,2018-06-19,2018-06-19,Trả cổ tức năm 2017 (1000 đ/cp),1000,10,,2017
2018-06-22,investorRight,MEETING,Họp cổ đông,2018-07-11,2018-07-28,2018-07-28,ĐHĐCĐ bất thường năm 2018,,,,
2018-07-13,investorRight,MEETING,Họp cổ đông,2018-07-11,2018-07-27,2018-07-27,ĐHĐCĐ thường niên năm 2018 lần 1,,,,
2018-10-30,investorRight,POLL,Lấy ý kiến cổ đông,2018-11-16,,,"V/v điều chỉnh lãi suất trái phiếu chuyển đổi riêng lẻ đợt 2/2018, điều chỉnh kế hoạch tài chính cho năm 2018",,,,
2019-03-25,investorRight,MEETING,Họp cổ đông,2019-04-12,2019-04-26,2019-04-26,ĐHĐCĐ thường niên năm 2019,,,,
2019-04-16,investorRight,POLL,Lấy ý kiến cổ đông,2019-05-03,,,V/v: Thông qua các vấn đề thuộc thẩm quyền của ĐHĐCĐ,,,,
2019-05-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-05-29,2019-06-14,2019-06-14,Trả cổ tức năm 2018 (900 đ/cp),900,9,,2018
2019-05-20,investorRight,KINDDIV,Cổ phiếu thưởng,2019-05-29,2019-05-30,,Tỷ lệ 100:11,,11,,
2019-07-24,investorRight,POLL,Lấy ý kiến cổ đông,2019-08-12,,,"Thay đổi cá nội dung về ""Giá chuyển đổi"" của tái phiếu chuyển đổi phát hành ngày 11/6/2018; Các vấn đề khác thuộc thẩm quyền của ĐHĐCĐ (nếu có)",,,,
2019-07-30,investorRight,MEETING,Họp cổ đông,2019-08-19,2019-09-06,2019-09-06,ĐHĐCĐ bất thường năm 2019 lần 1,,,,
2019-08-02,stockAlert,noticed,Nhắc nhở,2019-08-02,,,Chậm nộp hồ sơ đăng ký thay đổi niêm yết và CBTT,,,,
2019-08-02,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-08-14,,,"Số lượng 7,576,676 cp",,,,
2019-10-04,schedEvent,schedIssue,Dự kiến phát hành,2019-09-25,2019-09-25,,Dự kiến phát hành cổ phiếu để chuyển đổi trái phiếu,,4983554,,
2020-04-13,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2020-04-13,,,LNST chưa pp tại 31/12/2019 trên BCTC 2019 âm,,,,
2020-04-14,stockAlert,alert,Cảnh báo,2020-04-21,,,LNST chưa pp tại 31/12/2019 trên BCTC 2019 âm,,,,
2020-04-17,investorRight,POLL,Lấy ý kiến cổ đông,2020-05-04,,,V/v tổ chức Đại hội đồng cổ đông thường niên năm 2020 thông qua hình thức trực tiếp kết hợp bỏ phiếu điện tử thông qua Trung tâm lưu ký Chứng khoán Việt Nam,,,,
2020-05-13,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2020-05-20,,,"Số lượng 5,133,059 cp",,,,
2020-05-20,investorRight,MEETING,Họp cổ đông,2020-06-03,,,ĐHĐCĐ thường niên năm 2020,,,,
