Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2012,0,842345944446,-2140117767,840205826679,-737568371129,102637455550,6716540266,-15264437173,-15547770181,-46399718112,-37298900318,10390940213,3292555696,-54525670,3238030026,0,13628970239,-3637868646,799252764,-2838615882,10790354357,0,10790354357,0,0
2013,0,1097846628831,-2588382039,1095258246792,-996595232677,98663014115,2314421927,-13293541353,-13044816436,-41264616933,-36152880929,10266396827,7939166584,-4120809225,3818357359,0,14084754186,-3070734093,-406278656,-3477012749,10607741437,0,10607741437,0,0
2014,0,1221668763421,-14980954405,1206687809016,-1115666023083,91021785933,13203579257,-23939883606,-12815811451,-35478914211,-36044188753,8762378620,5795146283,-189566194,5605580089,0,14367958709,-3365782294,277329950,-3088452344,11279506365,0,11279506365,0,0
2015,0,1198920136188,-2840230517,1196079905671,-1091888178424,104191727247,18236509533,-35868628389,-6821640224,-26692618515,-49083336421,10783653455,4358041177,-11090018,4346951159,0,15130604614,-3109560227,-70569776,-3180130003,11950474611,0,11950474611,0,0
2016,0,1488868702156,-7568965810,1481299736346,-1292883231888,188416504458,16877352332,-17010367421,-5358218446,-15143932930,-84896373749,88243182690,4079120451,-389424218,3689696233,0,91932878923,-18648896106,129330667,-18519565439,73413313484,0,73413313484,6118,0
2017,0,1409681845402,0,1409681845402,-1188353895992,221327949410,12665693596,-12818359910,-3744627959,-40510140778,-96392011358,84273130960,9540598118,-113102540,9427495578,0,93700626538,-19309004552,52190533,-19256814019,74443812519,0,74443812519,5707,0
2018,0,1459302519413,-27036546763,1432265972650,-1208996597521,223269375129,17365974371,-18102117254,-4558328302,-18309546314,-60505700255,142718562847,20228459373,-2978592720,17249866653,0,159968429500,-28795194189,-4747225926,-33542420115,126426009385,5580801,126420428584,10535,0
2019,0,1520526620894,-6913073773,1513613547121,-1290304951972,223308595149,12611977672,-7736893059,-3073683539,-23258712917,-91849929562,101982760844,28601665646,-84521449,28517144197,0,130499905041,-30309671957,885215884,-29424456073,101075448968,20441368,101055007600,8421,0
