Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,34172497401,6832961890,662036967,-2519525,0,39852867484,16539934743,0,98057778960,8375602680,-85337193567,30343525588,-33637785350,-14631144933,-2316000000,274237,-23268418583,-22413360968,-9163522067,0,0,0,-23814000000,1200000000,9668516000,-22109006067,45000000000,0,555033800000,-507486950304,0,-32934990000,0,59611859696,15089492661,8067638316,2519525,23159650502
2007,0,130550240683,9973180888,0,-572644609,-10571407,0,-53939003349,23670855391,109672057597,-153137167913,-11701622765,20696523007,0,-22744911528,-7023279231,0,-3749465223,-67987866056,-62726192843,18000000,0,0,-394746184576,105331502496,49780246580,-302342628343,748332044501,0,1235060602407,-1277717891300,0,-16754754000,0,688920001608,318589507209,334843181885,450230439,653882919533
2008,0,166510163484,36065641226,13872415768,-575062801,-16700000,6254186,32978648561,-38081508139,210759852285,152635162886,-948274834,47464575621,0,-31942217928,-40264181593,0,-13557092933,324147823504,-300793468406,16700000,0,0,-159221739000,29420000000,37761583707,-392816923699,6418455498,0,1491252597816,-1339094448798,0,-129828619798,0,28747984718,-39921115477,653882919533,3555572596,617517376652
2009,0,274720370552,41018313453,2549400200,22808291931,-201736540,-48709700540,41421831862,-33929329028,299677441890,-105161138461,-61216882336,11581239860,0,-39890584302,-45712047230,0,-13743552956,45534476465,-102468852843,751500000,0,0,-125568170000,59393497000,65409385457,-102482640386,0,-7090000,3836446956347,-3613830205036,0,-101003940000,0,121605721311,64657557390,210458127512,-149736331,274965948571
2010,0,263892214917,43922848994,57814791,0,-2544166131,-21442711729,58801093754,-59858883051,282828211545,53293918839,-261578272583,62077903873,0,-58319330507,-51918613481,0,-23312694402,3071123284,-112361991985,13571368595,0,0,-217110697000,29675000000,82904065832,-203322254558,0,0,6599955894699,-6254018176391,-2167099298,-80716342550,0,263054276460,62803145186,274965948571,0,337769093757
2011,0,318165893441,42308214488,12113142484,85681898050,3932148,-13028869494,103995485100,-55925420302,493314275915,-11140015759,-217205994746,76167135915,0,-103861814898,-65658313770,-17387942365,0,154227330292,-115655063956,959942727,0,307107617,-70000000000,34298300000,47201478302,-102888235310,0,0,8767143927774,-8551891484141,0,-154023459452,0,61228984181,112568079163,337769093757,3776775274,454113948194
2012,0,310093877728,15134039127,-3188027641,31596846638,0,-105602734355,101497808442,0,349531809939,-165811248496,172002642355,-141420759807,192926943725,-101911586414,-53996209047,0,-56348884453,194972707802,-70213384150,11728380455,0,70000000000,-38020910985,99569666282,53764811788,126828563390,0,0,3427905909708,-3585225129370,0,-149965528175,0,-307284747837,14516523355,454113948194,25229257,468655700806
2013,0,233007287265,23809470760,967254900,0,0,-14205354346,83525727307,0,327104385886,1257008085,-296208235977,77256168164,-13198313124,-83525727307,-43806298357,30001580000,-24326682734,-25446115364,-56559512129,8041831601,0,0,153763708000,0,13884155145,119130182617,35992000000,0,4889634614815,-4886547452190,0,-93597185500,0,-54518022875,39166044378,468655700806,0,507821745184
2014,0,335033546883,31011683393,468396300,0,0,-16087701495,79682197799,0,430108122880,-21705446742,-627182836856,76335837103,-6200444610,-79682197799,-79187348685,0,-45574805295,-353089120004,-34530888745,642272726,0,0,0,9149322084,21718529735,-3020764200,0,0,6042963679870,-5915061935454,0,-241907534200,0,-114005789784,-470115673988,507821745184,0,37706071196
2015,0,187111790696,30451035779,292518531341,286018688,0,38178084255,81048729469,0,629594190228,31791940883,-463209702616,75725067250,-31247149599,-80553486249,-67771689466,0,-20624506660,73704663771,-70364650219,301946364,0,0,0,26152150000,230025045,-43680528810,0,0,4745829672583,-4752996341728,0,-22678897800,0,-29845566945,178568016,37706071196,0,37884639212
2016,0,590627966579,34398406238,81777975537,3448968082,0,-20718880379,73196281440,0,762730717497,-26455422977,-703465046963,170232020319,-6686618355,-70946216904,-160482205140,7686200383,0,-27386572140,-87266757467,164944000000,0,0,0,64306410000,3951477458,145935129991,0,0,3251108227438,-3006684533136,0,-245684670000,0,-1260975698,117287582153,37884639212,175805144,155348026509
