Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,206329062258,-6984220170,199344842088,-133036878527,66307963561,77111259,-4583770746,-4461529638,-44753753300,-10630930132,6416620642,291821900,-87468694,204353206,0,6620973848,-2004752947,374524519,-1630228428,4990745420,0,4990745420,503,0
2015,1,145291482859,-1455623473,143835859386,-102104368275,41731491111,15928306,-3362987332,-3166609227,-12614512201,-7991772219,17778147665,55245848,-4570624,50675224,0,17828822889,-4138852514,-1092727337,-5231579851,12597243038,0,12597243038,1271,0
2015,2,175442720275,-1145485967,174297234308,-120028499396,54268734912,26210126,-3202340677,-2851385215,-22782032034,-6446787071,21863785256,373599245,-109012425,264586820,0,22128372076,-5321596930,425110146,-4896486784,17231885292,-280568,17232165860,1727,0
2015,3,164017393330,-1208349484,162809043846,-112578770365,50230273481,365769638,-3981985055,-3393935616,-20533531337,-14750774199,11329752528,1459983330,-29139582,1430843748,0,12760596276,-3137382566,232093385,-2905289181,9855307095,0,9855307095,490,0
2015,4,189640361510,-1017812859,188622548651,-129325210454,59297338197,3158244266,-3463099443,-3192304387,-20862785292,-11068578153,27061119575,-347137533,-26296945,-373434478,0,26687685097,-5276943968,-534648726,-5811592694,20876092403,0,20876092403,2075,0
2016,1,182532628931,-4220902124,178311726807,-122892228301,55419498506,2762467547,-2468122196,-2252622139,-19123458738,-11229230414,25361154705,537558960,-12638963,524919997,0,25886074702,-6047915465,536561097,-5511354368,20374720334,0,20374720334,1013,0
2016,2,182826761544,-5565648583,177261112961,-117618200119,59642912842,3679833240,-1989612145,-1968521989,-22053542414,-13066722366,26212869157,-269404325,-45025246,-314429571,0,25898439586,-4500542775,-685368603,-5185911378,20712528208,0,20712528208,8,0
2016,3,180816126832,-5682763710,175133363122,-118348058523,56785304599,3138728509,-2057298437,-2041207987,-25001453124,-16100554089,16764727458,11123743,-65875060,-54751317,0,16709976141,-4121301554,754552509,-3366749045,13343227096,0,13343227096,237,0
2016,4,212444382549,-5344602374,207099780175,-139392962699,67706817476,4005524448,-1611963372,-1578898524,-16055586345,-9769262386,44275529821,294450341,3632804,298083145,0,44573612966,-6942020697,-1913328367,-8855349064,35718263902,0,35718263902,634,0
2017,1,157712760423,-3426914277,154285846146,-101003314338,53282531808,3726946916,-4674664542,-3961321326,-27036117902,-10341471460,14957224820,4101540317,-88170453,4013369864,0,18970594684,-5564922963,1086729269,-4478193694,14492400990,0,14492400990,360,0
2017,2,215640278102,-1377145802,214263132300,-143945920417,70317211883,5447199696,-5824705521,-5224360593,-27040106587,-14284221293,28615378178,6704367866,-11771733,6692596133,0,35307974311,-9366767399,788925121,-8577842278,26730132033,388911159,26341220874,365,0
