date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,84046,13000,14870,278884,162014,22390
2019-12-03,27501,0,2100,80489,34400,610
2019-12-04,44602,22620,14510,14088,0,4120
2019-12-05,14026,6120,1020,60124,21109,3120
2019-12-06,19820,0,1640,32370,9000,10
2019-12-09,31821,14850,3920,56709,30920,1070
2019-12-10,13165,0,190,16755,0,850
2019-12-11,28170,9950,0,26630,0,2200
2019-12-12,74996,23240,1260,50374,6710,1090
2019-12-13,33885,7000,1080,23965,0,510
2019-12-16,11978,0,0,33582,0,6580
2019-12-17,116174,44340,7430,115616,29976,1500
2019-12-18,13462,0,260,15948,0,5050
2019-12-19,35701,0,3720,78209,29990,1070
2019-12-20,6299,0,0,53781,8000,270
2019-12-23,7229,0,330,38521,17206,10
2019-12-24,219445,113440,8290,59155,14330,0
2019-12-25,183065,56500,8720,168355,70900,8350
2019-12-26,90947,10000,2770,158253,78773,5940
2019-12-27,119850,62530,130,146840,94130,100
2019-12-30,96313,31500,2030,262887,147692,1190
2019-12-31,48697,9000,7240,161323,71403,1000
2020-01-02,102680,22080,1100,63220,7380,4840
2020-01-03,427546,171926,29170,322484,203454,22120
2020-01-06,147372,17000,14180,212988,130240,13160
2020-01-07,97942,15280,10500,197688,154208,2650
2020-01-08,111821,10000,14300,370659,178140,10580
2020-01-09,77704,7060,11640,198916,110860,0
2020-01-10,92435,0,9300,261675,120215,11030
2020-01-13,106160,0,2000,165190,92320,1720
2020-01-14,60852,10842,7800,47638,8290,10820
2020-01-15,16126,0,1810,34474,0,4160
2020-01-16,35523,0,5510,98257,48417,6050
2020-01-17,43691,8000,11210,46739,6990,2150
2020-01-20,24530,0,50,77030,39600,25180
2020-01-21,64230,24650,5740,13830,0,2340
2020-01-22,52285,16990,4950,19665,0,2520
2020-01-30,13994,0,3080,48056,10638,2130
2020-01-31,30013,0,52690,92397,17007,2830
2020-02-03,43510,10250,8850,335220,235670,4180
2020-02-04,56975,28000,17640,72795,32890,6430
2020-02-05,87495,28780,600,62015,0,2150
2020-02-06,103896,70083,600,63134,24717,1630
2020-02-07,14208,0,7300,27312,0,6170
2020-02-10,18204,0,45400,35096,0,4860
2020-02-11,123818,96910,4530,46392,10000,2520
2020-02-12,313369,173860,11140,23081,0,177530
2020-02-13,179479,89045,14360,235051,127205,33110
2020-02-14,50255,33000,10500,72075,36215,6800
2020-02-17,179878,94048,21270,78252,0,23700
2020-02-18,281086,163476,13520,149154,56950,15160
2020-02-19,314258,229469,11270,215052,119231,5180
2020-02-20,77002,11880,3220,193788,109560,62510
2020-02-21,47867,7000,17230,121283,30480,890
2020-02-24,182630,73040,21980,372070,186330,21870
2020-02-25,319075,170084,36090,108825,22460,12810
2020-02-26,25730,0,2100,66880,23250,3450
2020-02-27,130097,37202,8000,94673,30398,16640
2020-02-28,324283,153309,10330,208457,95887,71290
2020-03-02,169434,92803,32150,73096,8790,12890
2020-03-03,143418,53738,8050,236892,116518,35610
2020-03-04,93370,46000,4850,209670,139670,12390
2020-03-05,170582,71150,130,145248,60703,5810
2020-03-06,62621,29991,1220,53849,10000,2790
2020-03-09,44100,34800,14900,427660,325070,50
2020-03-10,183916,67531,13330,387734,301574,12200
2020-03-11,76830,10000,10150,234950,128820,20320
2020-03-12,34017,0,14490,527613,314043,9810
2020-03-13,38476,0,7770,357214,194640,4810
2020-03-17,54056,27470,4700,58534,9900,1000
2020-03-18,52359,7810,6300,99441,14450,18980
2020-03-19,37890,0,3450,38190,0,2700
2020-03-20,44801,12990,1200,73759,0,27910
2020-03-23,13470,0,410,103820,55080,1450
2020-03-24,120475,15600,3950,279415,212250,11700
2020-03-25,87745,53181,13100,106965,53820,31740
2020-03-26,51030,13720,10880,105860,32500,3820
2020-03-27,29799,0,4050,126951,48861,1000
2020-03-30,42227,0,8880,337403,219890,11570
2020-03-31,49669,8400,6390,127311,25750,12640
2020-04-01,40190,0,4730,47380,8950,10550
2020-04-02,43785,43785,0,43785,43785,0
2020-04-03,135655,51340,7410,82855,20000,5570
2020-04-06,143117,80632,5230,85873,0,2380
2020-04-07,27400,0,2900,49350,11575,4290
2020-04-08,9465,0,1890,29855,0,890
2020-04-09,163438,105780,7610,70732,20380,2640
2020-04-10,66701,19100,6500,115829,47000,18680
2020-04-13,29666,0,1490,104634,48804,3600
2020-04-14,63205,0,22920,96355,40950,2580
2020-04-15,199147,90120,28240,150573,21650,17080
2020-04-16,174641,26300,11090,132809,30285,22170
2020-04-17,184377,59340,3100,175283,35748,12930
2020-04-20,868240,675030,24450,94600,41600,352970
2020-04-21,283185,95305,25630,454585,208075,37920
2020-04-22,239010,114940,13010,160930,28720,3820
2020-04-23,81146,0,9020,148454,43233,18040
2020-04-24,143973,59000,10890,88137,15700,30470
2020-04-27,1853208,1195473,25650,356542,165457,236400
2020-04-28,154883,56483,62940,193157,82207,21670
2020-04-29,154587,48340,7850,177963,106640,16700
2020-05-04,154180,51205,45850,249830,114185,33870
2020-05-05,232604,78744,16810,155026,60006,10550
