Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2008,0,49367525491,1579646296,392000000,-1358165,0,-58451524690,0,0,-7113711068,-1689099634,208297382,1319849880,-742177631,0,0,0,-300805667,-8317646738,-25845260519,0,0,0,-6132500000,0,58451524690,26473764171,451929850000,0,0,0,0,0,0,451929850000,470085967433,191097610144,1358165,661184935742
2009,0,29672833233,3299251458,0,0,0,-41093462199,0,0,-8121377508,-116488067033,23329871,1230957076,772469766,0,-12748929837,0,-1054437409,-136386055074,-10084178524,0,-11000000000,0,-31770725000,2020000000,40716562199,-10118341325,0,0,0,0,0,-24939400000,0,-24939400000,-171443796399,661184935742,10231269,489751370612
2010,0,41749424284,4082395653,0,0,0,-51658680282,0,0,-5826860345,-12990776213,247908164,14216227476,-77420381,0,-9645651943,-10231269,-2196229300,-16283033811,-280406567068,0,0,0,0,0,48389732793,-232016834275,42379250000,0,0,0,0,-17499320000,0,24879930000,-223419938086,489751370612,19169706,266350602232
2011,0,48822204194,5704419773,39150365,0,0,-32592511937,0,0,21973262395,7901571997,-86905499,90902748610,-5550684499,0,-8057337831,51717209,-168101010,106966271372,-393336140469,4727272727,0,0,-8400000000,0,29072920383,-367935947359,0,0,60162000000,0,0,-22964673280,0,37197326720,-223772349267,266350602232,32838151,42611091116
2012,0,5119072119,6827085402,0,0,0,-4549989370,248956700,0,7645124851,108101115350,-70148979,17290333288,-2060501025,-9276040790,-2767412370,1160000000,-2705228332,117317241993,-136678746220,5200000000,0,11000000000,0,0,4549989370,-115928756850,0,0,33036122344,-11198122344,0,-26704544580,0,-4866544580,-3478059437,42611091116,-32838151,39100193528
2013,0,31839766645,4800779855,39150365,0,0,-2904855383,0,0,33774841482,-13390588518,117257938,82143211273,2433099296,-9518696667,-477140937,0,-2692469843,92389514024,-108812833440,0,0,0,0,0,2679855383,-106132978057,0,0,33956733189,-14500000000,0,-179013420,0,19277719769,5534255736,39100193528,0,44634449264
2014,0,61449562062,4822209254,0,0,0,-3642883877,5458490,0,62634345929,-921466786,-340919470,169186875361,2230175774,-17864113679,-9016237001,0,-9805707219,196102952909,-419557125429,0,-300000000000,0,0,0,3642883877,-715914241552,300000000000,0,260964294706,-27973017208,0,-25804824160,0,507186453338,-12624835305,44634449264,0,32009613959
2015,0,70770630313,4737503412,-78300730,0,0,-19297859981,2555556,0,56134528570,-83077612567,-6475003410,99755637870,2037991052,-25113148049,-4868971998,120000000,0,38513421468,-174708825714,0,0,300000000000,0,0,12064185648,137355359934,0,0,202281324688,-38525400000,0,-33188026150,0,130567898538,306436679940,32009613959,0,338446293899
2016,0,47599642579,9350325891,0,0,0,-23051818278,13975379064,0,47873529256,58029276340,5329324610,51328280852,-4376359470,-13619825064,-8322941268,0,-6804968181,129436317075,-279995425922,0,-320000000000,70000000000,0,0,29266423833,-500729002089,0,0,141529544445,-46668400000,0,-43276075700,0,51585068745,-319707616269,338446293899,0,18738677630
2017,0,83038041081,10477014305,0,-17459191,0,-17097040587,12017523067,0,88418078675,-62881526613,391084325,113435886180,-7736229782,-12055635067,-11742150759,0,-3015539776,104813967183,-301145539789,339650000,-100000000000,250000000000,-3000000000,0,16706231811,-137099657978,0,0,170017235652,-31250100000,0,-42190744380,0,96576391272,64290700477,18738677630,17459191,83046837298
2018,0,112592005920,112400811104,786633656,-43275418,0,-12554383620,10828666239,0,224010457881,56818480292,-382958416,198941150300,2848592258,-11146108239,-15687580461,0,-7594392767,447807640848,-449228224711,469690909,-110257888530,120128958480,0,0,12237124722,-426650339130,0,0,340446668514,-160008509180,0,-48560662600,0,131877496734,153034798452,83046837298,43275418,236124911168
2019,0,156342849973,109869665845,1398459832,7442260,0,-26743610352,9687836766,0,250562644324,-76641896181,101390702,442621985208,-4464598407,-9687836766,-17546241542,0,-13134134821,571811312517,-468452180479,0,-70000000000,40000000000,-1500000000,0,25872642000,-474079538479,0,0,123587460283,-81295000000,0,-84336966750,0,-42044506467,55687267571,236124911168,-7442260,291804736479
