Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2008,0,2166748635,0,2166748635,-1703147007,463601628,59312009715,-392000000,0,0,-10016845852,49366765491,1600000,-840000,760000,0,49367525491,-12748929837,0,-12748929837,36618595654,0,36618595654,729,0
2009,0,2534462960,0,2534462960,-1741247768,793215192,41852061329,0,0,0,-12974743288,29670533233,2300000,0,2300000,0,29672833233,-5153930538,0,-5153930538,24518902695,0,24518902695,370,0
2010,0,7938240295,0,7938240295,-3585725752,4352514543,52075282754,0,0,0,-14686973013,41740824284,8600000,0,8600000,0,41749424284,-9015256606,-817236872,-9832493478,31916930806,0,31916930806,476,0
2011,0,44652123769,0,44652123769,-9280488050,35371635719,29362921887,0,0,-941739186,-18534252236,45258566184,5065934047,-1502296037,3563638010,0,48822204194,-5483978128,0,-5483978128,43338226066,0,43338226066,619,0
2012,0,129169468113,-92606017,129076862096,-112810363927,16266498169,4582733843,-248956700,-248956700,-430975769,-15162649707,5006649836,112422283,0,112422283,0,5119072119,-437498809,0,-437498809,4681573310,0,4681573310,67,0
2013,0,140788710944,-268854442,140519856502,-100068587581,40451268921,2904855383,0,0,-29103363,-11504054296,31822966645,16800000,0,16800000,0,31839766645,0,0,0,31839766645,0,31839766645,455,0
2014,0,240158680942,-303003079,239855677863,-170780528536,69075149327,3642927877,-5458490,-5458490,-234261211,-11041395441,61436962062,12600000,0,12600000,0,61449562062,-11080178466,0,-11080178466,50369383596,0,50369383596,720,0
2015,0,155384873679,0,155384873679,-91374046662,64010827017,19297859981,-2555556,-2555556,-1038361945,-11590239914,70677529583,93100730,0,93100730,0,70770630313,-6952617963,-1497916569,-8450534532,62320095781,0,62320095781,546,0
2016,0,101363080592,0,101363080592,-49003198944,52359881648,23053041978,-13975379064,-13975379064,-1169460490,-12681441493,47586642579,13000000,0,13000000,0,47599642579,-4957621603,1497916569,-3459705034,44139937545,0,44139937545,399,0
2017,0,219670478657,0,219670478657,-115347443079,104323035578,16869750974,-12034982258,-12017523067,-5786645114,-20568108680,82803050500,234990581,0,234990581,0,83038041081,-10335185554,0,-10335185554,72702855527,0,72702855527,657,0
2018,0,290229952812,0,290229952812,-148700495274,141529457538,13123561445,-10828666239,-10828666239,-6070273228,-24693178690,113060900826,116109550,-585004456,-468894906,0,112592005920,-15239931095,0,-15239931095,97352074825,0,97352074825,779,0
2019,0,329421796935,0,329421796935,-151928543251,177493253684,26748888479,-9695279026,-9687836766,-7112037878,-31380771020,156054054239,288795734,0,288795734,0,156342849973,-22214217320,0,-22214217320,134128632653,0,134128632653,1140,0
