Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,-304521059,72314393,0,0,0,0,-2983728535,0,-3215935201,0,0,658589180,0,0,0,0,-583466660,-3140812681,-13466433136,0,0,0,-100000000000,0,2330484554,-111135948582,369800000000,0,0,0,0,0,0,369800000000,255523238737,0,0,255523238737
2008,0,71001593117,762292170,-82836905532,0,0,0,0,0,-11073020245,-3693983410,0,967314597,0,0,-6688416973,0,0,-20488106031,-139426153590,0,0,0,0,100000000000,76759796808,37333643218,1174965500000,0,0,0,0,0,0,1174965500000,1191811037187,255523238737,0,1447334275924
2009,0,164927830809,1116497645,0,0,0,-178598447269,0,0,-12554118815,-1081173291077,19449914131,31070155,0,-13669435915,-9977344279,0,-3201560540,-1101094766340,-1615812950232,0,0,0,-2258876988584,49200181764,135042346188,-3690447410864,1015234500000,0,2767997808696,-433785499668,0,0,0,3349446809028,-1442095368176,1447334275924,-66018578,5172889170
2010,0,42197948176,1445465839,0,0,0,-83014619303,0,0,-39371205288,-98662222929,0,16909008542,-919315914214,-132307941024,-43303236502,0,-6038793375,-1222090304790,-5735360405310,0,0,0,0,933655728653,80300567178,-4721404109479,0,0,12618096154057,-6663609471878,0,0,0,5954486682179,10992267910,5172889170,-1095048392,15070108688
2011,0,18102553639,216716428381,-131543706667,0,0,-45397097189,70938555916,0,128816734080,-1071900944874,-181210013298,404462411687,-34870898156,-288399976176,-1197653095,-6890196672,0,-1051190536504,-1725328359306,0,0,0,0,842757646760,45664549818,-836906162728,0,0,3097954341456,-1196337154840,0,0,0,1901617186616,13520487384,15070108688,120025871,28710621943
2012,0,7682238140,977683863077,20923308850,56423252789,0,-87169525846,353639672404,0,1329182809414,-87532081235,-867972849,121572823790,231483700061,-360022456131,-2211473680,0,-3298261341,1228307088029,-73482217227,0,0,0,-57028374616,0,86021839939,-44488751904,0,0,0,-1160810359397,0,0,0,-1160810359397,23007976728,28710621943,19761,51718618432
2013,0,8219216904,982366934534,14157733486,280693405522,0,-52961657839,266407208913,0,1498882841520,-119046003813,-26239043433,-394015186300,213175045217,-268632635809,0,0,-2471200000,901653817382,-11346620732,0,0,248369008012,0,0,55908762933,292931150213,0,0,286467044714,-1475524131735,0,0,0,-1189057087021,5527880574,51718618432,175881,57246674887
2014,0,1590963236600,838694238760,9862843446,-403709545794,0,-25626821679,219382885672,0,2229566837005,-819743571508,-54033434370,250937261253,147700655257,-221327916244,0,0,-4768038182,1528331793211,-8152835279,710313623,0,246461181788,0,0,25144485928,264163146060,0,0,163619754337,-1287234522288,0,0,0,-1123614767951,668880171320,57246674887,38810,726126885017
2015,0,1201809740459,691852622322,1534593593,9689887795,0,-38075306380,183332784973,0,2087144322762,353105408261,-12645698178,-301490370277,197340117608,-173788568154,-35607059592,0,-22710641058,2091347511372,-5048778835,463829091,0,0,0,0,37860207506,33275257762,0,0,0,-1043394610429,0,-698853979305,0,-1742248589734,382374179400,726126885017,280560,1108501344977
2016,0,1148181112937,694373166889,-30098378062,-38496893255,0,-58964396649,155984410804,0,1870979022664,-1885427380067,48982004054,2204648970824,109154326001,-157273282628,-80762149701,0,-17764464701,2092537046446,-10638341920,0,0,0,0,0,57241382759,46603040839,0,0,0,-1060713743759,0,-788459445790,0,-1849173189549,289966897736,1108501344977,67386,1398468310099
2017,0,853438866505,692728914680,-585445921,234688984672,0,-60863787502,120327680247,0,1839735212681,2033975998362,-20366997003,-1837184653295,-35075501443,-123463107866,-49778892999,0,-22873657154,1784968401283,-8038275513,602113636,-900000000000,0,0,0,59682076641,-847754085236,30000000000,0,0,-1330125481812,0,-889588474445,0,-2189713956257,-1252499640210,1398468310099,8671,145968678560
2018,0,823828825705,694042769081,-23281042069,-12822497822,0,-42143534344,104764750280,0,1543288168524,-727604239184,-1566199774,692396258693,163526704679,-105410443590,-24574028176,0,-20034081981,1520022139191,-1636439392,0,0,899509209584,0,0,45206208111,943078978303,0,0,819941246494,-1554374585797,0,-1809522609727,0,-2543955949030,-80854831536,145968678560,88440,65113935464
2019,0,797388249459,690277501502,0,-16003726985,0,-18046486394,87817040732,0,1504432578314,1100798748286,-41176480413,-626681228397,132632920743,-91566389412,-38974379485,0,-21987445618,1917478324018,-5194567488,732541363,-200000000000,0,0,0,17058172096,-187403854029,0,0,0,-1085339662689,0,-258884073690,0,-1344223736379,385850733610,65113935464,-1810,450964667264
