date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2020-01-06,19700,0,0,3000,0,0
2020-01-07,13300,0,0,200,0,4200
2020-01-08,77500,0,10000,11500,0,1000
2020-01-09,3600,0,0,12600,0,1000
2020-01-10,4850,0,0,750,0,0
2020-01-13,8000,0,5300,47600,0,3300
2020-01-14,7250,0,0,3150,0,0
2020-01-15,8000,0,4300,4700,0,0
2020-01-16,15000,0,0,2400,0,0
2020-01-17,1100,0,300,8800,0,3000
2020-01-20,7900,0,2200,1700,0,3500
2020-01-21,6450,0,0,10050,0,0
2020-01-22,350,0,0,5250,0,200
2020-01-30,8150,0,0,10850,0,0
2020-01-31,4300,0,0,400,0,100
2020-02-03,6650,0,500,14150,0,4000
2020-02-04,5250,0,1000,23850,0,1000
2020-02-05,11150,0,0,150,0,3000
2020-02-06,69150,50000,0,29350,0,6400
2020-02-07,1800,0,3000,13300,0,0
2020-02-10,2300,0,0,12300,0,0
2020-02-11,3800,0,0,1800,0,0
2020-02-12,3150,0,0,4950,0,800
2020-02-13,1450,0,0,12650,0,1600
2020-02-14,650,0,500,1650,0,100
2020-02-17,19700,0,100,24900,0,1700
2020-02-18,20350,0,0,15350,0,10300
2020-02-19,11450,0,1000,8850,0,100
2020-02-20,8700,0,100,3200,0,700
2020-02-21,5850,0,0,5950,0,0
2020-02-24,350,0,0,14250,0,0
2020-02-25,27150,0,0,5750,0,2000
2020-02-26,1100,0,0,15900,0,700
2020-02-27,1950,0,2100,1650,0,0
2020-02-28,10200,0,1000,6100,0,0
2020-03-02,600,0,0,3900,0,400
2020-03-03,18200,0,300,2100,0,3000
2020-03-04,400,0,0,1500,0,0
2020-03-05,13250,0,18500,3250,0,200
2020-03-06,2750,0,3000,5250,0,100
2020-03-09,2150,0,0,53850,0,12100
2020-03-10,17050,0,5500,23750,0,0
2020-03-11,4000,0,0,4500,0,0
2020-03-12,1350,0,1700,1350,0,2600
2020-03-13,12500,0,300,3200,0,100
2020-03-17,0,0,0,0,0,0
2020-03-18,22050,0,4300,350,0,2000
2020-03-19,2300,0,0,5700,0,0
2020-03-20,1700,0,0,500,0,0
2020-03-23,1950,0,0,2950,0,1000
2020-03-24,250,0,3100,250,0,3000
2020-03-25,3300,0,0,500,0,600
2020-03-26,50,0,0,50,0,600
2020-03-27,0,0,0,0,0,0
2020-03-30,50,0,100,2250,0,100
2020-03-31,4950,0,0,1450,0,2100
2020-04-01,800,0,500,1000,0,0
2020-04-02,900,0,0,900,0,0
2020-04-03,50,0,400,50,0,0
2020-04-06,1050,0,1000,50,0,0
2020-04-07,8350,0,1000,1950,0,0
2020-04-08,0,0,0,0,0,0
2020-04-09,0,0,0,0,0,0
2020-04-10,0,0,1000,0,0,0
2020-04-13,6400,0,0,2700,0,0
2020-04-14,2100,0,0,2600,0,100
2020-04-15,1400,0,0,2000,0,200
2020-04-16,2950,0,0,1050,0,400
2020-04-17,150,0,0,50,0,0
2020-04-20,600,0,0,7600,0,1300
2020-04-21,50,0,0,150,0,1000
2020-04-22,2050,0,500,1050,0,0
2020-04-23,500,0,500,500,0,0
2020-04-24,100,0,0,100,0,0
2020-04-27,150,0,0,150,0,0
2020-04-28,250,0,0,250,0,0
2020-04-29,0,0,0,0,0,0
2020-05-04,650,0,0,250,0,0
2020-05-05,50,0,0,50,0,0
