disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2008-01-18,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2008-01-18,,,Ngày giao dịch đầu tiên trên HOSE,,,,
2008-03-06,investorRight,POLL,Lấy ý kiến cổ đông,2008-03-18,2008-03-31,2008-03-31,"Lấy ý kiến cổ đông về việc: Chi trả cổ tức năm 2007 bằng cổ phiếu với tỷ lệ 30% và góp vốn thành lập Công ty cổ phần truyền thông, viễn thông",,,,
2008-03-11,investorRight,MEETING,Họp cổ đông,2008-03-18,2008-04-26,2008-04-26,ĐHCĐ thường niên 2008,,,,
2008-05-30,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2008-06-11,2008-06-13,,"Trả cổ tức năm 2007, Tỷ lệ 100:30",,30,,2007
2008-05-30,investorRight,POLL,Lấy ý kiến cổ đông,2008-06-11,,,Xin ý kiến Cổ đông bằng văn bản về việc niêm yết bổ sung cổ phiếu phát hành thêm,,,,
2009-03-17,investorRight,MEETING,Họp cổ đông,2009-03-27,2009-04-24,2009-04-24,ĐHCĐ thường niên 2009,,,,
2009-06-11,investorRight,KINDDIV,Cổ phiếu thưởng,2009-06-24,2009-06-26,,Tỷ lệ 100:3,,3,,
2009-06-11,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2009-06-24,2009-06-26,,Tỷ lệ 100:12,,12,,2008
2010-03-11,investorRight,MEETING,Họp cổ đông,2010-03-22,2010-04-28,2010-04-28,ĐHCĐ thường niên 2010,,,,
2010-06-04,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2010-06-14,2010-06-16,,"Trả cổ tức năm 2009, Tỷ lệ 100:10",,10,,2009
2010-06-21,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành cổ phiếu trả cổ tức cho CĐHH,,,,
2011-03-08,investorRight,MEETING,Họp cổ đông,2011-03-18,2011-04-22,2011-04-22,ĐHCĐ thường niên năm 2011,,,,
2012-03-13,investorRight,MEETING,Họp cổ đông,2012-03-21,2012-04-28,2012-04-28,ĐHCĐ thường niên năm tài chính 2011,,,,
2012-04-11,stockAlert,alert,Cảnh báo,2012-04-11,2013-10-10,,CP thuộc diện cảnh báo,,,,
2013-03-14,investorRight,MEETING,Họp cổ đông,2013-03-22,2013-04-28,2013-04-28,ĐHĐCĐ thường niên năm 2013,,,,
2013-10-07,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế giao dịch),2013-10-10,2015-09-11,,CP thuộc diện kiểm soát đặc biệt,,,,
2014-03-26,investorRight,MEETING,Họp cổ đông,2014-04-04,2014-06-26,2014-06-26,Đại hội cổ đông thường niên năm 2014,,,,
2014-11-14,stockAlert,noticed,Nhắc nhở,2014-11-14,,,Bị nhắc nhở vì chậm CBTT,,,,
2015-01-15,stockAlert,noticed,Nhắc nhở,2015-01-15,,,Chậm nộp BCTC kiểm toán năm 2014,,,,
2015-03-10,stockAlert,noticed,Nhắc nhở,2015-03-10,,,Chậm CBTT SGC không còn là công ty con,,,,
2015-03-18,investorRight,MEETING,Họp cổ đông,2015-03-26,2015-04-27,2015-04-27,ĐHĐCĐ thường niên năm tài chính 2014,,,,
2015-09-11,stockAlert,alert,Cảnh báo,2015-09-11,2019-04-04,,Lợi nhuận sau thuế chưa phân phối tại ngày 30/6/2015 âm,,,,
2015-09-11,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2015-09-11,2019-04-05,,Chứng khoán thuộc diện kiểm soát,,,,
2016-03-03,investorRight,MEETING,Họp cổ đông,2016-03-17,2016-06-30,2016-06-30,ĐHĐCĐ thường niên năm 2016,,,,
2017-04-07,investorRight,MEETING,Họp cổ đông,2017-02-21,2017-04-22,2017-04-22,ĐHĐCĐ thường niên năm 2017,,,,
2018-03-09,investorRight,MEETING,Họp cổ đông,2018-03-23,,,ĐHĐCĐ năm tài chính 2017,,,,
2018-05-10,stockAlert,noticed,Nhắc nhở,2018-05-10,,,Chậm CBTT giao dịch với STC,,,,
2019-02-19,investorRight,MEETING,Họp cổ đông,2019-03-08,,,ĐHĐCĐ thường niên năm tài chính 2018,,,,
2019-02-22,stockAlert,noticed,Nhắc nhở,2019-02-21,,,Chậm CBTT quyết định của HĐQT,,,,
2019-06-27,investorRight,POLL,Lấy ý kiến cổ đông,2019-07-11,,,V/V Phê duyệt việc Điều chỉnh các nội dung của dự án Đầu tư xây dựng và kinh doanh cơ sở hạ tầng kỹ thuật KCN Đại Đồng - Hoàn Sơn,,,,
2020-05-19,investorRight,MEETING,Họp cổ đông,2020-06-02,,,ĐHĐCĐ thường niên năm 2020,,,,
