Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,4,205335451618,0,205335451618,-190649935358,14685516260,925514843,-289057652,-152606541,-752007933,-7064263653,7505701865,680180236,1697478,681877714,0,8187579579,-1865967094,0,-1865967094,6321612485,0,6321612485,797,0
2015,1,69063928060,0,69063928060,-62105192341,6958735719,1326625374,0,0,-513459469,-3551224042,4220677582,349867812,-4761519,345106293,0,4565783875,-1004140079,0,-1004140079,3561643796,0,3561643796,449,0
2015,2,139895451224,0,139895451224,-131709953190,8185498034,2492883915,0,0,-409336971,-5232848027,5036196951,702732244,-1187143,701545101,0,5737742052,-1261800445,0,-1261800445,4475941607,0,4475941607,564,0
2015,3,166510877880,0,166510877880,-148744594329,17766283551,2926068759,0,0,-284858420,-4634429893,15773063997,963821860,-225925471,737896389,0,16510960386,-3631307951,0,-3631307951,12879652435,0,12879652435,0,0
2015,4,101711527808,0,101711527808,-49290895883,52420631925,-5961963,0,0,-194889234,-27464240872,24755539856,1968637836,-333531361,1635106475,0,26390646331,-5807880707,0,-5807880707,20582765624,0,20582765624,1029,0
2016,1,65579719698,0,65579719698,-50066017777,15513701921,475996511,-5000000,-5000000,-394524323,-5436636987,10153537122,441604160,-26849169,414754991,0,10568292113,-2125764570,0,-2125764570,8442527543,0,8442527543,422,0
2016,2,146085794165,0,146085794165,-123027509490,23058284675,626873824,-173172218,-173172218,-49000540,-9434992521,14027993220,809704455,-239291970,570412485,0,14598405705,-2904544098,0,-2904544098,11693861607,0,11693861607,493,0
2016,3,114991171789,0,114991171789,-81461331405,33529840384,840104504,-303224721,-303224721,-128670828,-8477976772,25460072567,32749773,-77777006,-45027233,0,25415045334,-5084575063,0,-5084575063,20330470271,0,20330470271,924,0
2016,4,230385385951,0,230385385951,-178801582491,51583803460,748084623,-1348342979,-1348342979,-369704029,-7173865983,43439975092,290468636,-157330592,133138044,0,43573113136,-8711990078,0,-8711990078,34861123058,23710671,34837412387,1585,0
2017,1,177284859602,0,177284859602,-149636915524,27647944078,460911946,-383483433,-383483433,-278809473,-4162673848,23283889270,8000000000,-6202347621,1797652379,0,25081541649,-5014545090,0,-5014545090,20066996559,1515578,20065480981,912,0
2017,2,202564985588,0,202564985588,-180183733712,22381251876,1891066520,-2446942613,-2446942613,0,-6621547261,15203828522,-5484312910,5483120208,-1192702,0,15202635820,-3052641045,0,-3052641045,12149994775,-29679006,12179673781,223,0
2017,3,53909283264,0,53909283264,-34006952198,19902331066,477908473,-1878148571,-1878148571,0,-6924439627,11577651341,701041653,-881345,700160308,0,12277811649,-2464499345,0,-2464499345,9813312304,-21895685,9835207989,346,0
2017,4,105559549308,0,105559549308,-90623409260,14936140048,423276238,-1384264207,-152272529,-380612705,-11953378580,1641160794,317463637,-2493334,314970303,0,1956131097,-371938563,0,-371938563,1584192534,75929351,1508263183,56,0
2018,1,35792472504,0,35792472504,-14481503242,21310969262,3042792417,-1047070111,-1047070111,0,-7116283545,16190408023,0,-31533134,-31533134,0,16158874889,-3231774978,0,-3231774978,12927099911,72677,12927027234,0,0
2018,2,101091322789,0,101091322789,-89034582533,12056740256,1797563345,-1307265032,-1304008032,0,-5660197440,6886841129,109148273,-146738317,-37590044,0,6849251085,-1369850217,0,-1369850217,5479400868,728349,5478672519,0,0
2018,3,43443825963,0,43443825963,-31997994155,11445831808,751571852,-452985545,-452985545,-521450147,-6769910186,4453057782,165495234,-969074245,-803579011,0,3649478771,-616445619,0,-616445619,3033033152,801026,3032232126,138,0
2018,4,109977428047,0,109977428047,-104046257344,5931170703,3263578650,-2823827415,-2823827415,-705468615,-10373412608,-4707959285,5499160961,148893266,5648054227,0,940094942,-528630706,267394461,-261236245,678858697,678689473,169224,0,0
2019,1,85215858804,0,85215858804,-63678520574,21537338230,369943703,-753035861,-753035861,-294122801,-6717439214,14142684057,17494751,-14510945,2983806,0,14145667863,-2706364486,0,-2706364486,11439303377,53803616,11385499761,518,0
2019,2,41800690346,0,41800690346,-35211791305,6588899041,399242321,-1100357483,-1100265483,-134518387,-11744297402,-5991031910,2034093472,-50080155,1984013317,0,-4007018593,-236347277,644897438,408550161,-3598468432,60769897,-3659238329,-246,-246
2019,3,114950897250,0,114950897250,-72589852424,42361044826,424792058,-1199281052,-1199281052,-965842233,-11128635452,29492078147,43824457,-81693100,-37868643,0,29454209504,-6707966378,406338269,-6301628109,23152581395,624749082,22527832313,1024,0
2019,4,88070481218,0,88070481218,-43957864118,44112617100,98360846,-1463759082,-1463667082,-511528567,-15470590061,26765100236,389426256,-1425143782,-1035717526,0,25729382710,-5658665502,70501597,-5588163905,20141218805,88881278,20052337527,911,0
2020,1,9812197854,0,9812197854,-6925837476,2886360378,545321577,-463617090,-463617090,0,-4745957673,-1777892808,2509413952,-40246600,2469167352,0,691274544,-314975861,0,-314975861,376298683,46992232,329306451,5,0
2020,2,51170474069,0,51170474069,-19820500906,31349973163,248437498,-3516698043,-3516698043,-1274413132,-15003902850,11803396636,-189145188,-13209106,-202354294,0,11601042342,-3445689983,216926485,-3228763498,8372278844,-3969849,8376248693,137,0
