Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2008,0,42141806250,8785551413,240108028,0,0,-3016982000,32107869568,0,80258353259,-237497153124,12344925548,-47197867199,-396184749,0,-5820390657,226010000,-1056603908,-199138910830,-6667296523,0,0,0,-216993000,0,26231401231,19347111708,0,0,161454769223,-25644947354,0,-9652181000,0,126157640869,-53634158253,97383428595,0,43749270342
2009,0,41134805282,10123205935,-43017647,0,0,8697472472,0,0,59912466042,-9474264341,-87070539955,332195699350,-7377677448,-34438840055,-11047564772,0,-2828868874,239870409947,-58356854728,1257792207,0,0,-20000000000,1230000000,3174525101,-72694537420,0,0,288691954589,-236456316502,0,-14273220000,0,37962418087,205138290614,43749270342,0,248887560956
2010,0,92417959531,9229221101,1307489784,0,0,-16326122014,21274980887,0,107903529289,-76428988426,-41799734787,48067946589,-7187624907,-20915121954,-17063411549,0,-4127808800,-11551214545,-10321034522,1672727274,0,0,-11075000000,0,13659480851,-6063826397,3092911630,0,354031111916,-431537547785,0,-14256720000,0,-88670244239,-106285285181,248887560956,0,142602275775
2011,0,67319966952,10018501929,109575594,0,0,-19272137890,25548772249,0,83724678834,49093652645,-227682540539,-1622512747,70041384,-31858999536,-30341441225,0,-6710793730,-165327914914,-8796372809,1154545455,0,1300000000,0,0,18101396043,11759568689,0,-1257301205,372100960859,-236917318836,0,-14284800000,0,119641540818,-33926805407,142602275775,0,108675470368
2012,0,25966351663,10584370428,15866740291,0,0,-4075732132,11040896098,0,59382626348,89478395249,-85287108196,-98559874681,-2465365499,-8687067170,-12984325088,0,-4355352000,-63478071037,-16379456938,227272727,-963415140,0,0,0,3987983975,-13127615376,0,0,279365114504,-285860327274,0,-17454360000,0,-23949572770,-100555259183,108675470368,0,8120211185
2013,0,18918601150,8196460642,7492281164,0,0,-3004994890,659099273,0,32261447339,17064470462,110390966325,-24397428962,568164664,-10330840848,-6593109915,0,-2297947800,116665721265,-91379200,3950262836,0,963415140,0,500000000,2199781567,7522080343,0,0,68269169400,-188550850459,0,-7906627270,0,-128188308329,-4000506721,8120211185,0,4119704464
2014,0,22425264940,7916141148,5429039885,0,0,-3388182666,2435159260,0,34817422567,-2089377472,52252237094,375404134495,330684483,-3267895929,-15270551597,0,-3956374350,438220279291,-817199669,1393549696,-600000000,0,0,0,1726355857,1702705884,0,0,1697574000,-258259348256,0,-7960073000,0,-264521847256,175401137919,4119704464,0,179520842383
2015,0,55082979881,7745504400,25439155648,0,0,-6407039196,0,0,81860600733,19096578997,73412249289,-131135985957,-294847487,-46887289,-7349082655,0,-3425358273,32117267358,-77173103636,1052727272,0,90000000,0,3384689814,0,-72645686550,0,0,31477457635,0,0,-11863260975,0,19614196660,-20914222532,179520842383,0,158606619851
2016,0,94154856288,7922664667,88234666,0,0,-693154628,1829739818,0,103302340811,-49613326417,270031095584,-200273037711,486268586,-1829739818,-21554780648,1837500000,-3180024897,99206295490,-14771650908,5719286500,0,510000000,-22722281100,0,2221263073,-29043382435,0,0,185900001745,-113608126511,0,-16088454255,0,56203420979,126366334034,158606619851,0,284972953885
2017,0,54422381769,7039867122,3386858496,0,0,-7511204178,7360850146,0,64698753355,48091988665,317669029264,-375832020656,2631130916,-4868506293,-11718711677,0,-213500000,40458163574,-535737772,12335613455,0,0,-131812265737,1785899757,3514102232,-114712388065,200000000,0,47540914663,-75492730362,0,-10999871000,0,-38751686699,-113005911190,284972953885,0,171967042695
2018,0,28730669636,11897549235,-1718373578,0,0,-9462199992,4381148103,0,33828793404,29073984795,-87338565019,-143175625441,11358401,-7485735016,-6402000505,0,-155000000,-181642789381,-15994112601,12590100000,0,25000000000,-3379162852,91861573100,6901318281,116979715928,0,0,178653593192,-165798643266,0,0,0,12854949926,-51808123527,171967042695,0,120158919168
2019,0,65266344025,18000976653,-60301267,0,0,-1292338928,4516341478,0,86431021961,-149479054106,-22198684936,74638313469,1314605567,-3113964257,-6947107738,0,-528532636,-19883402676,-32501164008,0,0,0,0,0,1174029042,-31327134966,0,0,130113795243,-81844336255,0,0,0,48269458988,-2941078654,120158919168,0,117217840514
