Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,8187579579,2087472888,1546705059,0,0,-2539500088,212959041,0,9495216479,-28176855506,36523361587,122297523148,-453486627,10987154527,-7489082420,0,-1937593836,141246237352,-817199669,1093549696,0,-600000000,0,0,888756768,565106795,0,0,-6623870350,-16160346492,0,-52546000,0,-22836762842,118974581305,60546261078,0,179520842383
2015,1,4565783875,1509869670,0,0,0,-1325408467,0,0,4750245078,-28979633923,-10115049712,15491127823,-637598590,0,-5235124058,0,-341239888,-25067273270,-399594545,319868182,0,0,0,0,0,-79726363,0,0,0,0,0,0,0,0,-25146999633,179520842383,0,154373842750
2015,2,5737742052,2417551074,4270453599,0,0,-2813969004,0,0,9611777721,75523165951,29711364075,-39086635160,1111649379,-46887289,354053824,0,-3242722092,73935766409,-446000000,0,-85700000000,0,0,0,2759594401,-83386405599,0,0,0,0,0,0,0,0,-9450639190,154373842750,0,144923203560
2015,3,18388807623,1896774801,0,0,0,-2523255664,0,0,17762326760,-85617324429,69857414509,70187522,-278662566,24990009,-2364692467,0,587484959,41724297,-138535000000,534545454,85700000000,0,0,0,-2759594401,-55060048947,0,0,8316315600,0,0,0,0,8316315600,-46702009050,144923203560,0,98221194510
2015,4,26390646331,2008968856,20896710398,0,0,16738589,0,0,49313064174,-17031583095,-13433105938,-30495619446,-1375038178,-552830502,-3304513812,56000000,-1733818821,-18557445618,62207490909,1449938015,0,4025000000,0,0,0,67682428924,0,0,23161142035,0,0,-11900700000,0,11260442035,60385425341,98221194510,0,158606619851
2016,1,10568292113,1846064918,0,0,0,-878414873,5000000,0,11540942158,-18843284722,1243167223,-53289513772,986669168,-857607892,-5930886411,0,-988707112,-66139221360,-52000000,461699634,0,0,0,0,0,409699634,0,0,17906763315,-3293600000,0,0,0,14613163315,-51116358411,158606619851,0,107490261440
2016,2,14598405705,1799924916,788234666,0,0,1846182461,173172218,0,19205919966,56618440927,78570069312,61807074844,-1930905300,-1414841172,-2412748558,0,-676292888,209766717131,-14699036363,79934368457,0,360000000,0,0,0,65595332094,0,0,25766448061,-11682222100,0,-15239254225,0,-1155028264,274207020961,107490261440,0,381697282401
2016,3,25415045334,2415395918,-788234666,0,0,-3670779739,282335721,0,23653762568,-179812492209,47564336849,35760391988,282202883,-677839252,-3898283223,19172843,-4000000,-77112747553,0,0,0,0,-360000000,0,-22722281100,-23082281100,0,0,60803781429,-71691705535,0,-20759140975,0,-31647065081,-131842093734,381697282401,0,249855188667
2016,4,43573113136,1861278915,88234666,0,0,487006023,1369231879,0,47378864619,167783642984,142653522200,-241847714283,1056560811,-662942069,-9435242674,-19172843,4000000,106911518745,-67757862000,-78976781591,0,150000000,-22362281100,0,22722281100,-146224643591,0,0,81423008940,-26940598876,0,19948480000,0,74430890064,35117765218,249855188667,0,284972953885
2017,1,25081541649,1091050945,0,0,0,0,-459694753,383280433,26096178274,39360289518,126600070394,-152873573518,1388210802,-383280433,-5866791580,0,-2213184,34318890273,-88465045,8800000000,0,0,0,0,0,8711534955,0,0,5486917493,-798442000,0,0,0,4688475493,47718900721,284972953885,0,332691854606
