2020-03-20,27140,0,0,11120,0,20
2020-03-13,18800,0,0,25330,0,0
2020-03-20,27140,0,0,11120,0,20
2020-03-23,2800,0,0,9280,8280,0
2020-03-24,22630,0,0,5250,0,620
2020-03-25,49710,7330,0,11800,0,0
2020-03-26,38980,0,40,6960,0,100
2020-03-27,18980,0,0,17450,0,1500
2020-03-30,28555,0,0,8125,0,0
2020-03-31,29245,0,2350,9865,0,0
2020-04-01,32338,0,0,16902,14897,0
2020-04-02,24620,24620,0,24620,24620,0
2020-04-03,27090,0,0,5730,0,100
2020-04-06,28760,0,2000,4000,0,40
2020-04-07,40250,0,0,7670,0,0
2020-04-08,25910,0,60,6880,0,580
2020-04-09,48180,0,0,10710,0,0
2020-04-10,35530,0,0,11040,0,0
2020-04-13,41115,0,0,9965,0,0
2020-04-14,36720,0,0,56050,23800,620
2020-04-15,40670,0,0,5580,0,100
2020-04-16,35920,0,630,10490,0,0
2020-04-17,37975,0,0,12795,0,0
2020-04-20,40932,0,0,10828,0,240
2020-04-21,30815,0,0,11775,0,100
2020-04-22,36990,0,0,7540,0,3000
2020-04-23,42935,0,100,11815,0,2900
2020-04-24,37460,0,300,9460,0,630
2020-04-27,31750,0,1000,10280,0,0
2020-04-28,16870,0,50,5400,0,0
2020-04-29,21510,0,0,4250,0,0
2020-05-04,55440,26470,0,0,0,55950
2020-05-05,57005,24245,0,1075,0,13020
