disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-02-18,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2009-02-18,,,Giá tham chiếu 27.000 đ/cp,,,,
2009-03-13,investorRight,MEETING,Họp cổ đông,2009-03-25,2009-04-28,2009-04-28,ĐHCĐ thường niên 2009,,,,
2009-03-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-03-25,2009-04-24,2009-04-24,Cổ tức năm 2008 (1.400 đ/cp),1400,14,,2008
2010-03-10,investorRight,MEETING,Họp cổ đông,2010-03-18,,,ĐHCĐ thường niên 2010,,,,
2010-12-17,investorRight,MEETING,Họp cổ đông,2010-12-24,2010-01-20,2010-01-20,ĐHCĐ bất thường 2010,,,,
2010-12-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-12-29,2010-01-20,2010-01-20,Cổ tức năm 2009 (1.400 đ/cp),1400,14,,2009
2011-03-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-03-11,2011-04-15,2011-04-15,Cổ tức năm 2010 (1.600 đ/cp),1600,16,,2010
2011-03-03,investorRight,MEETING,Họp cổ đông,2011-03-11,2011-04-25,2011-04-25,ĐHCĐ thường niên 2011,,,,
2012-03-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-03-29,2012-04-26,2012-04-26,Trả cổ tức năm 2011 (1600 đ/cp),1600,16,,2011
2012-03-22,investorRight,MEETING,Họp cổ đông,2012-03-29,2012-04-27,2012-04-27,ĐHĐCĐ thường niên,,,,
2012-07-24,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,,2012-07-20,2012-07-20,Cổ tức 1.600đ. Thay đổi ngày TT 26/04/2012 sang 20/07/2012,,,,
2012-08-29,investorRight,MEETING,Họp cổ đông,2012-09-06,2012-09-25,2012-09-25,ĐHĐCĐ bất thường,,,,
2013-03-04,investorRight,MEETING,Họp cổ đông,2013-03-08,2013-03-29,2013-03-29,Đại hội đồng cổ đông thường niên năm 2013.,,,,
2013-06-21,investorRight,ISSUE,Phát hành thêm,2013-06-27,2013-08-05,,Tỷ lệ 1:1. giá 10.000đ/cp,,100,,
2013-06-21,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-06-27,2013-10-01,2013-10-01,Trả cổ tức bằng tiền (1.600 đ/cp),1600,16,,
2013-10-09,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-10-21,,,Số lượng 17.860.600 cp,,,,
2013-12-13,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2013-12-19,,,Số lượng 2.600.000 cp,,,,
2014-03-21,investorRight,MEETING,Họp cổ đông,2014-03-28,2014-04-26,2014-04-26,Đại hội cổ đông thường niên năm 2014,,,,
2014-06-06,investorRight,MEETING,Họp cổ đông,2014-05-27,2014-06-24,2014-06-24,ĐHĐCĐ bất thường năm 2014,,,,
2014-06-10,investorRight,ISSUE,Phát hành thêm,2014-06-19,2014-07-29,,"Tỷ lệ 2:1, giá 10.000đ/cp",,50,,
2014-06-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-06-19,2014-11-25,2014-11-25,Trả cổ tức năm 2013 (1000đ/cp),1000,10,,2013
2014-08-15,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành trái phiếu chuyển đổi không có tài sản đảm bảo,,,,
2014-09-03,investorRight,MEETING,Họp cổ đông,2014-09-09,2014-10-04,2014-10-04,Đại hội đồng cổ đông bất thường,,,,
