2020-03-10,168600,146600,10000,1000,0,0
2020-03-10,168600,146600,10000,1000,0,0
2020-03-11,259950,214000,100,10850,8000,0
2020-03-12,98050,86300,12300,4150,0,0
2020-03-13,116950,92650,100,22650,22650,0
2020-03-17,50200,36200,0,2100,0,0
2020-03-18,59700,43500,0,49800,47300,0
2020-03-19,95550,89000,10700,950,0,0
2020-03-20,58150,49800,4700,103050,100000,0
2020-03-23,26600,25200,400,300,0,0
2020-03-24,71800,53300,3400,1600,0,1300
2020-03-25,62650,37300,0,18850,14500,5100
2020-03-26,158950,147500,100,1350,0,0
2020-03-27,348850,258000,30200,11250,8000,300
2020-03-30,301000,269700,6800,3400,0,0
2020-03-31,173750,98050,20000,17650,13250,0
2020-04-01,130900,108450,200,54200,38150,0
2020-04-02,92550,92550,0,92550,92550,0
2020-04-03,134350,100250,19100,61050,27150,0
2020-04-06,328900,295100,200,6000,0,0
2020-04-07,130950,120800,60100,2650,0,0
2020-04-08,111050,76000,8000,14650,12500,300
2020-04-09,149950,126700,0,15850,12500,0
2020-04-10,140450,124800,11900,850,0,1100
2020-04-13,152200,111600,8200,2600,0,0
2020-04-14,145900,61200,0,2600,0,0
2020-04-15,110050,74500,9700,1150,0,0
2020-04-16,94800,41000,2300,4300,0,0
2020-04-17,108150,64800,0,2550,0,0
2020-04-20,144500,117500,8100,3400,0,0
2020-04-21,108800,73500,16100,7300,6900,0
2020-04-22,220650,108000,10000,2550,0,600
2020-04-23,95100,77500,9900,2900,0,0
2020-04-24,138550,118400,41900,4650,0,0
2020-04-27,64100,51000,5500,15200,0,200
2020-04-28,87800,77100,9000,500,0,0
2020-04-29,27700,10000,6000,3400,0,0
2020-05-04,103400,98400,0,2900,0,300
2020-05-05,34800,6700,0,1400,0,0
