Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,1,32963194139,-29027549385,-4445762515,-783137065,-1192146125,-622375973,-3128594949,0,-6236371873,-6379754546,0,0,0,-550000000,0,0,-6929754546,0,0,25254035794,-16087589291,0,0,0,9166446503,-3999679916,5505249071,0,1505569155
2017,2,39240001125,-34620724070,-4589385530,-987082327,0,9024135852,1089394595,2077850902,9156339645,1387499023,0,0,0,-17619000000,0,1754641,-16229746336,0,0,35034522892,-28038807409,0,0,0,6995715483,-77691208,1505569155,0,1427877947
2017,3,91485683263,-96571811364,4328141085,-1058568881,-4136446,-7508240564,-9387847129,0,-18716780036,0,0,0,0,18169000000,3920000000,-1754641,22087245359,0,0,23630367457,-23378536821,0,-4275000000,0,-4023169364,-652704041,1427877947,160251217,935425123
2017,4,33162194500,203754509,-14630750004,-643307014,0,255000976,-16843181893,0,1503711074,0,0,0,0,0,0,0,0,0,0,27385910347,-25359126664,0,0,0,2026783683,3530494757,935425123,-160251217,4305668663
2018,1,33941894575,-30958448754,-2526315563,-1097600235,0,15714257857,-20202572730,0,-5128784850,0,0,0,0,0,0,0,0,99000000000,0,20115718013,-30721391166,0,0,0,88394326847,83265541997,4512933138,0,87778475135
2018,2,31129972436,-24714782333,-4220625883,-957642421,-1822250149,14452908103,-14068824338,0,-201244585,-2433986672,0,0,0,0,0,2407851,-2431578821,0,0,28703128774,-24787422905,0,0,0,3915705869,1282882463,87778475135,0,89061357598
2018,3,0,0,0,0,0,0,0,0,-30764305201,2433986672,0,0,0,0,0,-2407851,2431578821,0,0,39787884776,-18155907148,0,0,0,21631977628,-6700748752,89061357598,0,82360608846
2018,4,19188072204,-69481221758,-14322620670,-675107274,0,29593146891,-20214001899,0,-55911732506,-23553360,0,0,0,0,0,0,-23553360,0,0,27633554013,-11457005298,0,0,0,16176548715,-39758737151,82360608846,0,42601871695
2019,1,30948363122,-32303160004,-3746583736,-1719056868,0,17618926645,-20692994618,2115306215,-9894505459,0,0,300000000,0,0,750000000,0,1050000000,0,0,27342964654,-24226729503,0,0,0,3116235151,-5728270308,44933057510,0,39204787202
2019,3,0,0,0,0,0,0,0,0,-23052431028,26346407,-1013000000,0,0,-267000000,0,-548111,-1254201704,0,0,40193183525,-28426909465,0,0,0,11766274060,-12540358672,17917381707,0,5377023035
2019,4,69369617578,-52623345844,-1023896869,-2517637913,0,2331888143,-8586867911,0,6949757184,-48921945,0,0,300000000,267000000,0,0,518078055,0,0,45998222733,-30605072544,0,0,0,15393150189,22860985428,5377023035,0,28238008463
2020,1,28627017389,-34398099222,-1589755619,-1652427782,0,12966747477,-16351078008,0,-12397595765,0,0,0,0,0,0,0,0,0,0,31778963655,-31221497131,0,0,0,557466524,-11840129241,29280928293,0,17440799052
2020,2,42703364072,-47812280446,-875395729,-1745241784,0,-4699971101,-1000737023,0,-13430262011,0,0,0,0,0,0,0,0,0,0,19279343028,-20172296532,0,0,0,-892953504,-14323215515,17440799052,0,3117583537
