date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2020-01-06,14250,3600,500,24250,11000,500
2020-01-07,2700,1300,0,6400,2400,2000
2020-01-08,22200,7700,600,30000,14700,1500
2020-01-09,19450,11200,0,2150,0,100
2020-01-10,12050,8900,900,4350,1400,0
2020-01-13,1150,0,0,1250,0,100
2020-01-14,600,0,100,800,0,0
2020-01-15,2600,0,0,5300,1400,100
2020-01-16,1900,0,0,500,0,100
2020-01-17,950,0,600,850,0,100
2020-01-20,3100,2500,600,7500,3200,300
2020-01-21,1350,0,200,1050,0,0
2020-01-22,2250,0,2500,6650,1400,200
2020-01-30,850,0,0,3050,0,500
2020-01-31,58150,40500,3700,43750,23600,1400
2020-02-03,55800,47300,3400,26400,11200,800
2020-02-04,2500,0,0,9000,2500,200
2020-02-05,30150,21900,2400,3150,1700,0
2020-02-06,11650,9000,500,3850,0,100
2020-02-07,1300,0,0,3500,0,0
2020-02-10,250,0,1000,250,0,600
2020-02-11,3400,0,900,1800,0,0
2020-02-12,17050,10500,13200,6450,3500,2100
2020-02-13,10500,6500,0,4600,0,600
2020-02-14,1100,0,2400,2900,0,400
2020-02-17,2700,0,0,7000,4500,100
2020-02-18,1300,0,0,1300,0,0
2020-02-19,35200,16700,3500,6800,0,100
2020-02-20,12550,4400,0,12450,4500,1200
2020-02-21,5400,3000,0,4400,0,100
2020-02-24,7550,0,100,15050,2600,1100
2020-02-25,6450,0,200,6850,0,1300
2020-02-26,19850,18000,1300,13350,10000,100
2020-02-27,5100,0,300,8000,3300,300
2020-02-28,2750,0,1100,6450,2000,700
2020-03-02,20850,20500,100,950,0,0
2020-03-03,9450,3500,100,6350,0,0
2020-03-04,5550,3000,100,4050,1800,100
2020-03-05,5400,2500,100,4600,2500,500
2020-03-06,4450,2500,400,5050,2500,2500
2020-03-09,19150,3500,800,69050,34700,100
2020-03-10,10000,3200,2400,11300,3500,1100
2020-03-11,6000,2400,800,29700,13000,500
2020-03-12,8550,0,500,26050,3700,2100
2020-03-13,43500,26900,1000,23500,6800,1900
2020-03-17,6600,4000,600,3300,0,400
2020-03-18,14250,5800,1100,8350,1500,500
2020-03-19,18050,9700,0,4950,2500,1800
2020-03-20,4050,0,400,9650,1500,1000
2020-03-23,10050,3300,0,8050,0,100
2020-03-24,10000,5650,500,22900,9550,200
2020-03-25,11200,8000,0,7300,0,100
2020-03-26,12500,4500,1500,25400,14700,0
2020-03-27,9350,2650,100,8050,2650,500
2020-03-30,7350,0,100,9050,1800,0
2020-03-31,4650,0,5100,13050,8600,1000
2020-04-01,4050,3000,0,1450,0,0
2020-04-02,2750,2750,0,2750,2750,0
2020-04-03,6150,4700,0,4150,0,0
2020-04-06,9050,0,0,6050,0,2600
2020-04-07,3000,0,0,5000,1500,300
2020-04-08,11750,5600,0,11950,6500,0
2020-04-09,31550,14000,400,16050,3500,300
2020-04-10,9150,4400,1000,8550,1400,0
2020-04-13,13200,7200,0,16000,5600,1200
2020-04-14,6250,0,0,12550,3200,1500
2020-04-15,6400,2400,1400,500,0,0
2020-04-16,9100,4800,1300,4000,0,0
2020-04-17,35500,16100,800,19500,7700,700
2020-04-20,32950,16000,2900,12550,4100,500
2020-04-21,4750,2400,200,21450,7200,1500
2020-04-22,6050,0,800,3650,0,300
2020-04-23,1900,0,5400,8800,3500,100
2020-04-24,3100,0,1300,6600,3200,0
2020-04-27,60550,37800,6000,15650,6500,107100
2020-04-28,29250,24500,500,16550,9000,0
2020-04-29,1350,0,0,6350,3900,500
2020-05-04,12150,1800,1800,15850,12200,0
2020-05-05,1350,0,300,9350,5300,1000
