Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2015,3,1018142166,3238301880,0,0,0,-2556537,2656645808,0,6910533317,-2643694011,-69037714,-593224539,-56501130,-1582907694,0,0,-529211664,1435956565,0,0,0,0,0,0,2556537,2556537,0,0,3000000000,-5494394536,0,-110637000,0,-2605031536,-1166518434,3319131842,0,2152613408
2016,1,223892543,3351481383,0,0,0,-2066905,1934924659,0,5508231680,14855940234,-49985000,-5428252213,0,-1689295832,0,0,-169000000,13027638869,-1245400000,0,0,0,0,0,2066905,-1243333095,0,0,0,-9680715176,0,0,0,-9680715176,2103590598,141969164,0,2245559762
2016,2,-2861651783,3402867690,0,0,0,2066905,2255102055,0,2798384867,-2062809369,51718778,539396669,302596928,-1561813366,-250000000,0,-19000000,-201525493,192619276,0,0,0,0,0,-2066905,190552371,0,0,0,-735284824,0,-24846000,0,-760130824,-771103946,2245559762,0,1474455816
2016,3,-160208402,3505640304,0,0,0,-5524676,2886637450,0,6226544676,-1812535953,19826230,9241065384,5756522,-3825554966,250000000,0,-199888102,9905213791,-332040451,0,0,0,0,0,5524676,-326515775,0,0,800000000,-8556000000,0,24846000,0,-7731154000,1847544016,1474455816,0,3321999832
2016,4,10879317934,3253545126,0,0,0,5524676,2277051704,0,16415439440,-3116207403,-350751974,-14163936174,445235315,-1835990671,-500630468,0,179566102,-2927275833,163446532,0,0,0,0,0,-5524676,157921856,0,0,101421093057,-92690209016,0,-3540144250,0,5190739791,2421385814,3321999832,0,5743385646
2017,1,3379216559,3380606103,0,0,0,190407678,2012342186,0,8962572526,2008073143,-13244256,-7202620066,0,-1950105619,0,0,-198000000,1606675728,0,0,-18778906943,0,0,0,2372950,-18776533993,0,0,26578906943,-7500000000,0,-7360036500,0,11718870443,-5450987822,5743385646,0,292397824
2017,2,3301827978,3380606103,0,0,0,-656412008,2095500000,0,8121522073,-4712808469,44859368,1623773417,408818440,-1983000000,-769266943,0,-7200000,2726697886,0,0,-2000000000,0,0,0,103045,-1999896955,0,0,0,0,0,-845108500,0,-845108500,-118307569,292397824,0,174090255
2018,1,3302007591,3386413329,0,0,0,308798977,2264150000,0,9261369897,1072301816,64996710,-3049102221,0,-2293200000,0,0,-12000000,5044366202,0,0,0,0,0,0,19267640,19267640,0,0,0,-7500000000,0,-17690000,0,-7517690000,-2454056158,8117227468,0,5663171310
2018,2,3093034204,3386413329,0,0,0,-918467338,2061095855,0,7622076050,-4671640933,-87353592,2424737733,-18639086,-2139200400,-982789687,0,-310900000,1836290085,0,0,-6800000000,15500000000,0,0,18828710,8718828710,0,0,0,0,0,-16127640000,0,-16127640000,-5572521205,5663171310,0,90650105
2018,3,9536952024,3356227130,0,0,0,609668361,2225174978,0,15728022493,-824692298,44950022,907618686,345340172,-2133949600,982789687,0,655414793,15705493955,0,0,-6300000000,3100000000,0,287000000,1127115,-2911872885,0,0,0,-4500000000,0,1193864813,0,-3306135187,9487485883,90650105,0,9578135988
