disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-21,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2006-12-21,,,,,,,
2007-01-31,investorRight,MEETING,Họp cổ đông,2007-02-06,2007-03-07,2007-03-07,ĐHCĐ thường niên 2007,,,,
2007-03-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-03-16,2007-04-02,2007-04-02,Cổ tức năm 2006 (1000 đ/cp),1000,10,,2006
2007-08-27,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-09-04,2007-09-25,2007-09-25,Cổ tức đợt 1/2007 (500 đ/cp),500,5,1,2007
2008-01-15,investorRight,ISSUE,Phát hành thêm,2008-01-23,2008-03-10,,"Phát hành 4740000 cp cho CBCNV, giá 16900 đ/cp",,30,,
2008-01-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-01-23,2008-02-20,2008-02-20,Cổ tức đợt 2/2007 (700 đ/cp),700,7,2,2007
2008-02-25,investorRight,MEETING,Họp cổ đông,2008-02-25,2008-03-29,2008-03-29,ĐHCĐ thường niên 2008,,,,
2008-06-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-07-07,2008-07-30,2008-07-30,Cổ tức đợt 1/2008 (1.200 đ/cp),1200,12,1,2008
2009-02-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-02-23,2009-03-16,2009-03-16,Cổ tức đợt 2/2008 (400 đ/cp),400,4,2,2008
2009-02-16,investorRight,MEETING,Họp cổ đông,2009-02-23,2009-03-28,2009-03-28,ĐHCĐ thường niên 2009,,,,
2010-02-08,investorRight,MEETING,Họp cổ đông,2010-02-23,2010-03-27,2010-03-27,ĐHCĐ thường niên 2010,,,,
2010-12-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-12-22,2011-01-10,2011-01-10,Tạm ứng cổ tức đợt 1/2010 (800 đ/cp),800,8,1,2010
2010-12-15,investorRight,MEETING,Họp cổ đông,2010-12-22,,,ĐHCĐ thường niên 2010,,,,
2011-03-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-03-28,2011-04-14,2011-04-14,Trả cổ tức đợt 2/2010 (500 đ/cp),500,5,2,2010
2011-08-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-08-19,2011-09-09,2011-09-09,Trả cổ tức đợt 1/2011 (1000 đ/cp),1000,10,1,2011
2012-02-20,investorRight,MEETING,Họp cổ đông,2012-02-28,2012-03-24,2012-03-24,ĐHĐCĐ thường niên năm 2011,,,,
2012-04-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-04-19,2012-05-08,2012-05-08,Cổ tức đợt 2.2011 (1.200 đ/cp),1200,12,2,2011
2013-02-22,investorRight,MEETING,Họp cổ đông,2013-03-04,2013-03-30,2013-03-30,Đại hội cổ đông thường niên năm 2012,,,,
2013-04-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-04-23,2013-05-10,2013-05-10,Trả cổ tức,1000,10,,
2014-02-19,investorRight,MEETING,Họp cổ đông,2014-03-03,2014-03-29,2014-03-29,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-05-16,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-06-03,2014-06-26,2014-06-26,Trả cổ tức năm 2013 (850đ/cp),850,8.5,,2013
2015-02-10,investorRight,MEETING,Họp cổ đông,2015-02-25,2015-04-04,2015-04-04,Họp ĐHĐCĐ thường niên 2015,,,,
2015-05-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-06-11,2015-06-30,2015-06-30,Trả cổ tức năm 2014 (1.000đ/cp),1000,10,,2014
2016-02-04,investorRight,MEETING,Họp cổ đông,2016-02-26,,,ĐHCĐ thường niên năm 2016,,,,
