disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-07-06,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2006-07-06,,,Ngày giao dịch đầu tiên trên HOSE,,,,
2007-01-04,investorRight,KINDDIV,Cổ phiếu thưởng,2007-01-15,2007-01-17,,Tỷ lệ 100:300,,300,,
2007-01-04,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-01-15,2007-02-08,2007-02-08,Trả cổ tức đợt 1/2006 (1500 đ/cp),1500,15,1,2006
2007-03-01,investorRight,MEETING,Họp cổ đông,2007-03-08,2007-03-26,2007-03-26,ĐHCĐ thường niên năm 2007,,,,
2007-05-17,investorRight,ISSUE,Phát hành thêm,2007-05-28,2007-07-06,,Tỷ lệ 1:1 với giá 20.000 đ/cp,,100,,
2007-05-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-05-28,2007-07-06,2007-07-06,Trả cổ tức đợt 2/2006 (500 đ/cp),500,5,2,2006
2007-07-27,investorRight,POLL,Lấy ý kiến cổ đông,2007-05-28,2007-07-30,2007-07-30,Lấy ý kiến bằng văn bản về việc niêm yết bổ sung cổ phiếu phát hành thêm,,,,
2008-03-17,investorRight,MEETING,Họp cổ đông,2008-03-25,2008-04-22,2008-04-22,ĐHCĐ thường niên 2008,,,,
2008-08-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-09-03,2008-09-25,2008-09-25,Trả cổ tức năm 2008 (1000 đ/cp),1000,10,,2008
2008-08-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-09-03,2008-09-25,2008-09-25,Trả cổ tức năm 2007 (2000 đ/cp),2000,20,,2007
2009-02-27,investorRight,MEETING,Họp cổ đông,2009-03-06,2009-04-22,2009-04-22,ĐHCĐ thường niên 2009,,,,
2009-09-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-09-23,2009-10-16,2009-10-16,Trả cổ tức đợt 2/2008 (500 đ/cp),500,5,2,2008
2009-09-25,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-09-23,2009-10-16,2009-10-16,Trả cổ tức đợt 1/2009 (1000 đ/cp),1000,10,1,2009
2009-09-25,investorRight,POLL,Lấy ý kiến cổ đông,2009-09-23,,,Lấy ý kiến cổ đông bằng văn bản về phương án phát hành cổ phiếu tăng vốn điều lệ,,,,
2009-11-20,investorRight,KINDDIV,Cổ phiếu thưởng,2009-11-27,2009-12-01,,Tỷ lệ 100:100,,100,,
2009-11-20,investorRight,ISSUE,Phát hành thêm,2009-11-27,2009-01-12,,Tỷ lệ 2:1 với giá 10.000 đ/cp,,50,,
2010-03-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-03-16,2010-04-22,2010-04-22,Trả cổ tức đợt 2/2009 (500 đ/cp),500,5,2,2009
2010-03-10,investorRight,MEETING,Họp cổ đông,2010-03-16,2010-04-10,2010-04-10,ĐHCĐ thường niên 2010,,,,
2011-02-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-02-23,2011-03-24,2011-03-24,Trả cổ tức đợt 2/2009 (500 đ/cp),500,5,2,2009
2011-02-11,investorRight,MEETING,Họp cổ đông,2011-02-23,,,ĐHCĐ thường niên năm 2011,,,,
2011-02-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-02-23,2011-03-24,2011-03-24,Trả cổ tức năm 2010 (500 đ/cp),500,5,,2010
2012-02-23,investorRight,MEETING,Họp cổ đông,2012-03-07,2012-04-16,2012-04-16,ĐHĐCĐ bất thường,,,,
2012-04-12,stockAlert,alert,Cảnh báo,2012-04-12,2012-08-21,,CP thuộc diện cảnh báo,,,,
2012-05-29,investorRight,MEETING,Họp cổ đông,2012-06-06,2012-06-30,2012-06-30,ĐHĐCĐ thường niên 2012,,,,
2012-08-21,stockAlert,alert,Cảnh báo,2012-08-21,2013-04-11,,CP thuộc diện cảnh báo,,,,
2013-03-27,investorRight,MEETING,Họp cổ đông,2013-04-03,,,Đại hội đồng cổ đông thường niên năm 2013,,,,
