Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2005,0,174194236017,8445165022,0,0,0,-2682453399,0,0,179956947640,-90798140900,-215436855341,82489614542,618363176,0,-17749833295,0,-10093438313,-71013342491,-687492269,315431000,0,55000000000,-6909800000,0,2367022399,50085161130,0,0,50000000000,0,0,-12500000000,0,37500000000,16571818639,33065890461,0,49637709100
2006,0,119845447760,6834545411,0,0,0,-5636062962,0,0,121043930209,37889006878,-223180585353,-68134815061,107612683,-18646201365,0,29800000,-9961839625,-160853091634,-1547888620,929069073,0,37618350000,-23151078000,2800000000,5635881144,22284333597,0,0,182719861584,-60000000000,0,-12480375000,0,110239486584,-28329271453,49637709100,0,21308437647
2007,0,341721558206,5963429671,0,0,0,-13438085006,0,0,334246902871,-87912315682,-176699556342,45181393481,-456440184,-18104353670,0,25000000,-13293784000,82986846474,-666267547,0,0,0,-239463290097,20000000,12111575006,-227997982638,400222400000,0,27360202000,-168510285584,0,-13666815000,0,245405501416,100394365252,21308437647,0,121702802899
2008,0,173253303269,2489525132,12552698831,-115412,0,-4671512490,2790480635,0,186414379965,61014791433,-265484612183,-33656213022,393434823,-3304222219,-75517222363,2924500000,-18632670000,-145847833566,-4371617531,0,0,35080000000,-46571622000,6320521348,4250783156,-5291935027,0,-27069986200,250000000000,-65069778000,0,-119238240000,0,38621995800,-112517772793,121702802899,115412,9185145518
2009,0,866466935142,3410986059,3805992443,0,0,-207371968076,5350474998,0,671662420566,45759573947,-724808480530,317015574830,-530568628,-5350474998,-12057783399,1265970517,-21562886986,271393345319,-14845800573,1696073839,-90000000000,50000000,-60590309000,307726591000,13863059082,157899614348,45661134720,0,662468553000,-378968553000,0,-59619960000,0,269541174720,698834134387,9185145518,0,708019279905
2010,0,611397866403,4180926982,48017501356,0,0,-50633487207,1855555555,0,614818363089,-272903433309,-49711660358,-773935401395,-208029007,5119117021,-242862213358,2235432241142,-765256970100,750492013725,-1838478865427,54024144,-200000000000,280000000000,-828215811756,5560000000,46223349707,-2534857303332,200490704000,-61161904650,1262000000000,-112000000000,0,-49977160000,0,1239351639350,-545013650257,708019279905,0,163005629648
2011,0,-84452238522,5333697798,26339518000,0,0,-54056906972,1591208333,0,-105244721363,-22887625018,-93378426649,470918854179,-23036078315,-212255367087,-34808357352,142843418317,-170530049472,-48378352760,-297651391221,0,0,0,-1308244951,1030000000,5168897584,-292760738588,18870600000,0,2015098930347,-1716051951831,0,-97792229800,0,220125348716,-121013742632,163005629648,0,41991887016
2012,0,-303476745003,10936655887,207692208519,0,0,8508744078,2026507677,0,-74312628842,-8888238530,-201979474231,245533066487,18154023898,-133500000000,-2874308451,0,-47791597476,-205659157145,-18404115727,352822727,0,0,0,0,8510776359,-9540516641,0,0,1058441422325,-811538159554,0,0,0,246903262771,31703588985,41991887016,0,73695476001
2013,0,74700063635,10417749239,100905763332,0,0,5182616672,3793714168,0,194999907046,-19291145223,150052484722,18279900040,9482262304,-205926114513,-4820557597,0,-4452323632,138324413147,-18527823517,0,0,0,0,27357930280,2789962360,11620069123,0,0,58138657400,-187517330658,0,0,0,-129378673258,20565809012,73695476001,0,94261285013
2014,0,191634167595,9803681229,113630644928,335831022,0,18183822185,12784123833,0,346372270792,-8740019930,474014545170,317929130411,6584676252,-411531827246,-6950595292,0,-1433746970,716244433187,-2420428410,5456660000,0,0,0,35403479745,2036756305,40476467640,0,0,5235000001,-712839157927,0,0,0,-707604157926,49116742901,94261285013,0,143378027914
2015,0,290256276811,9563288314,81042734727,1281389313,0,2615538817,8871528,0,384768099510,-431493273903,156897607851,62586673778,-2239874996,-8871528,-79008491323,0,-3677984663,87823884726,-5549414762,36363636364,0,0,0,18879852000,7408364103,57102437705,0,0,0,-181009451081,0,-1915255875,0,-182924706956,-37998384525,143378027914,0,105379643389
2016,0,228472727269,8507692061,-31645796497,307973397,0,-4410853823,0,0,179292117883,-252407889939,-44828021700,434135156028,-4703392331,-316915675351,-107402005503,0,-8692387281,-121522098194,-687824007,73636364,0,0,-1661657430,175643000000,4759500361,178126655288,0,0,560200000000,-499046085682,0,-955500000,0,60198414318,116802971412,105379643389,0,222182614801
2017,0,178686386739,6726035367,-338896552975,0,0,-17514380977,0,0,-170998511846,512024719612,-689471142420,503763086666,-224822149,-111952315362,-11686271765,-7012720803,0,24442021933,-3184232727,0,-10661624150,0,0,113634569983,10711297277,110500010383,0,0,484343285250,-712443167219,0,-50476470000,0,-278576351969,-143634319653,222182614801,0,78548295148
2018,0,134885024676,8535732970,-4757830682,0,0,-75960898833,632988475,0,63335016606,47696855089,6113607568,-33426196295,847563976,-13469316036,-37857818606,0,-5987029833,27252682469,-76845879318,990000,1207238285,0,0,87250544103,2969702728,14582595798,0,0,6115932474,-85052488272,0,-955500000,0,-79892055798,-38056777531,78548295148,1,40491517618
2019,0,139875093940,10631891898,-10883979732,0,0,1112295687,0,0,140735301793,-80700986251,80720010663,55755590950,1680485790,-178644283455,-18912074843,0,-4520710985,-3886666338,-2236742426,0,-7089717552,0,0,6599827773,2508906499,-217725706,0,0,78083355600,-57500000000,0,-955500000,0,19627855600,15523463556,40491517618,0,56014981174
