disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2012-11-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-11-16,2012-12-07,2012-12-07,Tạm ứng cổ tức đợt 01/2012 (1000đ/cp),1000,10,1,2012
2012-11-26,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2012-12-14,,,Giá tham chiếu 20.000đ/cp,,,,
2013-05-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-05-21,2013-06-05,2013-06-05,Trả cổ tức còn lại năm 2012 (1500đ/cp),1500,15,,2012
2014-04-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-05-05,2014-05-22,2014-05-22,Chi cổ tức năm 2013 (1000đ/cp),1000,10,,2013
2015-02-26,investorRight,MEETING,Họp cổ đông,2015-03-10,2015-04-24,2015-04-24,Họp ĐHCĐ thường niên năm 2015,,,,
2015-05-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-05-21,2015-06-30,2015-06-30,Trả cổ tức năm 2014 (500đ/cp),500,5,,2014
2016-02-05,investorRight,MEETING,Họp cổ đông,2016-02-26,2016-04-08,2016-04-08,ĐHCĐ thường niên năm 2016,,,,
2016-03-23,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến chi cổ tức 10% vốn điều lệ cho năm 2016,,10,,2016
2016-04-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-05-31,2016-06-30,2016-06-30,Cổ tức bằng tiền 2015 (2000đ/cp),2000,20,,2015
2017-02-17,investorRight,MEETING,Họp cổ đông,2017-03-20,2017-04-21,2017-04-21,Đại hội cổ đông thường niên năm 2017,,,,
2017-04-24,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiến trả cổ tức năm 2017 (500d/cp),500,5,,2017
2018-03-01,investorRight,MEETING,Họp cổ đông,2018-03-26,2018-04-20,2018-04-20,ĐHĐCĐ thường niên năm 2018,,,,
2018-06-07,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-06-19,2018-07-13,2018-07-13,Trả cổ tức năm 2017 (500đ/cp),500,5,,2017
2019-02-21,investorRight,MEETING,Họp cổ đông,2019-03-11,2019-04-05,2019-04-05,ĐHĐCĐ thường niên năm 2019,,,,
2019-06-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-06-24,2019-07-26,2019-07-26,Trả cổ tức năm 2018 (500 đ/cp),500,5,,2018
2020-04-28,investorRight,MEETING,Họp cổ đông,2020-05-18,2020-06-12,2020-06-12,ĐHĐCĐ thường niên năm 2020,,,,
2020-07-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-07-17,2020-08-10,2020-08-10,Trả cổ tức năm 2019 (1400 đ/cp),1400,14,,2019
