Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,1,80191003125,-49549382201,-15149457973,-260240339,-757421878,200715139808,-203525324278,0,11664316264,-5572087731,183241820,-50833609000,31368798528,0,0,1334485701,-23519170682,0,0,494035088,-2359353100,0,-13682758000,0,-15548076012,-27402930430,79237303754,0,51834373324
2010,1,142478703316,-100227659835,-21244267635,-907452048,-566762641,148139749972,-112520975819,10686931545,55151335310,-3471849189,84481576,-44000000000,16850000000,0,0,3382351946,-27155015667,0,0,0,-4842023188,0,-11934960000,0,-16776983188,11219336455,58984835196,6297884,70210469535
2010,2,296037215847,-220420795759,-32906185053,-1690891451,-7358687085,319551102958,-266326261445,0,86885498012,-13289356911,371691739,-93700000000,38453802041,0,0,8375406935,-59788456196,0,0,0,-17696903538,0,-11938976000,0,-29635879538,-2538837722,58984835196,1560,56445999034
2010,3,448947902066,-330067930734,-47740027423,-2325815197,-15633486018,664323953993,-560848865110,0,156655731577,-21235923411,396374442,-134300000000,47053802041,0,0,14260881347,-93824865581,0,0,300000000,-23085952138,0,-35890645000,0,-58676597138,4154268858,58984835196,1560,63139105614
2011,1,136811256587,-84180538877,-23822315089,-369392936,-8871586606,380425211731,-375434272955,0,24558361855,-10618080905,2948766154,-19899000000,35509634700,0,0,7347317373,15288637322,0,0,0,-24258131325,0,-23307643000,0,-47565774325,-7718775148,88631811420,69714076,80982750348
2011,2,233752167911,-111047899271,-15778028461,-103882005,-11213657726,79367981953,-169527805521,0,5448876880,-7697234985,63453755458,-847135000000,755010425208,0,0,11298008129,-25070046190,0,0,0,-587500000,0,-59950700,0,-647450700,-20268620010,80982750348,7037702,60721168040
2011,3,95867414908,-203106083110,-14474644301,-46476210,-14987062522,572455776892,-396356506694,0,39352418963,-12306679251,177294418,-587958000000,601498531700,0,0,7456223402,8867370269,0,0,0,-575500000,0,-47392788000,0,-47968288000,251501232,60721168040,4510862,60977180134
2011,4,750145731881,-339301732645,-16103091275,-75602747,-17493730658,-280964780841,-82482464030,0,13724329685,-16674583411,113559696,-142708972222,124170114282,0,0,19717277315,-15382604340,0,0,0,-288000000,0,-9004000,0,-297004000,-1955278655,60977180134,30481968,59052383447
2012,1,200106588108,-168611395235,-31292927419,-39294845,-4446122834,491167096911,-463541478750,0,23342465936,-6915018000,22327706,-369354140000,384600000000,0,0,11152486980,19505656686,0,0,0,-288000000,0,-47432948000,0,-47720948000,-4872825378,59052383447,-1180941,54178377128
2012,2,248785449534,-304552780160,-17812911007,-24712306,-14044400559,609414245552,-559208082095,0,-37443191041,-17665073516,-7327706,-672950000000,696006251595,0,0,9611661397,14995511770,0,0,15600000000,-288000000,0,0,0,15312000000,-7135679271,54178377128,1474255,47044172112
2012,3,264841057782,-112245764698,-15794757329,-7684753,-15995151004,357019292222,-491086884618,0,-13269892398,-11040404300,359561010,-495400000000,506710024366,0,0,6441402839,7070583915,0,0,24752000000,-270193473,0,-8312000,0,24473494527,18274186044,47044172112,-1474255,65316883901
2012,4,283512182483,-246871732709,-19301898221,-1108400496,-18854870041,421970250471,-272653277365,0,146692254122,-172695741702,1105554121,-688857062678,734039065341,-10362754309,153579617,17641843527,-118975516083,1440000000,0,29100000,0,0,-47638160000,0,-46169060000,-18452321961,65316883901,-8546798,46856015142
2013,1,210726460440,-117349220501,-34812349831,-110815699,-12102980122,381347051578,-415083713931,0,12614431934,-27687693955,3249063,-470460000000,483417750000,-1539326872,0,3598453490,-12667568274,0,0,0,-2246400000,0,-1195000000,0,-3441400000,-3494536340,46856015142,-650986,43360827816
2013,2,160429415544,-44279634480,-20103172131,-1180625483,-20566030455,-378143368224,351773094648,0,47929679419,-14675220994,216750937,470460000000,-181082864090,-858039604,0,4021573213,278082199462,0,0,0,-23046400000,0,-46467681200,0,-69514081200,256497797681,43360827816,70438167,299929063664
2013,3,363002239877,-195817084151,-17210328414,-463589975,-11127045618,1109322165204,-1467299232983,0,-219592876060,-60629272149,651430881,0,331063029246,-8843960,0,3133701619,274210045637,0,0,0,0,0,-41894331375,0,-41894331375,12722838202,299929063664,650986,312652552852
2013,4,166896543022,-72342351617,-22108859061,-176094900,-18313629644,-1045118683895,1389907460269,0,398744384174,-71185863585,1677427722,0,-360283764322,-12211817574,2378640699,16268455155,-423356921905,0,0,0,-6330000000,0,0,0,-6330000000,-30942537731,312652552852,15126533,281725141654
