Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2008,0,104907723435,104792141835,30138881514,30138881514,0,0,71584836975,80875313008,0,0,0,-9290476033,3068423346,0,0,0,0,0,0,161700000,0,0,2838269120,0,0,68454226,0,0,0,0,0,0,0,0,0,115581600,0,0,0,0,0,0,0,115581600,0,13736524564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8179442655,7105309107,8538635107,-1433326000,0,0,0,0,0,1074133548,1364782548,-290649000,0,0,0,0,0,0,0,0,0,5557081909,0,5434053998,0,0,0,123027911,0,0,118644247999,5318951664,5318951664,0,0,0,0,0,0,0,3173039592,0,404544319,240500000,26529360,159035232,0,194088523,0,0,0,0,0,0,1121214638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113325296335,113325296335,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,0,0,-21674703665,-21674703665,0,-21674703665,0,0,0,0,0,0,0,118644247999,0,0
2009,0,329824320087,329609365973,45530352771,35530352771,0,10000000000,54576732230,57045062177,0,0,0,-2468329947,229502280972,0,0,0,0,0,0,3021874384,0,0,664938433,0,0,204803989935,0,0,21011478220,0,0,0,0,0,0,214954114,0,0,43087908,0,0,0,0,171866206,0,10586644365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9137072105,6344593557,11109747557,-4765154000,0,0,0,0,0,2792478548,3702793548,-910315000,0,0,0,0,0,0,0,0,0,1449572260,0,1266128998,0,0,0,183443262,0,0,340410964452,195213119415,195213119415,3600000000,3600000000,0,0,0,0,0,162378217314,0,1592104826,289500000,2655308981,1530318240,0,680755990,0,0,0,0,502796100,0,21984117964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145197845037,145197845037,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,0,0,10197845037,10197845037,0,10197845037,0,0,0,0,0,0,0,340410964452,0,0
2010,0,196506588581,190072322535,21573295638,21573295638,0,0,47900264800,55694168294,0,0,0,-7793903494,120598762097,0,0,0,0,0,0,70254260000,0,0,1160073849,0,0,49123956173,0,0,60472075,0,0,0,0,0,0,6434266046,0,0,42716997,0,0,0,0,6391549049,0,6586927008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5021287193,3374180645,11776224645,-8402044000,0,0,0,0,0,1647106548,3802793548,-2155687000,0,0,0,0,0,0,0,0,0,1565639815,0,413159642,0,0,0,1152480173,0,0,203093515589,66685996652,66685996652,0,0,0,0,0,0,0,10938161150,0,378511000,358700000,357417944,515221611,0,329242385,0,0,0,0,156257600,0,53249424429,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136407518937,136407518937,135509892252,135000000000,135000000000,0,0,0,509892252,0,0,0,0,0,509892252,0,387734433,387734433,0,387734433,0,0,0,0,0,0,0,203093515589,0,0
2011,0,196733909059,196058243106,14993385383,14993385383,0,0,9977230000,10253669713,0,0,0,-276439713,171087627723,0,0,0,0,0,0,165139331484,0,0,33497377700,0,0,30907599351,0,0,2864189459,0,-61320870271,0,0,0,0,675665953,0,0,40475313,0,0,0,0,635190640,0,4079828427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563984699,756875299,10471608281,-9714732982,0,0,0,0,0,807109400,3963125948,-3156016548,0,0,0,0,0,0,0,0,0,2515843728,0,706625047,0,0,0,1809218681,0,0,200813737486,63780731276,63780731276,0,0,0,0,0,0,0,19892810873,0,156114722,313700000,54493870,147583064,0,12674167193,0,0,0,0,0,0,30138801021,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137033006210,137033006210,135509892252,135000000000,135000000000,0,0,0,509892252,0,0,0,0,0,509892252,0,1013221706,1013221706,0,1013221706,0,0,0,0,0,0,0,200813737486,0,0
2012,0,219760816691,219398520041,3357391296,3357391296,0,0,213176333304,214303743034,0,0,0,-1127409730,2864795441,0,0,0,0,0,0,5863600000,0,0,739661500,0,0,30130746501,0,0,1688157978,0,-35557370538,0,0,0,0,362296650,0,0,87263650,0,0,0,0,275033000,0,2911543850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437972336,415756336,9383574888,-8967818552,0,0,0,0,0,22216000,3963125948,-3940909948,0,0,0,0,0,0,0,0,0,2473571514,0,468275566,0,0,0,2005295948,0,0,222672360541,85252263802,85252263802,0,0,0,0,0,0,0,15311807964,0,12416158036,313700000,227580227,257892654,0,26193455929,0,0,0,0,0,0,30128608459,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137420096739,137420096739,135509892252,135000000000,135000000000,0,0,0,509892252,0,0,0,0,0,509892252,0,1400312235,1400312235,0,1400312235,0,0,0,0,0,0,0,222672360541,0,0
2013,0,140672877601,140647454269,12347914805,12347914805,0,0,121950346736,122264380719,0,0,0,-314033983,6349192728,0,0,0,0,0,0,141000000,0,0,368632500,0,0,29815450117,0,0,622091312,0,-24597981201,0,0,0,0,25423332,0,0,10247000,0,0,0,0,15176332,0,2590062713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144442136,144442136,9278926988,-9134484852,0,0,0,0,0,0,3963125948,-3963125948,0,0,0,0,0,0,0,0,0,2445620577,0,216548516,0,0,0,2229072061,0,0,143262940314,61638084160,61638084160,0,0,0,0,0,0,0,24825902135,0,702210708,888700000,301328129,662570381,0,3728925000,0,0,0,0,573750,0,30124813524,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81624856154,81624856154,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,-54453855331,-54453855331,0,-54453855331,0,0,0,0,0,0,0,143262940314,0,0
2014,0,190021530336,189824775855,60386763578,60386763578,0,0,126125526879,129573740322,0,0,0,-3448213443,3312485398,0,0,0,0,0,0,141000000,0,0,475250296,0,0,31689459991,0,0,31734339,0,-29024959228,0,0,0,0,196754481,0,0,121739000,0,0,0,0,75015481,0,5294835004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904016000,16516000,9278926988,-9262410988,0,0,0,0,0,2887500000,6933125948,-4045625948,0,0,0,0,0,0,0,0,0,2390819004,0,33779236,0,0,0,2357039768,0,0,195316365340,89443837399,89443837399,0,0,0,0,0,0,0,54080656386,0,352305200,198700000,2442647289,787714432,0,1066859630,0,0,0,0,0,0,30111893929,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105872527941,105872527941,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,-30206183544,-30206183544,0,-30206183544,0,0,0,0,0,0,0,195316365340,0,0
2015,0,146399295654,145922311770,87783057054,87783057054,0,0,17357077961,20475302713,0,6655769451,0,-9773994203,40782176755,386666667,0,386666667,386666667,0,0,0,0,29050582610,40373287500,0,0,0,0,0,5473933,-29033833955,0,0,0,0,0,476983884,277057486,0,172379750,10000000,0,17546648,0,0,0,5871846379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597388000,498496000,9843534988,-9345038988,0,0,0,0,0,2098892000,7183125948,-5084233948,0,0,0,0,0,0,0,0,0,3274458379,0,37543336,0,0,3236915043,0,0,0,152271142033,21649212842,21649212842,0,0,0,0,0,0,0,12723414529,0,1288745216,198700000,26076579,496409343,0,291005342,0,0,0,0,0,0,6221801300,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130621929191,130621929191,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,-5456782294,-5456782294,0,-5456782294,0,0,0,0,0,0,0,152271142033,0,0
2016,0,151373192127,150920107878,68466996048,68466996048,0,0,45968217041,40167302713,0,19990751484,0,-14189837156,36484894789,1066999966,0,1066999966,1066999966,0,0,0,0,29067363785,35373287500,0,0,0,0,0,5680733,-29028437195,0,0,0,0,0,453084249,157980185,0,285104064,10000000,0,0,0,0,0,5587968331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506460053,310293328,9843534988,-9533241660,0,0,0,0,0,1196166725,7401472948,-6205306223,0,0,0,0,0,0,0,0,0,4081508278,0,49711867,0,0,4031796411,0,0,0,156961160458,21151398314,18885398314,0,0,0,0,0,0,0,5959938349,0,627616341,198700000,5513164903,648513218,102927814,1828697937,0,0,0,0,0,0,3602779219,0,403060533,0,0,2266000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266000000,0,0,0,135809762144,135809762144,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,-268949341,-268949341,0,-268949341,0,0,0,0,0,0,0,156961160458,0,0
2017,0,426394504927,391087931978,5407777371,5407777371,0,0,384896555503,21706735360,0,363189820143,0,0,783599104,290000000,0,290000000,290000000,0,0,0,0,29720106099,90287500,0,0,0,0,0,4930200,-29321724695,0,0,0,0,0,35306572949,10148780,0,286424169,35010000000,0,0,0,0,0,6271562448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603073625,122090656,9130548041,-9008457385,0,0,0,0,0,480982969,7741472948,-7260489979,0,0,0,0,0,0,0,0,0,5668488823,0,76061871,0,0,5592426952,0,0,0,432666067375,33454828499,30600251699,0,0,0,0,0,0,0,6229054302,0,741705925,0,20208600930,572389559,84013482,2288488339,0,0,0,0,0,0,72938629,0,403060533,0,0,2854576800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854576800,0,0,0,399211238876,399211238876,310956293997,310500000000,310500000000,0,-68330000,0,524623997,0,0,0,0,0,539355743,14731745,87700857391,86347887209,0,86347887209,1352970182,0,0,0,0,0,0,432666067375,0,0
