Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2014,4,9314766255,0,0,0,0,0,0,0,0,6145745379,0,0,0,0,182872924,310573160,0,0,2675574792,0,9314766255,-5938350756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376415499,0,0,0,0,0,0,0,0,0,0,0,0,0,-1529936025,1846479474,0,-8811607,-8811607,0,1837667867,0,0,0,-21434188,0,1816233679,1816233679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0
2015,1,4906073999,0,0,0,0,0,0,0,0,4275856637,0,0,0,0,97860538,22700,0,0,532334124,0,4906073999,407547013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5313621012,0,0,0,0,0,0,0,0,0,0,0,0,0,-1751161776,3562459236,0,0,0,0,3562459236,0,0,0,0,0,3562459236,3562459236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0
2015,2,5320435500,0,0,0,0,0,0,0,0,4559642158,0,0,0,0,195830354,64950,0,0,564898038,0,5320435500,-7292746522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1972311022,0,0,0,0,0,0,0,0,0,0,0,0,0,-1978828620,-3951139642,30674709091,-21426110,30653282981,0,26702143339,0,0,0,-17546648,0,26684596691,26684596691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0
2015,3,3625775729,0,0,0,0,0,0,0,0,1932528761,0,0,0,0,242828335,55500,0,0,1450363133,0,3625775729,-6338638786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2712863057,0,0,0,0,0,0,0,0,0,0,0,0,0,-2133322293,-4846185350,0,0,0,0,-4846185350,0,0,0,0,0,-4846185350,-4846185350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-359,0
2015,4,1915617374,0,0,0,0,0,0,0,0,634888326,0,0,0,0,176375882,35500,0,0,1104317666,0,1915617374,-13131773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902485601,0,0,0,0,0,0,0,0,0,0,0,0,0,-2521929124,-619443523,0,0,0,0,-619443523,0,0,0,0,0,-619443523,-619443523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,0
2016,1,1617419918,1036961700,40840000,791937200,204184500,0,72084769,0,0,451557211,0,0,0,0,56816238,0,0,0,0,0,1617419918,-3175827476,-2158167200,-263355000,-1894812200,0,0,0,0,0,0,0,-291575660,0,-722723364,0,0,0,-3361252,0,-1558407558,725580211,0,38923394,0,686656817,0,0,0,0,0,0,0,0,-1928456275,-2761283622,0,0,0,0,-2761283622,-2761283622,0,0,0,0,-2761283622,-2761283622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,339298504,70800,0,0,70800,0,139876197,0,0,177026011,0,0,0,0,22325496,0,0,0,0,0,339298504,-1514775579,-1173189760,0,-1173189760,0,0,0,0,0,0,0,-320432978,0,0,0,-16279668,0,-4873173,0,-1175477075,625991907,0,11437850,0,614554057,0,0,0,0,0,0,0,0,-1631937216,-2181422384,0,0,0,0,-2181422384,0,-2181422384,0,0,0,-2181422384,-2181422384,0,0,0,0,0,0,0,0,0,0,0,2181422384,-2181422384,0,0,0
2016,3,7281786140,27800,0,0,27800,0,75383451,0,0,7149443320,0,0,0,0,56931569,0,0,0,0,0,7281786140,-3049872181,-1179876497,0,-1179876497,0,0,0,0,0,0,0,-1855028131,0,0,0,0,-9892355,-5075198,0,4231913959,560398720,0,13024322,0,547374398,0,0,0,0,0,0,0,0,-1696586431,3095726248,0,0,0,0,3095726248,3095726248,0,0,0,0,3095726248,3095726248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,15621178336,33400,0,0,33400,0,420620384,0,0,14611457462,0,0,0,0,589067090,0,0,0,0,0,15621178336,-7639244625,674442480,0,674442480,0,0,0,0,0,0,0,-3649368466,0,-717463728,0,-176681879,0,-3770173032,0,7981933711,2293400057,0,64150658,0,2229249399,0,0,0,0,0,0,0,0,-2342157208,7933176560,0,-125000000,-125000000,0,7808176560,7808176560,0,0,0,0,7808176560,7808176560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,20498327659,19100,0,0,19100,0,848917956,0,0,19328640084,0,0,0,0,320750519,0,0,0,0,0,20498327659,-3497107870,975759974,0,975759974,0,0,0,0,0,0,0,-4301218571,0,0,0,-165612313,0,-6036960,0,17001219789,2261579439,0,74279143,0,2187300296,0,0,0,0,0,0,0,0,-1986507663,17276291565,0,0,0,0,17276291565,17276291565,0,0,0,0,17276291565,17276291565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,1280
