disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-04-20,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2009-04-20,,,,,,,
2009-08-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-08-14,2009-09-09,2009-09-09,Trả cổ tức đợt 1/2009 (800 đ/cp),800,8,1,2009
2009-10-20,investorRight,MEETING,Họp cổ đông,2009-10-26,2009-11-14,2009-11-14,ĐHCĐ bất thường 2009,,,,
2010-06-15,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-06-21,2010-07-15,2010-07-15,Trả cổ tức đợt 2/2009 (450 đ/cp),450,4.5,2,2009
2010-06-15,investorRight,MEETING,Họp cổ đông,2010-06-21,2010-07-13,2010-07-13,ĐHCĐ thường niên 2010,,,,
2010-06-23,investorRight,ISSUE,Phát hành thêm,2010-06-21,2010-08-20,,Tỷ lệ 2:1 với giá 10.000 đ/cp,,50,,
2010-09-11,investorRight,POLL,Lấy ý kiến cổ đông,2010-09-15,2010-09-27,2010-09-27,Lấy ý kiến cổ đông bằng văn bản,,,,
2010-10-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-10-21,2010-11-08,2010-11-08,Trả cổ tức đợt 1/2010 (800 đ/cp),800,8,1,2010
2011-02-22,investorRight,MEETING,Họp cổ đông,2011-03-08,2011-04-21,2011-04-21,ĐHCĐ thường niên 2011,,,,
2011-05-06,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-11,2011-05-25,2011-05-25,Trả cổ tức đợt 2/2010 (650 đ/cp),650,6.5,2,2010
2011-07-07,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-07-13,,,Số lượng 131.827.640 cp,,,,
2011-10-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-10-19,2011-11-01,2011-11-01,Trả cổ tức đợt 1/2011 (800 đ/cp),800,8,1,2011
2012-02-28,investorRight,MEETING,Họp cổ đông,2012-03-07,2012-05-05,2012-05-05,ĐHĐCĐ thường niên năm 2012,,,,
2012-05-28,investorRight,POLL,Lấy ý kiến cổ đông,2012-06-04,,,v/v bổ sung ngành nghề kinh doanh,,,,
2012-05-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-06-04,2012-06-15,2012-06-15,Trả cổ tức đợt 2/2011 (500 đ/cp),500,5,2,2011
2012-08-13,investorRight,MERGER,Sáp nhập,2012-08-17,,,Nhận thêm cổ phiếu tỷ lệ 1:0.21 do thực hiện sáp nhập,,21,,
2012-10-17,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2012-10-26,,,Số lượng 405.000.000 cp,,,,
2013-02-20,investorRight,MEETING,Họp cổ đông,2013-02-25,2013-04-06,2013-04-06,ĐHĐCĐ thường niên năm 2013,,,,
2013-12-16,investorRight,POLL,Lấy ý kiến cổ đông,2013-12-27,,,"Vv  Chốt danh sách cổ đông để gửi thông báo đến cổ đông về việc thực hiện quyền ứng cử, đề cử nhân sự dự kiến bầu bổ sung thành viên Hội đồng Quản trị nhiệm kỳ 2012-2017.",,,,
2014-03-06,investorRight,MEETING,Họp cổ đông,2014-03-10,2014-04-19,2014-04-19,ĐHĐCĐ thường niên năm 2014,,,,
2014-07-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-07-04,2014-07-18,2014-07-18,Trả cổ tức năm 2013 (750 đ/cp),750,7.5,,2013
2014-08-21,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành tăng vốn điều lệ, tỷ lệ 4:1",,25,,
2014-11-04,investorRight,POLL,Lấy ý kiến cổ đông,2014-11-10,,,Vv phát hành cổ phiếu thực hiện giao dịch sáp nhập Công ty tài chính Vinaconex-Viettel,,,,
2015-03-12,investorRight,MEETING,Họp cổ đông,2015-03-23,2015-04-24,2015-04-24,ĐHĐCĐ thường niên năm 2015,,,,
2015-08-04,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2015-08-06,2015-08-10,,"Trả cổ tức năm 2014, Tỷ lệ 100:7",,7,,2014
2015-09-08,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2015-09-14,,,Số lượng 62.014.914 cp,,,,
2015-09-24,investorRight,MEETING,Họp cổ đông,2015-09-29,2015-10-24,2015-10-24,ĐHĐCĐ bất thường năm 2015,,,,
2016-03-07,investorRight,MEETING,Họp cổ đông,2016-03-15,2016-04-21,2016-04-21,ĐHCĐ thường niên năm 2016,,,,
2016-12-07,investorRight,POLL,Lấy ý kiến cổ đông,2016-12-29,,,"V/v thực hiện quyền ứng cử, đề cử nhân sự dự kiến bầu bổ sung thành viên HĐQT, BKS nhiệm kỳ 2017-2022",,,,
