Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,4,159281517370,-109708284706,-28469904346,-9013507224,-304333299,195990893378,-205638391870,0,2137989303,-25179924577,16974545,0,0,0,62767617440,1788409307,39393076715,0,0,122694880886,-101868076596,0,-3245330000,0,17581474290,59112540308,40191346775,0,99303887083
2010,1,74192308421,-127060983422,-31708233280,-7674229634,-8560415549,131233630357,-87050801104,12601490434,-56628724211,-66091611818,0,0,0,-16265000000,0,1025044040,-81331567778,0,0,149019676760,-86298979572,0,0,0,62720697188,-75239594801,92640747210,0,17401152409
2010,2,275793048857,-242484930202,-64477077657,-30804781673,-13472752841,314936607102,-299306379966,0,-59816266380,-93421468126,1111313636,0,0,-54745250000,21300000000,3573227884,-122182176606,5034850,0,314955601262,-160989170300,0,0,0,153971465812,-28026977174,99303887083,0,71276909909
2010,3,411649542971,-394062302533,-90122968116,-66388830019,-15222511860,622882018495,-642159035721,0,-173424086783,-133545660341,1215774788,0,0,-54971040000,21300000000,13406696108,-152594229445,144017993759,1220000,569618379230,-273240234567,0,-29400000000,0,410997358422,84979042194,99303887083,0,184282929277
2011,1,268793854778,-145037830482,-39000359606,-26867753978,-6065589145,57540262265,-171085830248,14445067035,-61723246416,-8933706731,1526300000,-36919299200,10793863038,-360610000,0,317642020,-33575810873,0,0,138441981301,-89721590484,0,0,0,48720390817,-46578666472,88281520024,0,41702853552
2011,2,267039546321,-190051949687,-28422046041,-38615261515,-1546219918,319016825439,-239341326976,0,88079567623,-159045383467,622599000,-1192052900,-10793863038,-699140000,0,1441019713,-169666820692,0,0,274775689709,-192803132729,0,0,0,81972556980,385303911,41702853552,0,42088157463
2011,4,421214364871,-237191286652,-40941260893,-38320031270,-53334683,426800086305,-456411269782,0,75097267896,-13623419570,-1499000,-3271149928,-1275610000,160610000,0,533481715,-17477586783,0,0,263960588093,-208978984925,0,-14625000000,0,40356603168,97976284281,30888091299,69587280,128933962860
2012,1,237606480153,-172884852069,-42795217975,-33609033967,-261173929,25441039966,-81078054894,16730311313,-67580812715,-12223938000,0,0,0,-410885000,800000000,296934954,-11537888046,0,0,191493716854,-194532784540,0,0,0,-3039067686,-82157768447,128936855205,0,46779086758
2012,2,238110807769,-131231321427,-28932982548,-41560002637,167633600,9171300120,6300451743,0,52025886620,-39918419780,150200000,-3000000,2500000000,0,745000000,364753856,-36161465924,0,0,155585198524,-160805920361,0,0,0,-5220721837,10643698859,46779086758,0,57422785617
2012,3,281585849986,-166534769662,-20669589981,-26085374199,-1376725245,85297028469,-100755835821,0,51460583547,-1523763530,1614126875,-3021632718,700000000,0,0,245195127,-1986074246,0,0,161524680868,-174181490740,0,0,0,-12656809872,36817699429,57422785617,0,94240485046
2012,4,326310248929,-208572349822,-38196323525,-28185156009,-4289108849,8982974920,-56819253295,0,-768967651,-33216447572,1589139575,-1900000000,3800000000,0,343300000,223818882,-29160189115,0,0,244526281047,-200178206550,0,-35100000000,0,9248074497,-20681082269,94240485046,427934,73559830711
2013,1,283870624841,-150160459175,-49625775271,-36576438693,-772180827,4352067217,-11069536849,0,40018301243,-12111872592,0,-1240000000,1390000000,0,0,300173235,-11661699357,0,0,173719228294,-204500566780,0,0,0,-30781338486,-2424736600,73562610225,0,71137873625
2013,2,222560533075,-139113281565,-24015833051,-23953458886,-8632018788,10495779132,-48257376680,0,-10915656763,-47005517268,500000,0,8587670273,0,1549995000,3136231316,-33731120679,0,0,230056147479,-195056905460,0,0,0,34999242019,-9647535423,71137873625,0,61490338202
2013,3,262152900815,-107286434614,-32272761072,-30026348172,-5744962087,26449146786,-44454657699,0,68816883957,-1940742911,0,0,456156000,0,0,128766775,-1355820136,0,0,180665314847,-230811572447,0,0,0,-50146257600,17314806221,61490338202,0,78805144423
2013,4,332478749235,-176267795208,-36032995251,-28201641062,-15568515253,4245936722,-44423844839,0,36229894344,-3404353522,0,-200000000,200000000,0,1407484115,155791311,-1841078096,-569600000,0,235842291852,-193514595270,0,-29250000000,0,12508096582,46896912830,78805144423,-60279,125701996974
2014,1,272060753888,-140486062214,-49995399159,-27301870095,-7457494502,8754879580,-53871490302,0,1703317196,-19267073482,809545455,-4995309967,5190466680,0,36781431092,5641161798,24160221576,0,0,238597790354,-305459852019,0,0,0,-66862061665,-40998522893,125701996974,8363,84703482444
2014,2,256476449065,-170654005761,-42024916700,-30347595091,-5771380065,42164119993,-74487168561,0,-24644497120,-14679901597,-4000000,2806168239,-4790466680,0,-6829802425,-5072833461,-28570835924,0,0,273723405882,-224622446856,0,0,0,49100959026,-4114374018,84703482444,-8363,80589100063
2014,3,230063457795,-109433022211,-4436430844,-24549432650,-4607343906,-453160290,-10744784140,0,75839283754,-14116242962,1782854545,-10944663707,9905536647,0,6370000000,5951995115,-1050520362,0,0,121204083884,-193969525725,0,-30566300000,0,-103331741841,-28542978449,80589100063,0,52046121614
2014,4,0,0,0,0,0,0,-22229521630,0,-22229521630,-86483563342,22775000,10944663707,-9405536647,0,25538645981,-5480823094,-64863838395,0,0,263738821413,-124651278678,0,0,0,139087542735,51994182710,52046121614,257619,104040561943
