Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,0,5229759231298,-136359202193,5093400029105,-4132933499438,960466529667,11322516253,-211648745242,-198159670977,-319306552902,-207657042842,233176704934,197559786294,-121458978015,76100808279,54523014421,363800527634,-49910647972,0,-49910647972,313889879662,81438606820,232451272842,0,0
2010,0,7303873579863,-80044626119,7223828953744,-5954671563190,1269157390554,41314364960,-245999010840,-229199643662,-315681669837,-270255587412,478535487425,162539187583,-18126130114,144413057469,65348466805,688297011699,-133548133131,0,-133548133131,554748878568,0,554748878568,0,0
2011,0,7067216837313,-108413953270,6958802884043,-5750818023458,1207984860585,88999551890,-392249622467,-361037478842,-382650556745,-315230256210,206853977053,89984925867,-68590541309,21394384558,-8599094249,219649267362,-68785630960,0,-68785630960,150863636402,9705168995,141158467407,0,0
2012,0,5799178234848,-103012204329,5696166030519,-4692332522621,1003833507898,84416194198,-377866753372,-360511783923,-334669600533,-295080086264,80633261927,71387540824,-89416088727,-18028547903,-40382301586,22222412438,-58022962540,300183775,-57722778765,-35500366327,-77240562213,41740195886,0,0
2013,0,6179560724587,-88968241601,6090592482986,-4921016937345,1169575545641,10735644844,-372231873072,-278321687268,-355090232346,-330541881578,122447203489,62695018137,-75689117775,-12994099638,-11933641681,97519462170,-59282672461,-300183775,-59582856236,37936605934,7855321813,30081284121,0,0
2014,0,8147455320572,-138729510451,8008725810121,-6410226942547,1598498867574,39129852959,-247346479636,-220048318893,-490067797449,-418691181283,481523262165,94857507671,-123934216142,-29076708471,8208707174,460655260868,-92690201027,247728846,-92442472181,368212788687,72566265699,295646522988,0,0
2015,0,8000663344098,-180758743824,7819904600274,-6103024455485,1716880144789,32255846952,-198505470495,-161134244197,-537174161143,-444812729402,602060890249,63004932043,-140790944987,-77786012944,0,524274877305,-117920839914,147562318,-117773277596,406501599709,78114363006,328387236703,1239,0
2016,0,8145841780347,-7062966208,8138778814139,-6160098338004,1978680476135,85433182144,-202038522414,-160691343002,-560899200220,-550109606078,802546442950,61951831600,-95761755831,-33809924231,0,768736518719,-151906165460,3875437730,-148030727730,620705790989,106955572083,513750218906,1826,0
2017,0,9205509347295,-9003356644,9196505990651,-7055593789496,2140912201155,77556616941,-169775660136,-150895145691,-561848219206,-573698732583,929019913059,109752944789,-124963104554,-15210159765,0,913809753294,-166575080186,-25171883132,-191746963318,722062789976,121925620542,600137169434,1585,0
2018,0,8816902731708,-4807157955,8812095573753,-6767914235302,2044181338451,137494544508,-201741349444,-172629764861,-632854022158,-501683032037,848041922475,78815991077,-80009528768,-1193537691,0,846848384784,-176715508385,-2920036232,-179635544617,667212840167,101718146702,565494693465,1261,0
2019,0,10138194645221,-22610992435,10115583652786,-7693260718813,2422322933973,99305075194,-213232232957,-170526202067,-761485887655,-565528763767,984503995805,66593423358,-80948631832,-14355208474,0,970148787331,-205993975236,-6125519947,-212119495183,758029292148,106074477942,651954814206,0,0
