Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2006,0,72810936152,103917886336,77199598,413268509,0,5633382900,27034445770,0,209887119265,15436335927,-32356530177,-128998716758,-1024208008,-27109283574,-19542822376,8639406551,-5745985812,19185315038,-40093138515,5701050110,-79080036564,123678034577,-17516708370,359515000,9704072954,2752789192,120226351000,-44500000,332736925797,-347466432042,0,-40179802683,0,65272542072,87210646302,43116242178,4061123,130330949603
2007,0,116507428829,66699078789,818517506,1246478587,0,-7448113700,13998980379,0,191822370390,-46900858373,39168665059,-55675979263,137484530,-14399644521,-15708416493,4774345862,-3571547660,99646419531,-20161510031,65017386552,-218600000000,219000000000,-164181840000,22727384400,11978308103,-84220270976,51148000000,0,177543526108,-231087755684,0,-10028669930,0,-12424899506,3001249049,130330949603,-6175701,133326022951
2008,0,93698225450,48055502145,80007404703,-1430738155,0,-26967298726,16328528626,0,209691624043,-55506927892,-20513748641,-45983251611,-4403238950,-16543193413,-33948253692,9145718365,-14019768678,27918959531,-35927181686,1171885071,-23376400000,77600000000,-54367550000,25000000,25939725389,-8934521226,0,-9703995196,205037636469,-223644015943,0,-93930334400,0,-122240709070,-103256270765,133326022951,1226984,30070979170
2009,0,211981556347,45440367767,-35508957031,218567046,0,-33983310253,15815760756,0,203963984632,51448978590,-6751648619,-53747236130,795104594,-16004675928,-1480818918,1560365213,-3655376462,176128676972,-47072298060,8688793777,-48906870350,18653789093,-6678840000,10218855814,31992281357,-33104288369,0,0,313274305407,-302849205955,0,-23394895666,0,-12969796214,130054592389,30070979170,32138942,160157710501
2010,0,394084353943,42337986346,9686278861,6418892406,0,-41512033494,10052560689,0,421068038751,-129990580294,-24930605470,94949765142,-84129885935,-9607792605,-99973611037,0,-23258987286,144126341266,-191542337439,5681790519,-1189768117,53847137270,-20796620000,91710180200,37160844596,-25128772971,275135489980,0,206497309317,-247010783034,0,-50478099000,0,184143917263,303141485558,160157710501,0,463299196059
2011,0,509057218116,43308732108,-10227075420,-14876178007,0,-52350280868,28917830423,0,503830246352,-219208182072,-50267544028,27973516672,-16643235551,-27486000993,-118461990456,1601450225,-14987885235,86350374914,-729458351109,24301598960,-8505490046,32272938461,-7408568191,18750000000,16897536865,-653150335060,0,0,791195317787,-421745770449,0,-139739057250,0,229710490088,-337089470058,463299096059,63931324,126273557325
2012,0,43547754750,94729832144,-20766369757,24946962,0,8429384527,96737935814,0,222703484440,381757520401,-227866669599,-133913498488,-24780685600,-91159928861,-13147668527,415562772,-16596958286,97411158252,-612655714075,80720000,-2852212538,361643070,-12227000000,16119397564,3739852754,-607433313225,0,0,1894079209567,-1307540096496,0,-75084404967,0,511454708104,1432553131,126273557325,1576864,127707687320
2013,0,55516959494,117452483843,-7252061035,-1636069,0,7428597772,86529077786,0,259673421791,248671166527,47359830381,21105956621,23990004404,-88368196430,-20960742026,1760165053,-11131009769,482100596552,-121469018212,8852879143,-1078350398,1108830981,-972323000,1900000000,2498372873,-109159608613,0,0,1310704380329,-1738417675168,0,-49952486483,0,-477665781322,-104724793383,127707687320,1582194,22984476131
2014,0,61869055363,150701711312,933487290,0,0,761361706,60206836657,0,274472452328,-48524332497,160314982215,14090561737,2106199614,-62165925230,-16840793918,4542386483,-6503098887,321492431845,-184919723279,0,0,6600000000,-233400000,18000000000,1353078969,-159200044310,0,0,1243506294658,-1126605488398,0,-71768875338,0,45131930922,207424318457,22984476131,0,230408794588
2015,0,55091223440,95674801007,-1558690847,0,0,-4034321375,36753710202,0,181926722427,-155936624000,12212357598,15621054868,-20575289229,-39189873471,-13533751300,5179550000,-5111600886,-19407453993,-209648167697,21000000,0,0,-91613982750,14058940200,5034513501,-282147696746,0,0,1379982419373,-1278891507039,0,-11119986214,0,89970926120,-211584224619,230408794588,0,18824569969
2016,0,177444991309,165228105961,13402186797,-37228179,-12732906889,10618054968,22892194092,0,376815398059,223671825415,-214238836665,-100794473468,2156109504,-42108920737,-15493697226,5824960000,-10235913273,225596451609,-66741069523,0,-114565668347,177282712144,-35680520410,106457747874,12499233129,79252434867,0,0,1170768983215,-1363588027733,0,-41851638157,0,-234670682675,70178203801,25917546876,-7092976907,89002773770
2017,0,84049765666,163923880491,-383334808,153545682,12732906889,-45542153049,63715658273,0,292650269144,-132759051350,-71488120234,-31143976205,-22181983541,-44752049060,-24099312168,14805294002,-24580998301,-43549927713,-48775329123,30241850000,-138355237088,98860614428,0,0,7576434084,-50451667699,0,0,1954799950370,-1677981620670,0,-85750223000,0,191068106700,97066511288,89002773770,0,186069285058
