Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2008,0,454757650000,34113256000,4498403000,2083145000,0,0,50968074000,-121853069000,424567459000,-8262125000,-61338162000,83604984000,0,-50968074000,-34448789000,0,-2945382000,350209911000,-141626316000,4457324000,-623169644000,301393710000,-62920350000,0,117303310000,-404561966000,16100000000,-1814071000,1342802253000,-1223538400000,0,0,0,133549782000,79197727000,17777261000,0,96974988000
2009,0,722061639000,71346003000,39528613000,0,522694000,-53453834000,45236593000,-88745312000,736496396000,3130499000,-54221162000,230622239000,0,-44687425000,-70259599000,0,-5453082000,795627866000,-411673184000,228936000,-594457928000,417628610000,-106000000000,14282104000,72650962000,-607340500000,13741510000,0,1863524278000,-1403185793000,0,-10372000,0,474069623000,662356989000,96974988000,0,759331977000
2010,0,1369752361000,102774708000,11031021000,547138000,0,-145026988000,92917362000,0,1431995602000,-25993254000,-98507867000,327689282000,0,-93320841000,-92864831000,0,-3376250000,1445621841000,-477116385000,594373000,-7148308810000,7138308810000,0,128538936000,127383874000,-230599202000,40000000000,0,1972884955000,-1688018255000,0,0,0,324866700000,1539889339000,759331977000,0,2299221316000
2011,0,2583943720000,136750607000,86341534000,1642433000,4968036000,-994367523000,250018940000,0,2069297747000,120370049000,-173350509000,-64408161000,0,-177919702000,-148611055000,0,-11478786000,1613899583000,-558264950000,2406498000,-51172051914000,46860051914000,-808827785000,0,486079545000,-5190606692000,3273195109000,0,4565862172000,-1851882274000,0,0,0,5987175007000,2410467898000,2299221316000,21037567000,4730726781000
2012,0,3319588322000,329062086000,40921593000,-204365000,4908672000,0,487983049000,-1317734710000,2864524647000,112185501000,8195519000,65503708000,9649163000,-349394940000,-212074304000,0,-19282821000,2479306473000,-861222393000,2023051000,-32774714018000,31316669566000,0,63998000,293351760000,-2023828036000,12500000000,0,3251205012000,-5037517428000,0,-25988156000,0,-1799800572000,-1344322135000,4730726781000,-2819635000,3383585011000
2013,0,3964355629000,428607400000,34705996000,-3950564000,7521556000,0,388753736000,-1491082757000,2931932096000,-135187199000,-53410622000,319242354000,5742294000,-349694242000,-778250034000,0,-28159669000,1912214978000,-333673975000,1572599000,-47816556615000,42257556615000,-431584603000,1061861898000,425442312000,-4835381769000,2236487265000,0,7376669278000,-5879222265000,0,-24876448000,0,3709057830000,785891039000,3383585011000,-1246725000,4168229325000
2014,0,4154073951000,471594821000,64374710000,49069492000,8476464000,-73608418000,374716188000,-2147064742000,2901632466000,-7820916000,-380064843000,188673368000,18508191000,-259493639000,-560426360000,0,-18025218000,1882983049000,-748070962000,4644502000,-26155917663000,24933992356000,-62575982000,0,1399817681000,-628110068000,57580350000,-1640252631000,11546557707000,-9332503013000,0,-2458428440000,0,-1827046027000,-572173046000,4168229325000,-300186000,3595756093000
2015,0,3426542659000,569089789000,92508921000,-6522337000,10684116000,-12577237000,335761169000,-1137715592000,3277771488000,-27888378000,63301972000,475841761000,20190849000,-203807082000,-1122692334000,0,-6429605000,2476288671000,-1154673054000,2542788000,-42552508727000,49304315743000,-590851122000,501800000000,840336505000,6350962133000,39813010000,0,11603228943000,-17625477362000,0,-3080229986000,0,-9062665395000,-235414591000,3595756093000,6322120000,3366663622000
2016,0,3162852516137,684365934207,52262080735,88494016,1935134443,-6648042500,117857140158,-480348042703,3532365214493,42648772998,34018360660,-108318131689,25963823781,-115044203443,-431051744862,0,-12840046137,2967742045801,-634843683452,3863456185,-44606904178530,46039035068000,-773433922965,5410434000,724885024521,758012197759,30000134010,0,8481450471251,-7682156882445,0,-1005198769200,0,-175905046384,3549849197176,3366663621920,-2267897766,6914244921330
2017,0,2621967572364,674245273989,30761091598,465899740,2012204594,-453172625151,131876543711,-5318434000,3002837526845,-39021357334,-322145799020,-17270444352,35077038825,-128967211624,-417362885649,0,-196600000,2112950267691,-489808473401,1848263994,-9093781720000,5252066841175,0,0,255682931659,-4073992156573,49726600000,-247200000,7798314906822,-7412453959741,0,-1157089232500,0,-721748885419,-2682790774301,6914244921330,4458927220,4235913074249
2018,0,3894405218185,685883152709,77111027113,-131172203,14496001037,-546923962024,180421924187,-5318434000,4299943755004,-20673206465,-278755301655,571272430854,31856346083,-178714103145,-525263590831,0,-82000000,3899584329845,-419735286269,2645551428,-5393211720000,3759270440000,-1612925442493,0,146796478068,-3517159979266,128751595699,0,13076955605131,-13240408311688,0,-2916727251200,0,-2951428362058,-2569004011479,4235913074249,2210919756,1669119982526
2019,0,4491779313082,683647896253,42936679383,-390948962,0,-608174689761,235821679467,0,4845619929462,-106580652628,3309468770,-89570589604,29075228514,-226368531574,-336494660239,0,-88900000,3968297183142,-1134946239050,23989791915,-2174700000000,356200000000,0,0,99441361113,-2830015086022,213452750000,0,17077918308831,-15158706453498,0,-2758135382300,0,-625470776967,512811320153,1669119982526,9429736289,2191361038968
