Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,142889931000,-129261701270,-36168927444,-3966976653,-2104913812,0,0,0,-28612588179,-12604280061,101864000,0,0,0,0,0,-12502416061,0,0,66564511038,-9635136339,0,0,0,56929374699,15814370459,36404954351,0,52219324810
2010,2,375569945019,-288786427687,-91748528868,-11558364245,-5586550961,57950677215,-36127227882,0,-286477409,-68882967517,434220857,0,0,-20775000000,5233682314,21421896364,-62568167982,0,0,236617548256,-144430057604,0,-28137600000,0,64049890652,1195245261,50111249967,0,51306495228
2010,3,262355968775,-209601536011,-54646989879,-25677917796,-9701556824,20053272505,-16621928095,0,-33840687325,-52310704766,5078030,0,0,-12041510000,-1438413216,416530270,-65369019682,19950000000,0,178175018767,-114700671596,0,0,0,83424347171,-15785359836,51306495228,0,35521135392
2011,1,234371470000,-149430491524,-62273973687,-19558693399,-9973157465,5292667378,-15999569764,38926356502,-17571748461,-4206219999,19776484,0,0,-6895910000,0,570233084,-10512120431,0,0,95503365528,-140015000075,0,0,0,-44511634547,-72595503439,98231819533,0,25636316094
2011,2,360702191461,-261840414754,-60863456273,-23213789454,-170449342,9705009328,-13390096081,0,10928994885,-27414556454,219253516,0,0,0,664203000,161410193,-26369689745,0,0,220318623203,-157219148955,0,0,0,63099474248,47658779388,25636316094,0,73295095482
2011,3,338617252148,-199606306781,-67741599065,-21993853780,-572834805,17667326852,-81270706415,0,-14900721846,-245863636,420070950,0,0,-6921613520,0,3281285866,-3466120340,0,0,120432798748,-142255397794,0,0,0,-21822599046,-40189441232,73295095482,0,33105654250
2011,4,495249786544,-245950312079,-70792253320,-32592908752,-932374756,40598621684,-39572816235,0,146007743086,-140992487,-7220682,0,0,-2900000000,0,759149356,-2289063813,0,0,216220282594,-227208686178,0,-29185659000,0,-40174062584,103544616689,33105654250,0,136650270939
2012,1,159927280333,-128346307094,-76782376472,-23887945520,-66076556,996314354,-19895188138,0,-88054299093,-1096095727,0,0,0,0,0,1122625829,26530102,0,0,145482181248,-152380268319,0,0,0,-6898087071,-94925856062,137543355368,0,42617499306
2012,2,242599212465,-96205099664,-51182492217,-19583849670,-253550709,1469305995,-53599119659,0,23244406541,-658870106,0,0,0,0,0,818497177,159627071,0,0,131630728270,-128094057810,0,0,0,3536670460,26940704072,42617499306,0,69558203378
2012,3,284272801046,-172628684663,-63188266848,-22082256914,-781884373,1139379521,-12661968544,0,14069119225,-577865999,692909091,0,0,0,0,407389999,522433091,0,0,166274400531,-150796214773,0,0,0,15478185758,30069738074,69558203378,0,99627941452
2012,4,403765958670,-247243719634,-77787717828,-19938065617,-3072337854,3161436931,-33632855213,0,25252699455,-525020175,641100000,0,0,0,0,5296957327,5413037152,0,0,227734986047,-187989716450,0,-30274197000,0,9471072597,40136809204,99627941452,0,139764750656
2013,1,233999677177,-138133840660,-74176049980,-17438365836,-25440284448,1311265557,-25226522939,26234261807,-45104121129,-824254104,1530000000,0,0,0,0,616877402,1322623298,0,0,141175081086,-152464317803,0,-16645177360,0,-27934414077,-71715911908,139764777062,0,68048865154
2013,2,280364150923,-179932035519,-55330542194,-17320257859,-4616636087,7970540132,-26339766927,0,4795452469,-6451399541,-148604545,0,0,0,0,382668454,-6217335632,0,0,189425163825,-182969094571,0,0,0,6456069254,5034186091,68048865154,0,73083051245
2013,3,571212843472,-207189905466,-67670258615,-17536949514,-262894476,-463904833,-52181640043,0,225907290525,-12491381019,0,0,0,0,2000000000,432661979,-10058719040,0,0,198034461989,-201873970238,0,-20740734700,0,-24580242949,191268328536,73083051245,0,264351379781
2013,4,320426475592,-312280609966,-55139061178,-17583689902,-7993701757,11958880092,-35566638312,0,-96178345431,-25896986316,1317580943,0,0,0,18000000000,1748747199,-4830658174,0,0,216215675275,-151841137201,0,-16599078160,0,47775459914,-53233543691,264351379781,0,211117836090
2014,1,269015406507,-175326745936,-85690275241,-18773471943,-11209045806,3075452932,-25661947205,0,-44570626692,-11416540857,0,0,0,-2387290328,0,664744590,-13139086595,116000000000,0,169928358433,-228798163903,0,-40102782300,0,17027412230,-40682301057,211117836090,0,170435535033
2014,2,262271799487,-217467407942,-67684472004,-15127644658,-7556840891,1810190540,-19402969230,0,-63157344698,-14791740897,355872727,-2387290328,0,2387290328,0,551768453,-13884099717,59928698000,0,204832399270,-201271688471,0,4681200000,0,68170608799,-8870835616,170435535033,0,161564699417
2014,3,713889135590,-194587821619,-69477090667,-22726239519,-5409003415,12478602723,-35465730158,0,398701852935,-55964815886,0,0,0,0,0,544224188,-55420591698,-80000000,0,256944926558,-225305118752,0,-6803280000,0,24756527806,368037789043,161564699417,0,529602488460
2014,4,375794144188,-519974487186,-91936626114,-23867686674,-6391207358,-768479284,-26072729449,0,-293217071877,-44922807008,-145872727,-100000000000,0,0,6000000000,593254495,-138475425240,753307946,0,262322204484,-176325499702,0,0,0,86750012728,-344942484389,529602488460,0,184660004071
2015,1,252776644995,-181914064723,-87473187368,-18392669403,-11306187263,1271073145,-18481204323,28766192057,-63519594940,-1271017218,40586684,0,0,0,0,564827880,-665602654,0,0,211367804762,-227758803609,0,0,0,-16390998847,-80576196441,184660004071,0,104083807630
2015,2,209126169232,-193248615855,-75831232704,-17736604608,-1029071399,1877956068,-49256235043,0,-126097634309,-1173000000,-40586684,0,100000000000,0,0,3331942661,102118355977,0,0,217883413788,-198825175774,0,-3039279434,0,16018958580,-7960319752,104083807630,0,96123487878
