disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2006-12-14,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2006-12-14,,,,,,,
2007-03-02,investorRight,DIVIDEND,Cổ tức bằng tiền,2007-03-13,2007-04-16,2007-04-16,Trả cổ tức năm 2006 (1800 đ/cp),1800,18,,2006
2007-04-03,investorRight,MEETING,Họp cổ đông,2007-03-13,2007-04-10,2007-04-10,ĐHCĐ thường niên năm 2007,,,,
2007-04-20,investorRight,POLL,Lấy ý kiến cổ đông,2007-05-02,2007-05-15,2007-05-15,Lấy ý kiến cổ đông bằng văn bản về việc thông qua phương án phát hành tăng điều lệ và phương án sử dụng vốn.,,,,
2007-08-08,investorRight,ISSUE,Phát hành thêm,2007-08-22,2007-09-26,,Tỷ lệ 3:2 với giá 10.000 đ/cp,,66.67,,
2008-03-12,investorRight,MEETING,Họp cổ đông,2008-03-21,2008-04-17,2008-04-17,ĐHCĐ thường niên 2008,,,,
2008-04-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-05-07,2008-05-28,2008-05-28,Trả cổ tức năm 2007 (2000 đ/cp),2000,20,,2007
2009-02-23,investorRight,MEETING,Họp cổ đông,2009-03-12,2009-04-15,2009-04-15,ĐHCĐ thường niên 2009,,,,
2009-04-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-05-04,2009-05-28,2009-05-28,Trả cổ tức năm 2008 (1800 đ/cp),1800,18,,2008
2010-03-02,investorRight,MEETING,Họp cổ đông,2010-03-11,2010-04-15,2010-04-15,ĐHCĐ thường niên 2010,,,,
2010-04-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-05-10,2010-06-08,2010-06-08,Trả cổ tức năm 2009 (2000 đ/cp),2000,20,,2009
2011-02-22,investorRight,MEETING,Họp cổ đông,2011-03-03,2011-04-10,2011-04-10,ĐHCĐ thường niên 2011,,,,
2011-08-01,investorRight,KINDDIV,Cổ phiếu thưởng,2011-08-10,2011-08-12,,Tỷ lệ 100:80,,80,,
2011-08-01,investorRight,POLL,Lấy ý kiến cổ đông,2011-08-10,2011-08-25,2011-08-25,Bằng văn bản v/v điều chỉnh kế hoạch SXKD 2011,,,,
2011-08-01,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-08-10,2011-09-12,2011-09-12,Trả cổ tức năm 2010 (2.000 đ/cp),2000,20,,2010
2011-12-21,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-12-30,,,Số lượng 9.360.000 cp,,,,
2012-02-16,investorRight,MEETING,Họp cổ đông,2012-03-01,2012-04-10,2012-04-10,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-11-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-12-07,2012-12-24,2012-12-24,Trả cổ tức đợt 1/2011 (1.000 đ/cp),1000,10,1,2011
2012-11-30,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-12-07,2012-12-24,2012-12-24,Trả cổ tức đợt 2/2011 (800 đ/cp),800,8,2,2011
2013-03-05,investorRight,MEETING,Họp cổ đông,2013-03-11,2013-04-12,2013-04-12,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-08-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-09-06,2013-09-25,2013-09-25,Trả cổ tức đợt 1/2012 (1000 đ/cp),1000,10,1,2012
2013-08-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-09-06,2013-12-20,2013-12-20,Trả cổ tức đợt 2/2012 (800 đ/cp),800,8,2,2012
2013-10-01,investorRight,MEETING,Họp cổ đông,2013-10-07,,,Đại hội cổ đông bất thường năm 2013,,,,
2013-12-19,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-12-27,2014-03-28,2014-03-28,Trả cổ tức năm 2013 (1500 đ/cp),1500,15,,2013
2013-12-19,investorRight,KINDDIV,Cổ phiếu thưởng,2013-12-27,2013-12-31,,Tỷ lệ 100:30,,30,,
2014-02-12,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-02-21,,,Số lượng 6.317.996 cp,,,,
2014-03-10,investorRight,MEETING,Họp cổ đông,2014-03-14,2014-04-29,2014-04-29,Đại hội cổ đông thường niên năm 2014,,,,
2014-06-05,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-06-16,,,Số lượng: 12.567.407 cp,,,,
2014-08-20,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cổ phiếu hoán đổi, tỷ lệ 1:1,2",,120,,
2014-10-17,investorRight,MERGER,Sáp nhập,2014-10-23,,,Chào bán số lượng 2.786.952 cp để hoán đổi cổ phiếu SNG,,120,,
2014-12-26,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2014-12-31,,,Số lượng 2.786.908 cp,,,,
2015-02-09,investorRight,MEETING,Họp cổ đông,2015-03-04,2015-04-24,2015-04-24,ĐHĐCĐ thường niên năm 2015,,,,
2015-09-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2015-09-30,2015-12-25,2015-12-25,Trả cổ tức năm 2014 (1.500đ/cp),1500,15,,2014
2016-03-08,investorRight,MEETING,Họp cổ đông,2016-03-18,2016-04-27,2016-04-27,ĐHCĐ thường niên năm 2016,,,,
2016-04-27,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2015, tỷ lệ 100:10",,10,,2015
2016-04-27,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2016, tỷ lệ 100:12",,12,,2016
2016-10-27,investorRight,POLL,Lấy ý kiến cổ đông,2016-11-09,,,V/v sử dụng hệ thống nhãn hiệu mới của Tổng Công ty Sông Đà.,,,,
2016-12-20,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2016-11-09,2017-04-04,2017-04-04,Thay đổi ngày trả cổ tức năm 2015 từ ngày 27/12/2016 sang ngày 04/04/2017,1000,10,,2015
2017-03-23,investorRight,DIVIDEND,Cổ tức bằng tiền,2016-11-09,2017-06-30,2017-06-30,Trả cổ tức năm 2015 (1000 đ/cp),1000,10,,2015
2017-03-23,investorRight,ADPAYDATE,Thay đổi thời gian trả cổ tức,2016-11-09,2017-06-30,2017-06-30,Thay đổi ngày trả cổ tức từ ngày 4/4/2017 sang ngày 30/6/2017,1000,10,,2015
2017-04-17,investorRight,MEETING,Họp cổ đông,2017-03-23,2017-04-27,2017-04-27,ĐHĐCĐ thường niên năm 2017,,,,
2017-05-03,schedEvent,schedDiv,Dự kiến cổ tức,,,,Dự kiên chi trả cổ tức năm 2017 tỷ lệ 100:12,,12,,2017
2018-01-03,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-01-17,2018-01-31,2018-01-31,Trả cổ tức đợt 1/2016 (600 đ/cp),600,6,1,2016
2018-03-28,investorRight,DIVIDEND,Cổ tức bằng tiền,2018-01-17,2018-04-18,2018-04-18,Trả cổ tức đợt 2/2016 (600 đ/cp),600,6,2,2016
2018-05-17,investorRight,MEETING,Họp cổ đông,2018-03-22,2018-06-15,2018-06-15,ĐHĐCĐ thường niên năm 2018,,,,
2019-01-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-01-23,2019-03-29,2019-03-29,Trả cổ tức đợt 2/2017 (300 đ/cp),300,3,2,2017
2019-01-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-01-23,2019-01-31,2019-01-31,Trả cổ tức đợt 1/2017 (300 đ/cp),300,3,1,2017
2019-03-14,investorRight,MEETING,Họp cổ đông,2019-04-03,2019-04-24,2019-04-24,ĐHĐCĐ thường niên năm 2019,,,,
2020-03-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2020-04-14,2020-12-28,2020-12-28,Trả cổ tức đợt 2/2018 (200 đ/cp),200,2,2,2018
2020-03-12,investorRight,MEETING,Họp cổ đông,2020-04-14,2020-05-20,2020-05-20,ĐHĐCĐ thường niên năm 2020,,,,
