date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,18573,7857,0,43847,35877,250
2019-12-03,34270,19200,2900,14220,7990,5250
2019-12-04,18150,9620,100,56020,41120,4000
2019-12-05,6105,0,1990,10575,8000,5800
2019-12-06,11496,0,0,14004,3960,5930
2019-12-09,28335,16000,500,29355,15000,2540
2019-12-10,14855,11245,2380,3875,0,4800
2019-12-11,33630,21500,3900,15090,4940,0
2019-12-12,11280,0,4000,25880,9950,11110
2019-12-13,27325,14770,2490,44465,36510,2010
2019-12-16,6105,0,1900,35505,33400,0
2019-12-17,8345,0,4280,35985,21130,100
2019-12-18,16960,4770,0,26090,9770,500
2019-12-19,14450,7000,0,14700,0,0
2019-12-20,35610,14530,300,84560,78300,500
2019-12-23,28060,18250,100,34370,18880,10
2019-12-24,43445,27430,0,9125,0,1120
2019-12-25,24470,10000,3500,10500,6500,600
2019-12-26,39790,15500,4100,41010,10500,100
2019-12-27,53080,44280,0,5330,0,100
2019-12-30,9585,5700,0,25,0,8300
2019-12-31,22379,17039,0,42911,24000,2250
2020-01-02,160,0,0,2160,0,0
2020-01-03,2700,0,0,14170,7100,20
2020-01-06,32840,5400,500,2700,0,500
2020-01-07,35478,0,0,24142,22000,2130
2020-01-08,36322,5000,3000,4738,0,520
2020-01-09,18625,0,1600,34335,13050,360
2020-01-10,965,0,0,25,0,0
2020-01-13,3290,0,1590,25610,15500,10
2020-01-14,20490,8000,0,25830,14310,0
2020-01-15,28265,23805,0,77365,74005,4940
2020-01-16,11425,0,250,75355,61630,130
2020-01-17,16080,0,250,99200,83700,6030
2020-01-20,13607,0,5000,42253,15000,120
2020-01-21,5453,5000,0,14417,0,300
2020-01-22,15875,4845,500,18655,12335,0
2020-01-30,6020,0,0,21680,0,2220
2020-01-31,4225,0,0,7445,4330,0
2020-02-03,46840,22170,10200,165900,147870,550
2020-02-04,17550,0,0,30580,8650,700
2020-02-05,45925,20000,6270,41695,21800,120
2020-02-06,604377,500640,2260,218833,145343,7300
2020-02-07,144777,87570,500,273923,184258,1390
2020-02-10,93352,25000,19520,259198,182523,6230
2020-02-11,233148,80315,3690,238952,120285,7080
2020-02-12,239289,128650,2840,245891,152526,18310
2020-02-13,82273,31720,150,161907,85878,3750
2020-02-14,169140,81970,6000,261540,154830,11310
2020-02-17,81748,35830,5730,198752,88412,14800
2020-02-18,198125,103580,14300,135935,72900,13970
2020-02-19,183310,133750,24100,144340,63980,2270
2020-02-20,48210,17770,16760,249330,107110,8500
2020-02-21,66820,36350,1330,163680,97610,5520
2020-02-24,55520,27570,1600,179610,93110,2410
2020-02-25,51160,21600,4990,36110,17610,17010
2020-02-26,17828,5910,2000,51242,39350,7380
2020-02-27,127790,71990,17690,14780,0,8750
2020-02-28,72282,32062,3240,64908,18000,6260
2020-03-02,206129,70839,11760,59621,25000,10200
2020-03-03,46885,5000,3100,76855,31000,500
2020-03-04,28390,5000,7980,116920,50530,2350
2020-03-05,48336,20526,200,182124,100854,12300
2020-03-06,43735,12605,730,136945,113120,4110
2020-03-09,73460,36560,2440,488990,401270,9080
2020-03-10,50538,19550,5500,36242,11490,1570
2020-03-11,24235,15920,1580,102355,69950,10770
2020-03-12,112890,56300,1390,255470,169870,15990
2020-03-13,93715,60660,9640,172965,77610,3850
2020-03-17,78520,51030,2240,27040,6060,2710
2020-03-18,44149,10000,3530,65871,43830,1680
2020-03-19,35998,0,5630,121302,50190,0
2020-03-20,65517,10000,13020,151453,54183,1310
2020-03-23,18620,0,0,53140,7000,1310
2020-03-24,175916,44010,2000,919794,801614,19500
2020-03-25,244835,111667,5250,910385,823272,24440
2020-03-26,146934,64624,10250,232176,166766,29450
2020-03-27,167850,72780,6810,282240,242560,13110
2020-03-30,73446,7670,25680,278584,192600,19710
2020-03-31,101462,49140,5370,257948,171003,47290
2020-04-01,68305,7000,6830,67515,38880,6820
2020-04-02,67910,67910,0,67910,67910,0
2020-04-03,171889,75080,4000,64741,14000,7020
2020-04-06,157575,80100,15850,51235,8000,11560
2020-04-07,122000,44600,10580,223580,144985,9910
2020-04-08,30720,0,3460,67520,49450,10550
2020-04-09,208870,98250,7950,129600,48940,12320
2020-04-10,54195,20000,7760,41635,25810,7610
2020-04-13,72608,5510,2220,50212,10000,13210
2020-04-14,102888,32790,15420,90562,52710,10560
2020-04-15,152336,73480,8140,94914,10000,2150
2020-04-16,119291,51730,14470,139529,74000,4550
2020-04-17,106599,38000,15490,247291,152811,22070
2020-04-20,104210,44170,4350,163780,92450,1650
2020-04-21,77625,9370,11810,290465,168010,11620
2020-04-22,72895,37780,23320,62175,26000,4470
2020-04-23,34034,0,1130,133036,88705,310
2020-04-24,227111,125241,3830,84309,32069,4990
2020-04-27,146755,63255,14100,316495,272210,24630
2020-04-28,53055,36430,5490,71405,35370,17800
2020-04-29,29820,0,2500,55420,20000,6850
2020-05-04,34280,7680,2630,128980,121550,10270
2020-05-05,22620,10000,800,62450,49430,310
